sim_time,monotonic_time,target,q_before,q_after,mode
16.261999999996892,25166.588446950998,1.4084627852240683,1.4084631998266781,1.4084631997494328,8
16.262999999996893,25166.589496470999,1.4084627852240683,1.4084631997494328,1.4084631996771055,8
16.263999999996894,25166.590550782999,1.4084627852240683,1.4084631996771055,1.4084631996093135,8
16.264999999996895,25166.591605090998,1.4084627852240683,1.4084631996093135,1.4084631995456987,8
16.265999999996897,25166.592654816999,1.4084627852240683,1.4084631995456987,1.4084631994859258,8
16.266999999996898,25166.59370695,1.4084627852240683,1.4084631994859258,1.408463199429683,8
16.267999999996899,25166.594762361001,1.4084627852240683,1.408463199429683,1.4084631993766801,8
16.2689999999969,25166.595813683001,1.4084627852240683,1.4084631993766801,1.4084631993266481,8
16.269999999996902,25166.596875843999,1.4084627852240683,1.4084631993266481,1.4084631992793382,8
16.270999999996903,25166.597934023001,1.4084627852240683,1.4084631992793382,1.4084631992345209,8
16.271999999996904,25166.598993309999,1.4084627852240683,1.4084631992345209,1.4084631991919849,8
16.272999999996905,25166.600020377999,1.4084627852240683,1.4084631991919849,1.4084631991515366,8
16.273999999996906,25166.601079303,1.4084627852240683,1.4084631991515366,1.4084631991129986,8
16.274999999996908,25166.602138061,1.4084627852240683,1.4084631991129986,1.4084631990762089,8
16.275999999996909,25166.603187313001,1.4084627852240683,1.4084631990762089,1.4084631990410201,8
16.27699999999691,25166.604248272,1.4084627852240683,1.4084631990410201,1.4084631990072987,8
16.277999999996911,25166.605307165999,1.4084627852240683,1.4084631990072987,1.4084631989749234,8
16.278999999996913,25166.606355903001,1.4084627852240683,1.4084631989749234,1.4084631989437855,8
16.279999999996914,25166.607408353,1.4084627852240683,1.4084631989437855,1.4084631989137864,8
16.280999999996915,25166.608460040999,1.4084627852240683,1.4084631989137864,1.4084631988848382,8
16.281999999996916,25166.609511618,1.4084627852240683,1.4084631988848382,1.4084631988568621,8
16.282999999996917,25166.610563647999,1.4084627852240683,1.4084631988568621,1.408463198829788,8
16.283999999996919,25166.611615367001,1.4084627852240683,1.408463198829788,1.4084631988035539,8
16.28499999999692,25166.612667083999,1.4084627852240683,1.4084631988035539,1.4084631987781044,8
16.285999999996921,25166.613719069999,1.4084627852240683,1.4084631987781044,1.4084631987533913,8
16.286999999996922,25166.614771741999,1.4084627852240683,1.4084631987533913,1.4084631987293721,8
16.287999999996924,25166.615833684002,1.4084627852240683,1.4084631987293721,1.4084631987060092,8
16.288999999996925,25166.616892734,1.4084627852240683,1.4084631987060092,1.4084631986832703,8
16.289999999996926,25166.617951729,1.4084627852240683,1.4084631986832703,1.4084631986611273,8
16.290999999996927,25166.619015008,1.4085906169541509,1.4084631986611273,1.4084897952678108,8
16.291999999996928,25166.620069529999,1.4085906169541509,1.4084897952678108,1.4085268488153859,8
16.29299999999693,25166.621121443,1.4085906169541509,1.4085268488153859,1.4085650525792384,8
16.293999999996931,25166.622260537999,1.4085906169541509,1.4085650525792384,1.4085996348748264,8
16.294999999996932,25166.623317367001,1.4085906169541509,1.4085996348748264,1.4086284702746317,8
16.295999999996933,25166.624372779999,1.4085906169541509,1.4086284702746317,1.408650910029597,8
16.296999999996935,25166.625422189001,1.4085906169541509,1.408650910029597,1.4086670805926413,8
16.297999999996936,25166.626474200999,1.4085906169541509,1.4086670805926413,1.4086775069750483,8
16.298999999996937,25166.627525555999,1.4085906169541509,1.4086775069750483,1.4086829127066289,8
16.299999999996938,25166.628580396999,1.4085906169541509,1.4086829127066289,1.4086841069589797,8
16.300999999996939,25166.629641268999,1.4085906169541509,1.4086841069589797,1.4086819041703322,8
16.301999999996941,25166.630699547,1.4085906169541509,1.4086819041703322,1.4086770536893369,8
16.302999999996942,25166.631748210999,1.4085906169541509,1.4086770536893369,1.4086702046601853,8
16.303999999996943,25166.632810276002,1.4085906169541509,1.4086702046601853,1.4086618967470947,8
