t,theta,s,L1,L2,L3,L4,L5,L6,L7,R1,R2,R3,R4,R5,R6,R7
4.537500000000000000e+01,5.674352434604537088e-01,-1.139006355522183267e-01,1.280721177802484956e+00,1.649336143134641386e+00,-1.223890859271490550e+00,1.170582182644118063e+00,-4.340672316091068184e-01,4.577582181611535850e-01,3.764267707321446998e-01,-1.221335876472294801e+00,1.539852685871174298e+00,1.342427435205740593e+00,1.487461762208214688e+00,-4.401601399352388921e-01,-1.171728556718865527e-01,-2.417020218589039093e-01
4.538000000000000256e+01,5.454528095319027825e-01,-1.144807028882534466e-01,1.282587016996485696e+00,1.649336143134641386e+00,-1.237724203616080931e+00,1.177419289082521692e+00,-4.114309705208661350e-01,4.404763423020912061e-01,3.672482693529608988e-01,-1.222193687122177241e+00,1.541068340742241416e+00,1.339870719684270073e+00,1.479102565220203225e+00,-4.199412146798066625e-01,-1.104340844179135528e-01,-2.581138661279692714e-01
4.538499999999999801e+01,5.231349016969284449e-01,-1.150515702481396119e-01,1.284300768207174759e+00,1.649336143134641386e+00,-1.251474419670520755e+00,1.184465392373532877e+00,-3.885923854016392065e-01,4.231703705654462633e-01,3.577207279365067771e-01,-1.222452851884431535e+00,1.540148235621060513e+00,1.334271040728599811e+00,1.470611206795149783e+00,-3.966817345572219988e-01,-1.042780945140480003e-01,-2.769951556951895655e-01
4.539000000000000057e+01,5.004987530223877767e-01,-1.156125394950534568e-01,1.285853613825384656e+00,1.649336143134641386e+00,-1.265118935563620761e+00,1.191711368320310438e+00,-3.655670811759508809e-01,4.058665937148548952e-01,3.478444382283550351e-01,-1.222924562848050956e+00,1.540553223375014769e+00,1.330082071126881704e+00,1.461994018693153707e+00,-3.747662664150328560e-01,-9.704356665597436982e-02,-2.945605986342242910e-01
4.539500000000000313e+01,4.775620251294485641e-01,-1.161629160816711331e-01,1.287237434480428266e+00,1.649336143134641386e+00,-1.278635871967076953e+00,1.199147498533165157e+00,-3.423701323799110408e-01,3.885912346200005030e-01,3.376204545327315398e-01,-1.223164191275780910e+00,1.540462508698293043e+00,1.324935993864610584e+00,1.453257893628820518e+00,-3.519117064373920578e-01,-8.956152931123774474e-02,-3.127769828328379464e-01
4.539999999999999858e+01,4.543427905643514508e-01,-1.167020096526775880e-01,1.288444843424655817e+00,1.649336143134641386e+00,-1.292004086440023736e+00,1.206763513342419047e+00,-3.190161362531804268e-01,3.713703874214441258e-01,3.270506204526417160e-01,-1.223348326144948484e+00,1.540624730327040615e+00,1.319807831455307223e+00,1.444410289739472164e+00,-3.290915831830458771e-01,-8.150081896954962379e-02,-3.307906707671001145e-01
4.540500000000000114e+01,4.308595146526179587e-01,-1.172291346447020821e-01,1.289469218424107666e+00,1.649336143134641386e+00,-1.305203213273969709e+00,1.214548638462977559e+00,-2.955192730782975064e-01,3.542299537534263631e-01,3.161375979667921943e-01,-1.223945730217017358e+00,1.542849842113967362e+00,1.317139506874464683e+00,1.435459232203304847e+00,-3.086602674144189873e-01,-7.222402015742211689e-02,-3.465146455909707823e-01
4.541000000000000369e+01,4.071310368566617433e-01,-1.177436108831971390e-01,1.290304731010484485e+00,1.649336143134641386e+00,-1.318213699133827355e+00,1.222491645025460372e+00,-2.718933729764947960e-01,3.371955758454069918e-01,3.048848983941164215e-01,-1.223336785969205476e+00,1.540954386186206282e+00,1.308596998321319704e+00,1.426413311917239746e+00,-2.826807749841698247e-01,-6.394911637511382918e-02,-3.669426645783545049e-01
4.541499999999999915e+01,3.831765516580268316e-01,-1.182447641757796569e-01,1.290946372937425091e+00,1.649336143134641386e+00,-1.331016834828448792e+00,1.230580902569236912e+00,-2.481519882497714158e-01,3.202925663865968664e-01,2.932969146822747009e-01,-1.223598815822183328e+00,1.542841786959777250e+00,1.304869395867224391e+00,1.417281681160200479e+00,-2.613619571319563128e-01,-5.392450668478364351e-02,-3.830468857099732505e-01
4.542000000000000171e+01,3.590155889854181326e-01,-1.187319269015110618e-01,1.291389979674002042e+00,1.649336143134641386e+00,-1.343594783570630113e+00,1.238804434579306113e+00,-2.243084702394561591e-01,3.035458351123123122e-01,2.813789543468280807e-01,-1.222773371113360819e+00,1.541282844530200258e+00,1.296074994462592000e+00,1.408074046183509065e+00,-2.353748265889872848e-01,-4.447487738833150878e-02,-4.031024082571290079e-01
4.542500000000000426e+01,3.346679942104079930e-01,-1.192044385956857883e-01,1.291632250759744194e+00,1.649336143134641386e+00,-1.355930606099590374e+00,1.247149976138905547e+00,-2.003760495582812551e-01,2.869798121587640027e-01,2.691372722858553779e-01,-1.222268991189284115e+00,1.541443057541687978e+00,1.289309839014983083e+00,1.398800656685507349e+00,-2.114350214421894525e-01,-3.401707139974256833e-02,-4.211274696072461188e-01
4.542999999999999972e+01,3.101539077341154416e-01,-1.196616465295670673e-01,1.291670766840655293e+00,1.649336143134641386e+00,-1.368008283039016337e+00,1.255605033264843184e+00,-1.763679184488231855e-01,2.706183683321058409e-01,2.565791026028888533e-01,-1.221608572795062297e+00,1.541598413712475191e+00,1.282203027425157460e+00,1.389472292144384280e+00,-1.873294136978391755e-01,-2.308221136784728220e-02,-4.390864493697841375e-01
4.543500000000000227e+01,2.854937441865370018e-01,-1.201029062846788176e-01,1.291504003203308937e+00,1.649336143134641386e+00,-1.379812734852680745e+00,1.264156943490851281e+00,-1.522973139271375786e-01,2.544847325455790732e-01,2.437126884900329971e-01,-1.220786968399234063e+00,1.541747105487287550e+00,1.274751103471876146e+00,1.380100244997335857e+00,-1.630765512752261059e-01,-1.167487544907126751e-02,-4.569581641233578240e-01
4.543999999999999773e+01,2.607081712633884107e-01,-1.205275823210925079e-01,1.291131339626631513e+00,1.649336143134641386e+00,-1.391329839734408713e+00,1.272792937265432300e+00,-1.281776002973283313e-01,2.386014067980180009e-01,2.305473091599278546e-01,-1.219799497069381289e+00,1.541887188940636255e+00,1.266951195264422791e+00,1.370696300671471857e+00,-1.386945069536832664e-01,1.987651475132838944e-04,-4.747223291649112498e-01
4.544500000000000028e+01,2.358180882236491915e-01,-1.209350485393006630e-01,1.290553066377155833e+00,1.649336143134641386e+00,-1.402546449735424750e+00,1.281500199734761924e+00,-1.040223495658474384e-01,2.229900791899081247e-01,2.170933027685214012e-01,-1.218641967469164866e+00,1.542016587035948794e+00,1.258801029645128189e+00,1.361272714486097213e+00,-1.142008419718844175e-01,1.253098092446487503e-02,-4.923596469401369524e-01
4.545000000000000284e+01,2.108446040722620485e-01,-1.213246888351916380e-01,1.289770386185305817e+00,1.649336143134641386e+00,-1.413450405387506104e+00,1.290265932487509870e+00,-7.984541825443745855e-02,2.076715356012391600e-01,2.033620842476323853e-01,-1.217310698663117474e+00,1.542133094316895381e+00,1.250298947182655329e+00,1.351842185462008628e+00,-8.961258405665573079e-02,2.531252810133976031e-02,-5.098518841068231389e-01
4.545499999999999829e+01,1.858090154530385729e-01,-1.216958976476472942e-01,1.288768505130125197e+00,1.649222193112759305e+00,-1.423862266419015477e+00,1.299077414846265599e+00,-5.579170013522700283e-02,1.926729490263467681e-01,1.895009146729795535e-01,-1.215818664185871478e+00,1.542281547306125100e+00,1.241514800983617217e+00,1.342417827089274596e+00,-6.500850747314973477e-02,3.853642201875046025e-02,-5.271247052334209204e-01
4.546000000000000085e+01,1.607327842765870207e-01,-1.220480804983233719e-01,1.287601160796854494e+00,1.649336143134641386e+00,-1.434276736975762745e+00,1.307922064299889664e+00,-3.148378622453405079e-02,1.779908997380280633e-01,1.751191171909294853e-01,-1.214119019859075443e+00,1.542329761194195736e+00,1.232253435275465270e+00,1.333013135120264758e+00,-4.023324707713873960e-02,5.217996621581140471e-02,-5.443195512144460846e-01
4.546500000000000341e+01,1.356375151089960485e-01,-1.223806545231884702e-01,1.285900098318744300e+00,1.646854196202958587e+00,-1.440581792474365352e+00,1.316787495681587039e+00,-1.018620703841935544e-02,1.636902722235406837e-01,1.635522941548119280e-01,-1.212985387609929022e+00,1.544429040752334448e+00,1.225825540591898744e+00,1.323641952471278804e+00,-1.815328463346982044e-02,6.628119896422736412e-02,-5.587844969064230671e-01
4.546999999999999886e+01,1.105449323468007811e-01,-1.226930489953203807e-01,1.284437485050480054e+00,1.647543041188244795e+00,-1.451156268739030697e+00,1.325661578710207067e+00,1.472049318509351806e-02,1.496716675175837064e-01,1.480311428496034754e-01,-1.211978995449298546e+00,1.547247657704862389e+00,1.220273170403095575e+00,1.314318431333046489e+00,2.971968025881591754e-03,8.066076810247589657e-02,-5.721100308168878268e-01
4.547500000000000142e+01,8.547685720454359370e-02,-1.229847058385906550e-01,1.282896210034304652e+00,1.649336143134641386e+00,-1.462925565559009655e+00,1.334532493524535512e+00,4.085112005446660255e-02,1.361237866722708745e-01,1.310235355573643456e-01,-1.208095267059525968e+00,1.542794628489958297e+00,1.203061820474220500e+00,1.305056992607598776e+00,3.371362258759373620e-02,9.552285861853754279e-02,-5.941378299867983159e-01
4.548000000000000398e+01,6.045518454099375882e-02,-1.232550801317518485e-01,1.280962620652361217e+00,1.649336143134641386e+00,-1.471755140179031418e+00,1.343388783855468560e+00,6.484312359022066652e-02,1.229368469610863102e-01,1.159295387293180074e-01,-1.207007758197741865e+00,1.546148640990923750e+00,1.197838707134015301e+00,1.295872282808092857e+00,5.406645059858052049e-02,1.104835281485849890e-01,-6.062591043073521924e-01
4.548499999999999943e+01,3.550185955061921361e-02,-1.235036406025575573e-01,1.278857859205200675e+00,1.649336143134641386e+00,-1.480215601481779553e+00,1.352219407495886205e+00,8.874681950898405391e-02,1.101556309930089017e-01,1.006683397621889603e-01,-1.203414710187854952e+00,1.543554917872090204e+00,1.182835065899883853e+00,1.286779128577345777e+00,8.226641074506932383e-02,1.261758570891077513e-01,-6.254835722270585263e-01
4.549000000000000199e+01,1.063885434711089872e-02,-1.237298701114499244e-01,1.276589981690582798e+00,1.649336143134641386e+00,-1.488303083730214471e+00,1.361013783745418815e+00,1.125442088050847278e-01,9.779066637190499123e-02,8.525967240285864390e-02,-1.200592475280985338e+00,1.543356661219064341e+00,1.171367082117142022e+00,1.277792489002459009e+00,1.072152602473479682e-01,1.420365954862538860e-01,-6.414457324647404590e-01
4.549499999999999744e+01,-1.411185553446266464e-02,-1.239332661244704759e-01,1.274167779255592547e+00,1.649336143134641386e+00,-1.496014787459513107e+00,1.369761837525240944e+00,1.362167010963616087e-01,8.585088205462537703e-02,6.972412596086079162e-02,-1.197761458287156966e+00,1.543523963517525965e+00,1.160228868451237627e+00,1.268927405924515028e+00,1.315889644911769629e-01,1.581465827261304136e-01,-6.566478079939594981e-01
4.550000000000000000e+01,-3.872831468957835949e-02,-1.241133411749311966e-01,1.271600737336991527e+00,1.649336143134641386e+00,-1.503348980382440248e+00,1.378454039878576731e+00,1.597451402286594047e-01,7.434356340112062422e-02,5.408306875598446750e-02,-1.194766055567430429e+00,1.543666003724188274e+00,1.148798800306165768e+00,1.260198952466818234e+00,1.558900995332019035e-01,1.745232556769096555e-01,-6.715678075460349561e-01
4.550500000000000256e+01,-6.318861142355487737e-02,-1.242696233135276718e-01,1.268898991197433102e+00,1.649336143134641386e+00,-1.510304995844452991e+00,1.387081444593970758e+00,1.831098427726961519e-01,6.327431803312706660e-02,3.835856155491590425e-02,-1.191610218586710568e+00,1.543780243277889541e+00,1.137085635923338778e+00,1.251622180029430043e+00,1.801042639352193886e-01,1.911434713002094776e-01,-6.862002152830828372e-01
4.550999999999999801e+01,-8.747090133082424668e-02,-1.244016565464521190e-01,1.266073278182453299e+00,1.649336143134641386e+00,-1.516883228492594604e+00,1.395635720712595562e+00,2.062906488399849636e-01,5.264705343029815049e-02,2.257326186857339795e-02,-1.188298569035309171e+00,1.543864156574643598e+00,1.125099126516731163e+00,1.243212064024554531e+00,2.042168251651431121e-01,2.079833441870763688e-01,-7.005406331110599627e-01
4.551500000000000057e+01,-1.115534308472207747e-01,-1.245090012611934915e-01,1.263116658593411490e+00,1.648957549038250869e+00,-1.522580952413743471e+00,1.404109180706355042e+00,2.288273287047063176e-01,4.236504007789977655e-02,7.175029111005324159e-03,-1.184836401128769978e+00,1.543915255110368978e+00,1.112850062025372511e+00,1.234983448653829141e+00,2.282127987069217379e-01,2.250183077127998754e-01,-7.145857287473230679e-01
4.552000000000000313e+01,-1.354145607482146463e-01,-1.245912346396186587e-01,1.260025709544029482e+00,1.647714856478430745e+00,-1.526770560957694478e+00,1.412494804141806615e+00,2.501355521947245530e-01,3.226210290585470458e-02,-7.278891503095386538e-03,-1.181229684526787560e+00,1.543931113547178935e+00,1.100350320858074271e+00,1.226950991056427354e+00,2.520767247949059486e-01,2.422231690384744063e-01,-7.283331783481240551e-01
4.552499999999999858e+01,-1.590327895658197321e-01,-1.246479510580324468e-01,1.256967661918753976e+00,1.649336143134641386e+00,-1.534370914484182391e+00,1.420786256674503534e+00,2.745223210311384943e-01,2.343060042194642506e-02,-2.491408874707638776e-02,-1.177485068371830756e+00,1.543909397655550464e+00,1.087612923726958725e+00,1.219129105184061368e+00,2.757925442404782213e-01,2.595721571957763651e-01,-7.417816042331663029e-01
4.553000000000000114e+01,-1.823867768972011194e-01,-1.246787624738255329e-01,1.253763674567040853e+00,1.649336143134641386e+00,-1.539462852757911282e+00,1.428977904250756881e+00,2.967587996361366054e-01,1.457626003439374020e-02,-4.070780673161313729e-02,-1.173609886974461558e+00,1.543847894068188786e+00,1.074652091647701813e+00,1.211531905786020769e+00,2.993434747779562533e-01,2.770389635653290328e-01,-7.549305081304572562e-01
4.553500000000000369e+01,-2.054553665784656369e-01,-1.246832987984440172e-01,1.250496587926842151e+00,1.649336143134641386e+00,-1.544194512889277116e+00,1.437064822427380317e+00,3.187059460147163015e-01,6.158050697936418710e-03,-5.644390695483447046e-02,-1.169612167690007754e+00,1.543744541760613931e+00,1.061483308160476424e+00,1.204173152911911515e+00,3.227118893123617216e-01,2.945967741348500812e-01,-7.677802002453737451e-01
4.553999999999999915e+01,-2.282176096961544276e-01,-1.246612082563076096e-01,1.247179617224974280e+00,1.649336143134641386e+00,-1.548572369827956319e+00,1.445042800755517165e+00,3.403423583862836832e-01,-1.830066013366800273e-03,-7.209850394100469906e-02,-1.165500641542165150e+00,1.543597465153150550e+00,1.048123385804174301e+00,1.197066197363592543e+00,3.458791973992771940e-01,3.122182929993588818e-01,-7.803317243297182015e-01
4.554500000000000171e+01,-2.506527874105811682e-01,-1.246121577293997917e-01,1.243826189455040421e+00,1.649336143134641386e+00,-1.552603825643162683e+00,1.452908342211651105e+00,3.616467567752496004e-01,-9.395621099491987399e-03,-8.764792134152020464e-02,-1.161284757146680890e+00,1.543405008705190484e+00,1.034590536844662845e+00,1.190223927546252503e+00,3.688257312416985401e-01,3.298757566499356253e-01,-7.925867788003890801e-01
4.555000000000000426e+01,-2.727404335640571387e-01,-1.245358330872478603e-01,1.240449885442069355e+00,1.649336143134641386e+00,-1.556297172870645396e+00,1.460658657696277674e+00,3.825980830652424003e-01,-1.654755838771864579e-02,-1.030688051913000863e-01,-1.156974698472865493e+00,1.543165772848201112e+00,1.020904448219681182e+00,1.183658718184156022e+00,3.915306374460065242e-01,3.475409386878287599e-01,-8.045476338296578822e-01
4.555499999999999972e+01,-2.944603570480740506e-01,-1.244319395019720109e-01,1.237064382866092771e+00,1.649336143134641164e+00,-1.559661553229741093e+00,1.468291655659735850e+00,4.031755991116637294e-01,-2.329614452458018958e-02,-1.183382311587928004e-01,-1.152581406944546139e+00,1.542878651074161223e+00,1.007086360600345953e+00,1.177382381376112841e+00,4.139717757564249645e-01,3.651851447077534285e-01,-8.162170442123763969e-01
4.556000000000000227e+01,-3.157926639037247352e-01,-1.243002017481711491e-01,1.233683400709031375e+00,1.649336143134641164e+00,-1.562706911788339648e+00,1.475805926952722391e+00,4.233589811495844790e-01,-2.965286996461319671e-02,-1.334338041652136098e-01,-1.148116608321065879e+00,1.542542867962745534e+00,9.931591513780683167e-01,1.171406120468369672e+00,4.361256259862916207e-01,3.827791972218363981e-01,-8.275981577093888264e-01
4.556499999999999773e+01,-3.367177791291377509e-01,-1.241403644873715906e-01,1.230320645555921910e+00,1.649336143134641164e+00,-1.565443946722891555e+00,1.483200725037289613e+00,4.431284088822694534e-01,-3.563034235013812223e-02,-1.483337489433313172e-01,-1.146498610030398213e+00,1.546522688503369380e+00,9.880357834110737869e-01,1.165740487218649424e+00,4.519606092713024381e-01,3.976426011605448396e-01,-8.328138385366739005e-01
4.557000000000000028e+01,-3.572164681693399402e-01,-1.239521925367822464e-01,1.226989760140378305e+00,1.649336143134641386e+00,-1.567884054888001089e+00,1.490475941731747245e+00,4.624646478244086589e-01,-4.124217377351799968e-02,-1.630169903375461304e-01,-1.145805020774268268e+00,1.551731796845666533e+00,9.856687062018667511e-01,1.160395342711833200e+00,4.656846414528898470e-01,4.113666333423629529e-01,-8.359796312448862787e-01
4.557500000000000284e+01,-3.772698580630906573e-01,-1.237354711221478609e-01,1.223704274477477094e+00,1.649336143134641164e+00,-1.570039273473145647e+00,1.497632078698272640e+00,4.813491236904803294e-01,-4.650286346835488804e-02,-1.774632224022902605e-01,-1.145250024073558359e+00,1.556945898721531218e+00,9.836146837446387847e-01,1.155379822466178874e+00,4.789541324546797152e-01,4.246361243443919076e-01,-8.387431767828487095e-01
4.557999999999999829e+01,-3.968594582223839984e-01,-1.234900061144556804e-01,1.220477559875803975e+00,1.649336143134641164e+00,-1.571922218081766021e+00,1.504670214916462356e+00,4.997639878576289330e-01,-5.142767749031348923e-02,-1.916529656281969751e-01,-1.144847272002232463e+00,1.562164104387195218e+00,9.818944590578363441e-01,1.150702306137769471e+00,4.917433930490635041e-01,4.374253849390236648e-01,-8.411105309834444599e-01
4.558500000000000085e+01,-4.159671808202994314e-01,-1.232156242503060217e-01,1.217325213324329969e+00,1.645986253839913926e+00,-1.569491515045726260e+00,1.511591970417375475e+00,5.139172580153593684e-01,-5.793098762507353089e-02,-2.022139440380632258e-01,-1.144608784098252618e+00,1.567383859809230673e+00,9.805239850833169513e-01,1.146370392190062315e+00,5.040290770752304805e-01,4.497110689654518212e-01,-8.430910332164535115e-01
4.559000000000000341e+01,-4.345753607636172466e-01,-1.229121733357381036e-01,1.214225190287488321e+00,1.638308283423708378e+00,-1.561659707952006482e+00,1.518399466581604074e+00,5.227137211581630583e-01,-6.672745107094731065e-02,-2.082281579958779605e-01,-1.144544728989781435e+00,1.572600770327660546e+00,9.795138369065924389e-01,1.142390877845435027e+00,5.157905456250736487e-01,4.614725375155671050e-01,-8.446975067948564453e-01
4.559499999999999886e+01,-4.526667752268441758e-01,-1.225795224333438987e-01,1.211173584101426393e+00,1.630856885992801875e+00,-1.553978323631954650e+00,1.525095283330216267e+00,5.312810771028679824e-01,-7.529480730641928410e-02,-2.142648829851612480e-01,-1.144663235246262234e+00,1.577808441922444294e+00,9.788686997181205163e-01,1.138769744576532794e+00,5.270102019366973423e-01,4.726921938274697421e-01,-8.459464124141038432e-01
4.560000000000000142e+01,-4.702246627249283550e-01,-1.222175620324854051e-01,1.208184489791594540e+00,1.623638785698631626e+00,-1.546459754791962515e+00,1.531682413559648293e+00,5.396135556861226812e-01,-8.362728616861034303e-02,-2.203078122296860675e-01,-1.144970239348410246e+00,1.582998345904096826e+00,9.785869551355659279e-01,1.135512149328629761e+00,5.376737843202101796e-01,4.833557762112698497e-01,-8.468579448185629133e-01
4.560500000000000398e+01,-4.872327417024490126e-01,-1.218262042024787911e-01,1.205272184502700794e+00,1.616660638026041319e+00,-1.539116930224493807e+00,1.538164215189581796e+00,5.477058382204823550e-01,-9.171956897056161850e-02,-2.263409689451854889e-01,-1.145469377386978183e+00,1.588159712634730436e+00,9.786603860344342820e-01,1.132622421590396389e+00,5.477706052096079636e-01,4.934525971009709466e-01,-8.474560644929386433e-01
4.560999999999999943e+01,-5.036752286175888438e-01,-1.214053827285945797e-01,1.202451079837719261e+00,1.609929001646564162e+00,-1.531963218352062395e+00,1.544544361207092598e+00,5.555530353601291216e-01,-9.956676636694439253e-02,-2.323487239825172135e-01,-1.146161925236748980e+00,1.593279459331224279e+00,9.790740160674157311e-01,1.130104066351827141e+00,5.572937260032337914e-01,5.029757178949082475e-01,-8.477684584757799735e-01
4.561500000000000199e+01,-5.195368554995382082e-01,-1.209550532307434867e-01,1.199735670778584229e+00,1.603450313731344723e+00,-1.525012330022286200e+00,1.550826788100435394e+00,5.631506634929530630e-01,-1.071643947461417834e-01,-2.383158130310782941e-01,-1.147046789616533724e+00,1.598342156107944279e+00,9.798060947796154441e-01,1.127959772906133917e+00,5.662400596688911270e-01,5.119220515608863264e-01,-8.478264272660418488e-01
4.561999999999999744e+01,-5.348028869594019241e-01,-1.204751932647470103e-01,1.197140481548176982e+00,1.597230868961384331e+00,-1.518278220971481796e+00,1.557015643081848699e+00,5.704946197442084532e-01,-1.145083512339010179e-01,-2.442273533368031491e-01,-1.148120549808703483e+00,1.603330033218995254e+00,9.808282329931486965e-01,1.126191429368341712e+00,5.746103960112748377e-01,5.202923879035992183e-01,-8.476646980454508595e-01
4.562500000000000000e+01,-5.494591366339394156e-01,-1.199658024060856754e-01,1.194680008806811244e+00,1.591276802386488498e+00,-1.511774994380141290e+00,1.563115230500416120e+00,5.775811557040687605e-01,-1.215948874208835490e-01,-2.500688598882299662e-01,-1.149377547093178187e+00,1.608223031032115724e+00,9.821056864173752787e-01,1.124800142701166683e+00,5.824093478130732970e-01,5.280913397057449554e-01,-8.473211678119046963e-01
4.563000000000000256e+01,-5.634919830434029775e-01,-1.194269023160368925e-01,1.192368662604300633e+00,1.585594076195326663e+00,-1.505516803947722249e+00,1.569129957844412226e+00,5.844068500202628247e-01,-1.284205819553026207e-01,-2.558262610301532680e-01,-1.150810016391489388e+00,1.612998892713783938e+00,9.835977787907795866e-01,1.123786263958267861e+00,5.896452195066549384e-01,5.353272113996834225e-01,-8.468365832255435599e-01
4.563499999999999801e+01,-5.768883848449297691e-01,-1.188585367901456025e-01,1.190220705531350509e+00,1.580188470370799569e+00,-1.499517757917494087e+00,1.575064281726576088e+00,5.909685800247599374e-01,-1.349823121696024641e-01,-2.614859134749150105e-01,-1.152408252450590309e+00,1.617633298052606694e+00,9.852584498383186729e-01,1.123149418379964626e+00,5.963298033223286554e-01,5.420117952157312846e-01,-8.462541667261095357e-01
4.564000000000000057e+01,-5.896358954631168992e-01,-1.182607717889528759e-01,1.188250190530940609e+00,1.575065577118394566e+00,-1.493791824483276631e+00,1.580922654236750935e+00,5.972634925903177461e-01,-1.412772249370076172e-01,-2.670346166962641044e-01,-1.154160801318067309e+00,1.622100035427627374e+00,9.870369084302960117e-01,1.122888539908635019e+00,6.024781107242338507e-01,5.481601026180246139e-01,-8.456192005461685701e-01
4.564500000000000313e+01,-6.017226770810657488e-01,-1.176336954509540622e-01,1.186470897840548266e+00,1.570230798871191880e+00,-1.488352739007371195e+00,1.586709470034137093e+00,6.032889744383432840e-01,-1.473027069793791943e-01,-2.724596267090287349e-01,-1.156054667002637260e+00,1.626371207764546911e+00,9.888783679316612840e-01,1.123001909630904738e+00,6.081080491646159158e-01,5.537900410588147970e-01,-8.449785814452556165e-01
4.564999999999999858e+01,-6.131375139752844872e-01,-1.169774180877562464e-01,1.184896271540741397e+00,1.565689349596782520e+00,-1.483213913473975465e+00,1.592429014536497212e+00,6.090426221422957642e-01,-1.530563548706180832e-01,-2.777486692579527738e-01,-1.158075523131821827e+00,1.630417467513983976e+00,9.907248390434644225e-01,1.123487197604313037e+00,6.132400556117656443e-01,5.589220475063942928e-01,-8.443803592416460058e-01
4.565500000000000114e+01,-6.238698251786554128e-01,-1.162920721614134068e-01,1.183553923228734650e+00,1.561603593582098215e+00,-1.478565712905544283e+00,1.598085413546320721e+00,6.146990210248471920e-01,-1.584312993997882835e-01,-2.830400985332012231e-01,-1.160207920090928546e+00,1.634208275299907420e+00,9.925159554975901965e-01,1.124341507487473191e+00,6.178966988725769216e-01,5.635786907676606505e-01,-8.438732715267601714e-01
4.566000000000000369e+01,-6.339096764566962694e-01,-1.155778122439524991e-01,1.182462011241803834e+00,1.558014746719950105e+00,-1.474459295536994397e+00,1.603682584634863462e+00,6.202961919729882423e-01,-1.633985693928606819e-01,-2.883560463164661081e-01,-1.162435479465586896e+00,1.637712176951985565e+00,9.941898096467420842e-01,1.125561423365605718e+00,6.221022624554858327e-01,5.677842543510555062e-01,-8.435062853997571386e-01
4.566499999999999915e+01,-6.432477915828591630e-01,-1.148348149590943668e-01,1.181635259561699680e+00,1.554933562015911930e+00,-1.470910740813040851e+00,1.609224190584278569e+00,6.258377977684356219e-01,-1.679492117703891840e-01,-2.936900524578338056e-01,-1.164741069480246694e+00,1.640897094145682189e+00,9.956837780466524235e-01,1.127143058148499133e+00,6.258823186894880708e-01,5.715643105855722217e-01,-8.433281548029435415e-01
4.567000000000000171e+01,-6.518755628995971385e-01,-1.140632789062037689e-01,1.181087346119241266e+00,1.552370652317368371e+00,-1.467935388059509183e+00,1.614713595166339832e+00,6.313272021825137026e-01,-1.720744585482306965e-01,-2.990361422311481610e-01,-1.167106957372452403e+00,1.643730624794111694e+00,9.969353212410270171e-01,1.129082102914720442e+00,6.292633031625310958e-01,5.749452950591763534e-01,-8.433869992468573384e-01
4.567500000000000426e+01,-6.597850611526412390e-01,-1.132634245665167794e-01,1.180830791740816954e+00,1.550336526654931601e+00,-1.465547753727822977e+00,1.620153821513817816e+00,6.367674283475092123e-01,-1.757656988855230695e-01,-3.043888459644165101e-01,-1.169514937117481335e+00,1.646180350612638454e+00,9.978827468009040524e-01,1.131373876584145455e+00,6.322720964197829918e-01,5.779540883170312116e-01,-8.437299065624119798e-01
4.567999999999999972e+01,-6.669690445868828865e-01,-1.124354941916958783e-01,1.180876852669703769e+00,1.548841626159118467e+00,-1.463761456166051467e+00,1.625547513317951331e+00,6.421611199541525927e-01,-1.790144523263488552e-01,-3.097432195065127902e-01,-1.171946433499591489e+00,1.648214150856739169e+00,9.984659299527014475e-01,1.134013375319843142e+00,6.349356174120757146e-01,5.806176093099770785e-01,-8.444025589482826444e-01
4.568500000000000227e+01,-6.734209672928883617e-01,-1.115797516747855933e-01,1.181236852808577487e+00,1.547909569233117066e+00,-1.462603669397286144e+00,1.630896899062732164e+00,6.475251373875884342e-01,-1.818031390587730167e-01,-3.151072405821873090e-01,-1.174044743004358793e+00,1.649278176926202377e+00,9.975774879823824381e-01,1.136995321088763333e+00,6.379175631808926550e-01,5.833881408019081505e-01,-8.461373252755397534e-01
4.568999999999999773e+01,-6.791349867942786389e-01,-1.106964824036657663e-01,1.181952789076750276e+00,1.547858587705425171e+00,-1.462422654820365819e+00,1.636203759484504916e+00,6.532006783169177488e-01,-1.839072293710736217e-01,-3.207642084803923321e-01,-1.175783980539603979e+00,1.649336143134641386e+00,9.951600851623126909e-01,1.140314208847361677e+00,6.412367282727816642e-01,5.863019476249747841e-01,-8.489846526574338359e-01
4.569500000000000028e+01,-6.841059708667107664e-01,-1.097859930970897235e-01,1.182937634360148538e+00,1.547837996386048909e+00,-1.462286231298340455e+00,1.641469398423704318e+00,6.582385989090973055e-01,-1.859223729658058266e-01,-3.259069519832766826e-01,-1.177777580504219657e+00,1.649336143134641386e+00,9.931246508230844317e-01,1.143964351862163387e+00,6.437284826519356074e-01,5.885846209204069757e-01,-8.516959677273487905e-01
4.570000000000000284e+01,-6.883295035803107531e-01,-1.088486116234269885e-01,1.184191652238545833e+00,1.547811153735660028e+00,-1.462160778481631729e+00,1.646694617214745637e+00,6.625957087688640890e-01,-1.878812681068711132e-01,-3.304945665638848729e-01,-1.180064832223385984e+00,1.649336143134641386e+00,9.915864988503274580e-01,1.147939924724312721e+00,6.453259770108098481e-01,5.901835912724144872e-01,-8.541939683554130580e-01
