# L_phi_L=1.570364416,L_phi_R=0.1957824223
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.1654959275,-0.06804194891,0.07581338535,-0.0007226848152,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.417046537,1.555630083,-1.418573179,1.681243943,0.197411277,-0.09140274115,0.05679628434,-1.405452283,1.649336143,1.265696309,1.489848123,0.08547627353,0.1400100289,-0.6218680249,0.01389981454,0.0328244644,-0.01614175835,-0.02959837402,-0.0372743609,0.0454902782,0.02189664129,-0.003073133201,0,0.03000592028,0.01910240582,-0.06625335559,-0.04360878153,0.04665022089,0.00778559847,0.03772333869,0.00778559847,0.11,0.135,0,0,0
0.01,-0.1647377858,-0.06804918179,0.0758157175,-0.0007244907173,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.417185535,1.555958328,-1.418734596,1.680947959,0.1970385334,-0.09094783837,0.05701525075,-1.405483014,1.649336143,1.265996368,1.490039147,0.08481373998,0.1395739411,-0.6214015226,0.01386616745,0.03282664602,-0.01612802145,-0.02962694291,-0.03727807667,0.04549854768,0.02186977337,-0.003047608948,0,0.03000902705,0.01909034741,-0.06627534705,-0.04357665288,0.04668983104,0.007891707366,0.03772550753,0.007891707366,0.11,0.135,0,0,0
0.02,-0.1639795979,-0.06805645053,0.0758226247,-0.0007298393227,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.417324197,1.556286594,-1.418895876,1.68065169,0.1966657526,-0.09049285289,0.05723394849,-1.40551349,1.649336143,1.266296459,1.49023005,0.0841509865,0.1391381745,-0.6209346243,0.01382334178,0.03283156243,-0.01611606208,-0.02967174931,-0.03728485048,0.04551405591,0.02184423773,-0.003002144827,0,0.02997705204,0.01906450536,-0.06626901194,-0.04353947085,0.04669682546,0.007997818766,0.03772768545,0.007997818766,0.11,0.135,0.01,0,0
0.03,-0.1632213185,-0.06806379004,0.07583397398,-0.0007386276517,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.41746243,1.55661491,-1.419057037,1.680354972,0.1962929041,-0.09003771233,0.05745239086,-1.405543512,1.649336143,1.266596229,1.490420695,0.08348829639,0.1387027798,-0.6204676561,0.0137715964,0.03283914276,-0.0161058515,-0.02973231937,-0.03729457599,0.04553658651,0.02181996466,-0.002955680966,0,0.02998487987,0.01902528525,-0.06629231078,-0.04350327156,0.04674272678,0.008103941159,0.0377298704,0.008103941159,0.11,0.135,0.01,0,0
0.04,-0.162462904,-0.06807123421,0.07584963349,-0.0007507536199,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.417600146,1.556943302,-1.419218095,1.680057649,0.1959199583,-0.08958234646,0.05767059051,-1.405573068,1.649336143,1.266896078,1.490610948,0.08282537328,0.1382677471,-0.6200002288,0.01371118559,0.03284929918,-0.0160973423,-0.02980818333,-0.03730716549,0.04556592111,0.02179690573,-0.002889835376,0,0.02995718705,0.01897308886,-0.06628702198,-0.04346214728,0.04675551514,0.008210082815,0.03773206595,0.008210082815,0.105,0.135,0.01,0,0
0.05,-0.1617043119,-0.0680788159,0.07586947257,-0.0007661160381,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.417737258,1.557271795,-1.419379069,1.679759567,0.1955468867,-0.08912668725,0.05788855957,-1.405601967,1.649336143,1.26719565,1.490800679,0.08216250306,0.1378331256,-0.6195326737,0.01364236176,0.03286194484,-0.01609048741,-0.02989887553,-0.03732253203,0.04560184356,0.02177501321,-0.002823408777,0,0.02996843732,0.01890831449,-0.06631082847,-0.04342200933,0.046806333,0.008316251722,0.03773426996,0.008316251722,0.105,0.13,0.01,0,0
0.06,-0.1609455011,-0.06808656698,0.07589336169,-0.0007846146129,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.417873682,1.557600414,-1.419539974,1.679460578,0.1951736614,-0.08867066882,0.0581063097,-1.405630201,1.649336143,1.267495334,1.490989762,0.08149939477,0.1373989056,-0.6190646103,0.01356537545,0.03287699391,-0.01608524009,-0.0300039344,-0.03734058943,0.04564413986,0.02175424014,-0.0027429534,0,0.02996313831,0.01883135665,-0.06632082385,-0.04337856558,0.04684210355,0.00833428421,0.03773648592,0.00833428421,0.105,0.13,0.01,0,0
0.07,-0.1601864316,-0.06809451832,0.07592117248,-0.0008061499457,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.418009335,1.557929184,-1.419700826,1.679160539,0.1948002555,-0.08821422742,0.0583238521,-1.40565763,1.649336143,1.267794966,1.491178076,0.08083618653,0.1369651199,-0.6185961893,0.01348047533,0.0328943615,-0.01608155393,-0.03012290249,-0.03736125229,0.04569259818,0.02173454024,-0.002653100905,0,0.02995867619,0.01874260628,-0.06633051175,-0.04333324237,0.04687941287,0.008335319376,0.03773871308,0.008335319376,0.105,0.13,0.01,0,0
0.08,-0.159427065,-0.06810269978,0.07595277775,-0.0008306235338,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.41814414,1.558258128,-1.419861642,1.67885931,0.194426643,-0.08775730144,0.0585411975,-1.405684161,1.649336143,1.268094552,1.491365502,0.08017288142,0.1365317875,-0.6181273952,0.01338790817,0.03291396374,-0.01607938286,-0.03025532649,-0.03738443597,0.04574700889,0.02171586798,-0.002554028873,0,0.02995449758,0.01864245064,-0.06633950942,-0.04328605722,0.04691769986,0.008336359426,0.03774095201,0.008336359426,0.105,0.13,0.01,0,0
0.09,-0.1586673638,-0.06811114026,0.07598805144,-0.0008579377696,-0.009999833334,0.9999500004,0.004999979167,0.9999875,0,0,1.418278019,1.558587267,-1.420022436,1.678556757,0.1940527986,-0.08729983135,0.05875835618,-1.405709702,1.649336143,1.268394097,1.491551926,0.07950948632,0.1360989269,-0.6176582182,0.01328791886,0.03293571771,-0.01607868115,-0.03040075719,-0.0374100566,0.0458071645,0.02169817852,-0.002450310804,0,0.02996785883,0.01853127332,-0.06636125271,-0.04323836257,0.04697344179,0.008337404262,0.0377432032,0.008337404262,0.105,0.13,0.01,0,0
