# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.04686539516,-0.02160613459,0.1406256911,-0.02408190833,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.584974453,1.587163057,-1.384781028,1.78551543,0.06247173813,-0.01568054815,0.1746726612,-1.539568104,1.597411696,1.273272608,1.738536234,-0.09206825839,-0.02833449894,-0.5416288824,-0.04948677357,0.06436606304,-0.01977483436,-0.1437236885,-0.08004721652,0.1076432702,0.02809525018,0.08718891859,-0.05122309281,-7.669501023e-05,-0.04874701385,-0.0527735185,-0.05717711075,0.0406494208,0.008780852848,0.02107123534,0.008780852848,0.07362501735,0.05740008496,0.04259991663,0.06316271303,0.05192444706
0.01,0.04827167114,-0.02184696001,0.1406314002,-0.02408380463,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.584479585,1.587806718,-1.384978776,1.784078193,0.06167126597,-0.01460411545,0.1749536137,-1.538696215,1.596899465,1.273271841,1.738048764,-0.09259599358,-0.02890627005,-0.5412223882,-0.04953123758,0.06433651577,-0.01982881624,-0.1437277642,-0.08006963334,0.1076042932,0.0280995942,0.08716549652,-0.05119297097,-0.0001276738073,-0.04876499827,-0.05279617905,-0.05713151348,0.04064792693,0.008782415894,0.02091222113,0.008782415894,0.07259449513,0.05659434854,0.04340565351,0.06371158456,0.05243667799
0.02,0.04967806056,-0.02208782311,0.1406483303,-0.02408942803,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.583984273,1.588450083,-1.385177065,1.782640916,0.06087056963,-0.01352807252,0.1752346097,-1.53782456,1.596387535,1.273270564,1.737561114,-0.09312395537,-0.02947758518,-0.5408159089,-0.04958498091,0.0643122503,-0.01988493803,-0.1437497211,-0.0800992005,0.107575039,0.02810594432,0.08715405764,-0.05116612561,-0.0001774999008,-0.04879349676,-0.05282205818,-0.05708876751,0.04065039141,0.008784000131,0.02075334865,0.008784000131,0.07148623278,0.05578854712,0.04421145538,0.0643381208,0.0529486077
0.03,0.05108467417,-0.02232876067,0.1406761872,-0.02409868083,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.583488423,1.589093206,-1.385375914,1.781203419,0.06006957763,-0.01245232213,0.1755156691,-1.53695302,1.595875874,1.273268789,1.737073179,-0.09365217595,-0.03004847286,-0.540409405,-0.04972057601,0.06426892504,-0.0198485612,-0.1439878316,-0.08012895942,0.1077145835,0.02802500905,0.08721967811,-0.05116039761,-0.0002938625656,-0.04901604738,-0.05289465197,-0.05689903482,0.04073129677,0.008785605546,0.02059460801,0.008785605546,0.07030007323,0.05498261725,0.04501738569,0.06504240525,0.05346026896
0.04,0.05249161976,-0.0225698085,0.1407146792,-0.02411146613,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.582991217,1.589735895,-1.3855744,1.77976354,0.05926828804,-0.01137517629,0.1757959192,-1.536080823,1.59536427,1.273265851,1.736583018,-0.09418112247,-0.03061746321,-0.5400020921,-0.05057907338,0.06412631475,-0.01927670848,-0.1447182737,-0.08026074528,0.1079281448,0.02703546581,0.08783319337,-0.05125320758,-0.0007943122617,-0.04953074496,-0.05292777709,-0.05663616523,0.04158565726,0.008787229551,0.02043592846,0.008787229551,0.06921423267,0.05431506048,0.04578577123,0.065823502,0.05397187293
0.05,0.05389900224,-0.02281100145,0.1407635168,-0.02412768776,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.582485426,1.590377158,-1.385767167,1.778316358,0.05846568058,-0.01029589485,0.1760662739,-1.535202491,1.594851738,1.273257908,1.736087711,-0.09471040024,-0.03118382486,-0.5395862355,-0.0506596011,0.06411670199,-0.01933891357,-0.1447928602,-0.08031177756,0.1079292399,0.02704689799,0.08785560312,-0.05123527131,-0.0008410544576,-0.04958924855,-0.05296276089,-0.05660045201,0.04159820203,0.008788852358,0.0202769744,0.008788852358,0.0688110474,0.05393727894,0.04618895606,0.06662987224,0.05448440501
0.06,0.05530692362,-0.02305237339,0.1408224129,-0.02414725034,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.58197883,1.591018325,-1.385960556,1.776868429,0.05766256281,-0.009216602447,0.1763367429,-1.534323935,1.594339385,1.273249497,1.735591818,-0.09524002785,-0.03174982938,-0.5391702535,-0.05074855839,0.06411174169,-0.01940306768,-0.1448835363,-0.08036924256,0.1079390271,0.02706005769,0.0878887264,-0.05122021943,-0.0008869005246,-0.04965726626,-0.05300067745,-0.0565671388,0.04161433925,0.008790496208,0.02011812612,0.008790496208,0.06840770774,0.05348165573,0.04659229527,0.06743655126,0.05499675772
0.07,0.05671548307,-0.02329395728,0.1408910824,-0.02417005924,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.581471345,1.591659443,-1.386154587,1.775419594,0.05685887038,-0.008137212176,0.1766073434,-1.533445047,1.593827183,1.273240628,1.735095246,-0.09577003462,-0.03231550077,-0.5387541101,-0.05084572018,0.06411128449,-0.01946913906,-0.1449898356,-0.0804329637,0.1079572362,0.02707489643,0.08793223999,-0.05120795376,-0.0009319001256,-0.04973452902,-0.05304145172,-0.05653613425,0.04163396289,0.008792161106,0.019959375,0.008792161106,0.06800418529,0.0529480431,0.04699581727,0.06824359587,0.05550895992
0.08,0.05812477691,-0.02353578509,0.140969243,-0.02419602061,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.580962888,1.592300555,-1.386349278,1.773969695,0.05605454074,-0.007057639814,0.1768780924,-1.532565725,1.593315104,1.273231309,1.7345979,-0.09630044914,-0.03288086211,-0.5383377704,-0.05095086292,0.06411518262,-0.01953709566,-0.1451112956,-0.08050276566,0.1079835998,0.02709136611,0.08798582369,-0.05119837729,-0.0009761019587,-0.04982076988,-0.05308500905,-0.05650734826,0.04165696784,0.008793847064,0.01980071273,0.008793847064,0.06760045245,0.05233626168,0.04739954965,0.06905106124,0.05602103945
0.09,0.05953489863,-0.02377788789,0.1410566142,-0.02422504136,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.580453379,1.592941707,-1.386544649,1.772518582,0.05524951309,-0.005977803816,0.1771490061,-1.531685867,1.59280312,1.273221548,1.734099693,-0.09683129923,-0.03344593559,-0.5379212008,-0.05106376446,0.0641232899,-0.01960690514,-0.1452474577,-0.08057847439,0.1080178531,0.02710941899,0.08804916031,-0.05119139416,-0.001019553767,-0.04991572399,-0.0531312752,-0.05648069201,0.04168324994,0.008795554101,0.01964213131,0.008795554101,0.06719648244,0.05164610153,0.04780351921,0.06985900096,0.05639443585
0.1,0.06094593897,-0.0240202958,0.1411529182,-0.02425702916,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.579942741,1.59358294,-1.386740718,1.771066108,0.05444372834,-0.004897625285,0.1774201003,-1.530805375,1.592291206,1.273211353,1.733600535,-0.09736261198,-0.03401074251,-0.5375043683,-0.05118420413,0.06413546172,-0.01967853487,-0.1453978676,-0.08065991709,0.1080597339,0.02712900772,0.08812193566,-0.05118690967,-0.001062302348,-0.05001912865,-0.05318017633,-0.05645607792,0.04171270596,0.008797282236,0.01948362304,0.008797282236,0.06679224927,0.0508773233,0.04820775193,0.070667467,0.05575320295
0.11,0.06235798585,-0.02426303805,0.1412578793,-0.02429189246,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.579430899,1.594224295,-1.386937503,1.769612129,0.05363712917,-0.003817027945,0.1776913903,-1.529924156,1.591779337,1.27320073,1.733100344,-0.09789441374,-0.03457530329,-0.5370872412,-0.05131196277,0.06415155506,-0.01975195196,-0.1455620745,-0.08074692225,0.1081089828,0.02715008529,0.08820383856,-0.05118483025,-0.001104393565,-0.05013072324,-0.05323163903,-0.05643341966,0.04174523359,0.008799031495,0.01932518055,0.008799031495,0.06638772774,0.05002965922,0.04861227301,0.07147650976,0.05511184833
0.12,0.0637711245,-0.02450614294,0.1413712242,-0.02432954046,0.044237526,0.9990210415,0.044237526,0.9990210415,0,0,1.57891778,1.59486581,-1.387135023,1.768156508,0.05282965995,-0.002735938117,0.1779628912,-1.529042118,1.591267489,1.273189686,1.732599037,-0.09842673013,-0.03513963749,-0.5366697889,-0.05144682264,0.06417142844,-0.01982712325,-0.1457396316,-0.08083931962,0.108165343,0.0271726051,0.0882945608,-0.0511850635,-0.001145872356,-0.05025024928,-0.0532855903,-0.05641263213,0.04178073149,0.008800801909,0.01916679675,0.008800801909,0.06598289344,0.04910281418,0.04901710685,0.07228617805,0.05447033278
