# L_phi_L=1.105268767,L_phi_R=0.2274606117
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.2468898621,-0.1394169241,-0.3419138117,0.03116343465,0,1,0,1,0,0,1.226315947,1.649336143,-1.39855356,1.177165293,-0.1276514784,0.2667307899,0.2186311539,-1.159201441,1.546196257,1.257086385,1.266934844,-0.1104188939,0.04686196457,-0.4893056779,0.1006028795,-0.146706208,0.08290681941,0.3303052448,0.189113366,-0.2712389857,0.01019235268,-0.1384328127,0.1115010545,0.08339071405,0.06649760288,0.1469109939,0.106254881,-0.0790666183,0.00838616998,0.00662727334,0.00662727334,0,0,0.155,0.165,0
0.01,0.2434705553,-0.1391052779,-0.3419643108,0.0311670004,0,1,0,1,0,0,1.227321976,1.647869081,-1.397724492,1.180468346,-0.1257603447,0.2640184001,0.2187330775,-1.160585769,1.547311268,1.257920292,1.26759982,-0.108949784,0.04792451338,-0.4900963441,0.09987415326,-0.1469416523,0.08272583743,0.3296491502,0.1887214299,-0.2712374572,0.009272758708,-0.1382365835,0.1117780953,0.0830890394,0.06630290841,0.1469412204,0.1065236499,-0.07878648538,0.008377528587,0.006982844182,0.006982844182,0,0,0.15,0.16,0.00146706208
0.02,0.2400502448,-0.1387935607,-0.3421141376,0.03117757967,0,1,0,1,-1,0,1.228320717,1.646399665,-1.396897234,1.183764837,-0.1238731304,0.2613060255,0.218825805,-1.161968135,1.548429049,1.258751183,1.268262849,-0.1074803718,0.04898974987,-0.4908842089,0.1755577423,0.2936478603,-0.647354595,0.32908084,0.7436900659,-0.3325282299,-0.5202570218,-0.1380577407,0.1120919787,0.08280910788,0.06608997396,0.1470111481,0.1068357306,-0.07852948089,0.008368974649,0.007339530769,0.007339530769,0,0.01,0.145,0.16,0.002936478603
0.03,0.2366279497,-0.1384817035,-0.3423607999,0.03119499648,-0.009999833334,0.9999500004,0,1,0,0,1.230076295,1.649336143,-1.40337078,1.187055646,-0.1164362298,0.2579807432,0.2136232348,-1.163348713,1.549549969,1.259579274,1.268923749,-0.1060102603,0.05005810718,-0.4916695037,0.1237897901,0,-0.1583833744,0.3285974162,0.3722486793,-0.2900078559,-0.1689592234,-0.1379111398,0.1124374297,0.08255230693,0.06588577942,0.1471234052,0.1071807236,-0.07829274711,0.008393721021,0.007697451407,0.007697451407,0,0.01,0.155,0.16,0
0.04,0.2332027142,-0.1381696386,-0.3427018243,0.03121907621,-0.009999833334,0.9999500004,0,1,-0.5,0,1.231314193,1.649336143,-1.404954613,1.19034162,-0.112713743,0.2550806647,0.2119336426,-1.164727824,1.550674343,1.260404797,1.269582606,-0.1045390263,0.05112991442,-0.4924524312,0.1230625874,0,-0.1573838503,0.32819602,0.3716535576,-0.2893059988,-0.1700528546,-0.1377956809,0.1128138504,0.08231769353,0.06568992163,0.1472769208,0.1075579565,-0.07807537136,0.008396209336,0.008056707158,0.008056707158,0,0.01,0.15,0.155,0
0.05,0.2297736069,-0.1378573003,-0.3431347561,0.03124964552,-0.01499943751,0.9998875021,0,1,0,0,1.232544819,1.649336143,-1.406528452,1.19362358,-0.1089972074,0.2521876047,0.210233114,-1.166105781,1.551802481,1.261227974,1.270239506,-0.1030662571,0.05220549398,-0.4932331849,0.1223620253,0,-0.156426709,0.3278738526,0.3711648533,-0.2886756262,-0.171185558,-0.1377102795,0.1132206387,0.08210434034,0.06550200903,0.1474706341,0.1079667522,-0.07787645457,0.00839868427,0.008417397401,0.00839868427,0,0.015,0.155,0.155,0
0.06,0.2263397209,-0.1375446246,-0.3436571594,0.03128653242,-0.01499943751,0.9998875021,0,1,-0.5,0,1.233768439,1.649336143,-1.408092719,1.196902319,-0.1052855589,0.2493008484,0.2085212585,-1.167482884,1.552934688,1.262049017,1.270894526,-0.1015915507,0.0532851615,-0.4940119495,0.1216876686,0,-0.1555205902,0.3276281613,0.3707872782,-0.288114611,-0.1723651147,-0.1376538667,0.1136571881,0.08191133542,0.06532166135,0.1477034945,0.1084064285,-0.07769511101,0.008401146332,0.008779619804,0.008401146332,0,0.015,0.15,0.155,0
0.07,0.2229001735,-0.1372315492,-0.344266617,0.03132956621,-0.01999866669,0.9998000067,0,1,0,0,1.234985315,1.649336143,-1.409647925,1.2001786,-0.1015776861,0.2464197023,0.2067976073,-1.168859422,1.55407126,1.262868131,1.271547742,-0.1001145158,0.05436922579,-0.4947889006,0.1210374429,0,-0.1546576427,0.3274562408,0.3705130051,-0.2876195856,-0.1735872176,-0.137625389,0.1141228886,0.08173778196,0.06514850936,0.1479744614,0.1088762988,-0.07753046809,0.008403596025,0.009143470306,0.008403596025,0,0.02,0.155,0.15,0
0.08,0.2194541063,-0.1369180134,-0.3449607303,0.03137857754,-0.01999866669,0.9998000067,0,1,-0.5,0,1.23619569,1.649336143,-1.411194501,1.203453163,-0.09787255603,0.2435435064,0.2050617351,-1.170235676,1.555212489,1.263685508,1.272199227,-0.09863477116,0.05545798878,-0.4955642053,0.1204098313,0,-0.1538351599,0.327355432,0.3703381619,-0.2871876424,-0.1748512146,-0.1376238077,0.1146171265,0.08158279802,0.06498219462,0.1482825043,0.1093756723,-0.07738166616,0.008406033814,0.009509043097,0.008406033814,0,0.02,0.15,0.15,0
0.09,0.2160006847,-0.1366039583,-0.3457371195,0.03143339837,-0.02499739591,0.9996875163,0,1,0,0,1.237399788,1.649336143,-1.412732853,1.206726717,-0.09416917441,0.24067163,0.203313223,-1.171611914,1.55635866,1.264501336,1.272849049,-0.09715194612,0.0565517455,-0.4963380219,0.1198030157,0,-0.1530470245,0.3273231209,0.3702562892,-0.286815702,-0.1761538507,-0.1376480993,0.1151392848,0.08144551635,0.06482236922,0.1486266028,0.1099038544,-0.07724785832,0.00840846013,0.009876430598,0.00840846013,0,0.02,0.15,0.145,0
