# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.646895199,-0.1250620962,-0.3947254579,0.01550038246,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.221913139,1.648011207,-1.158239856,1.072274966,-0.5493894539,0.5499565114,0.3968189273,-1.180217961,1.546455501,1.360309431,1.451591047,-0.5164338824,-0.1097868573,-0.1850518844,0.1545679512,-0.0005644216835,-0.3107714801,0.2742346637,0.5141050107,-0.3871611156,-0.1102705579,-0.09455184555,-0.001555566703,-0.053859867,-0.01623917026,0.3697832485,0.03975450556,-0.2858042948,0.008367719152,0.007638896602,0.007638896602,0.002637795173,0.008582676761,0.1828001516,0.1364173191,0.001324936522
0.01,0.6429478112,-0.1249070917,-0.3947653704,0.01550058021,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.223458819,1.648005562,-1.161347571,1.075017312,-0.5442484038,0.5460849003,0.3957162217,-1.18116348,1.546439945,1.359770832,1.451428656,-0.5127360499,-0.1093893122,-0.1879099273,0.1529714012,-0.0005615977418,-0.3079532143,0.2734971306,0.5107634353,-0.3855390802,-0.1122003755,-0.09405685327,-0.001453635293,-0.05464280074,-0.01686619725,0.3699317684,0.04129553134,-0.2860159708,0.00837077272,0.00762005055,0.00762005055,0.002637795173,0.008582676761,0.1813973615,0.1364173191,0.001330580739
0.02,0.6389996297,-0.1247520833,-0.3948838519,0.01550116724,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.224988533,1.647999946,-1.164427103,1.077752284,-0.5391407695,0.5422295095,0.394594218,-1.182104048,1.546425409,1.359224404,1.451259994,-0.5090367322,-0.1089763569,-0.190770087,0.1528415366,-0.0005617730181,-0.3075419675,0.2733713248,0.5100792412,-0.3855485398,-0.1125850464,-0.09414347953,-0.001472626206,-0.05466545091,-0.01687246093,0.3700946974,0.04126117214,-0.2863934466,0.008373796469,0.007601478368,0.007601478368,0.002637795173,0.008582676761,0.1801186071,0.1364173191,0.001336196716
0.03,0.6350498785,-0.1245970671,-0.3950790287,0.01550213426,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.226516948,1.647994329,-1.167502523,1.080485997,-0.5340399771,0.5383740241,0.3934683675,-1.183045483,1.546410682,1.35867775,1.451091269,-0.5053357852,-0.1085637452,-0.1936340215,0.1527310122,-0.0005620328865,-0.3071869922,0.273282931,0.5094860366,-0.3856263724,-0.1129941562,-0.09424065403,-0.001490953549,-0.05469806574,-0.01689496031,0.3703294111,0.04123979797,-0.2868280425,0.008376819524,0.007582866353,0.007582866353,0.002637795173,0.008582676761,0.1789797295,0.1364173191,0.001341814447
0.04,0.6310977997,-0.1244420394,-0.3953490405,0.01550347206,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.228044258,1.647988708,-1.170574392,1.083218826,-0.5289451167,0.5345177604,0.3923384259,-1.183987889,1.546395773,1.358130769,1.45092232,-0.5016324911,-0.1081513472,-0.1965023019,0.1514034045,-0.0005613428371,-0.3049624353,0.2731971975,0.5069873436,-0.3845136271,-0.114822112,-0.09383573951,-0.001386649708,-0.05551790915,-0.01732014846,0.3707032765,0.04274786853,-0.2870773335,0.008379842253,0.007564214726,0.007564214726,0.002637795173,0.008582676761,0.1779806534,0.1364173191,0.001347434775
0.05,0.6271426544,-0.1242869964,-0.3956920403,0.01550517148,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.229558293,1.647983095,-1.173624017,1.085950798,-0.5238752433,0.5306726241,0.3911902048,-1.184926247,1.546381906,1.35757559,1.450749118,-0.4979254583,-0.1077238685,-0.1993730753,0.1484108157,-0.0005591053765,-0.3001819646,0.2731038213,0.5018801436,-0.3817529837,-0.1185695507,-0.09274030232,-0.001115957642,-0.05740997758,-0.01828813181,0.3712389297,0.04634181726,-0.287052216,0.008382840281,0.007545831404,0.007545831404,0.002637795173,0.008582676761,0.1772661158,0.1364173191,0.001353048204
0.06,0.6231837217,-0.1241319348,-0.3961061945,0.01550722345,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.231042401,1.647977504,-1.176625836,1.088681837,-0.5188564418,0.5268550942,0.3900045093,-1.18585365,1.546370747,1.35700149,1.450566237,-0.494213069,-0.1072604503,-0.2022435974,0.1483580469,-0.0005592668532,-0.300009078,0.2731262371,0.5015820514,-0.3820278534,-0.1190399991,-0.09286478721,-0.001133322547,-0.05747501148,-0.01835669184,0.3716773843,0.04636558627,-0.2876502595,0.008385780217,0.00752813503,0.00752813503,0.002637795173,0.008582676761,0.1768514098,0.1364173191,0.001358639258
0.07,0.6192202994,-0.1239768508,-0.3965896829,0.01550961894,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.232525981,1.647971911,-1.179625927,1.091413099,-0.5138406213,0.5230348157,0.3888141093,-1.186782298,1.546359414,1.35642674,1.45038267,-0.4904962952,-0.1067967945,-0.2051201,0.1483217536,-0.0005595033902,-0.2998850605,0.2731820864,0.5013635887,-0.3823635353,-0.1195338707,-0.09299860957,-0.001150054924,-0.0575495034,-0.01844009043,0.3721807359,0.04640186649,-0.2883001976,0.008388720862,0.00751039787,0.00751039787,0.002637795173,0.008582676761,0.1762954633,0.1364173191,0.001364231926
0.08,0.615251703,-0.1238217413,-0.3971406986,0.015512349,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.234009199,1.647966316,-1.182624778,1.09414492,-0.5088269854,0.5192111804,0.3876187706,-1.187712284,1.546347913,1.355851245,1.450198269,-0.4867744878,-0.1063327758,-0.208003102,0.1483014309,-0.0005598128658,-0.2998084072,0.2732704023,0.5012222965,-0.3827583747,-0.1200506899,-0.09314155184,-0.001166180965,-0.05763320586,-0.01853792444,0.3727472828,0.04645030287,-0.2890007793,0.008391662535,0.007492620259,0.007492620259,0.002637795173,0.008582676761,0.1755979092,0.1364173191,0.00136982696
0.09,0.6112772663,-0.1236666028,-0.3977574481,0.01551540474,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.235492213,1.647960718,-1.185622862,1.096877624,-0.5038147625,0.5153835966,0.3864182637,-1.188643699,1.546336251,1.355274913,1.45001289,-0.483047015,-0.1058682728,-0.2108931098,0.1446240958,-0.0005553175732,-0.2941678203,0.2732594047,0.4955701996,-0.3794367894,-0.1246503685,-0.09172397384,-0.0007940601713,-0.06005246699,-0.01979753355,0.3734925224,0.05112583247,-0.2889049458,0.008394605543,0.007474802511,0.007474802511,0.002637795173,0.008582676761,0.1747583285,0.1364173191,0.001375425089
