# L_phi_L=0.9324418605,L_phi_R=0.17955074
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.1626939485,-0.09728796609,0.02251551913,0.01786750718,0,1,0.06495423883,0.9978882437,0,0,1.368216127,1.649336143,-1.42829286,1.427701339,-0.02181706381,0.1381857397,0.1785594893,-1.310639207,1.601326042,1.323642484,1.455273635,-0.1386144151,0.01196132763,-0.4646679702,0.05751709865,0,0.01286722781,0.07379399688,-0.01264470221,-0.01309065885,0.01510905276,-0.0517805931,-0.01419520382,-0.0107752699,0.09054516787,-0.01850649755,-0.04201871492,0.003986923127,0.008678219687,0.02371922009,0.008678219687,0,0.075,0.125,0.065,0
0.01,0.1629192299,-0.09710928842,0.02255329944,0.01786828219,0,1,0.06495423883,0.9978882437,0,0,1.368791298,1.649336143,-1.428164188,1.428439279,-0.02194351084,0.1380548331,0.1787105799,-1.311157013,1.60118409,1.323534732,1.456179087,-0.1387994801,0.01154114048,-0.464628101,0.0575115646,0,0.01290962485,0.07371995906,-0.01270844624,-0.01300456597,0.01516738369,-0.05175615503,-0.01423001268,-0.01079155476,0.09052076351,-0.01854549489,-0.04202631533,0.00400522886,0.008679429264,0.02367086519,0.008679429264,0,0.075,0.125,0.065,0
0.02,0.1631452616,-0.09693059537,0.02266521477,0.01787057796,0,1,0.06495423883,0.9978882437,0,0,1.369366414,1.649336143,-1.428035092,1.429176478,-0.0220705953,0.1379247875,0.1788622537,-1.311674574,1.60104179,1.323426816,1.457084294,-0.1389849351,0.01112087733,-0.4645880487,0.05751329716,0,0.01297146878,0.07362306456,-0.01283217018,-0.01287679298,0.01526197518,-0.05172822015,-0.01429442296,-0.01082320475,0.09052497276,-0.0186203537,-0.04207384179,0.004040448106,0.0086806389,0.02362240248,0.0086806389,0,0.075,0.125,0.065,0
0.03,0.1633727743,-0.09675187194,0.02284914032,0.01787435091,0,1,0.06495423883,0.9978882437,0,0,1.369941547,1.649336143,-1.427905377,1.429912709,-0.022198917,0.1377960195,0.1790148734,-1.312191856,1.600898845,1.323318584,1.457989544,-0.1391711386,0.01070013891,-0.4645476442,0.05752113742,0,0.01306078983,0.0735039724,-0.01302079568,-0.01270832504,0.01539950903,-0.05169667319,-0.01438823707,-0.01087055272,0.090556934,-0.01872930113,-0.04216024902,0.004091418804,0.008681848748,0.02357373623,0.008681848748,0,0.075,0.125,0.065,0
0.04,0.1636024774,-0.09657310357,0.02310296955,0.01787955783,0,1,0.06495423883,0.9978882437,0,0,1.370516758,1.649336143,-1.427774769,1.430647749,-0.02232912496,0.1376689363,0.1791688685,-1.312708823,1.600754963,1.323209879,1.458895113,-0.1393584316,0.01027853642,-0.46450673,0.05753489414,0,0.01317684427,0.07336333581,-0.01327236921,-0.01250030817,0.01557880384,-0.05166156188,-0.01451062149,-0.01093309895,0.09061579418,-0.01887131947,-0.04228439651,0.004157735097,0.008683058935,0.02352477123,0.008683058935,0,0.065,0.125,0.065,0
0.05,0.1638350597,-0.09639427615,0.02342461411,0.01788615588,0,1,0.06495423883,0.9978882437,0,0,1.371092107,1.649336143,-1.427643001,1.431381382,-0.02246184865,0.1375439332,0.1793246566,-1.313225439,1.600609857,1.323100548,1.459801271,-0.1395471448,0.009855692457,-0.4644651527,0.05755438381,0,0.01331883459,0.07320180213,-0.01358490851,-0.01225387999,0.01579863189,-0.05162293468,-0.01466074932,-0.01101034967,0.09070070876,-0.01904539975,-0.04244515373,0.004238993292,0.008684269586,0.02347541499,0.008684269586,0,0.065,0.125,0.065,0
0.06,0.1640711889,-0.09621537596,0.02381200387,0.01789410259,0,1,0.06495423883,0.9978882437,0,0,1.371667651,1.649336143,-1.427509812,1.4321134,-0.02259769773,0.1374213944,0.1794826429,-1.313741668,1.600463249,1.322990444,1.460708278,-0.1397375988,0.00943124092,-0.4644227627,0.05757942372,0,0.01348597082,0.07302001276,-0.0139564505,-0.01197016836,0.01605777383,-0.05158084068,-0.01483779996,-0.01110181678,0.09081084161,-0.01925054206,-0.04264140006,0.004334792405,0.008685480822,0.02342557766,0.008685480822,0,0.065,0.125,0.065,0
0.07,0.1643115121,-0.09603638974,0.02426308692,0.01790335587,0,1,0.06495423883,0.9978882437,0,0,1.372243445,1.649336143,-1.427374953,1.4328436,-0.02273726224,0.1373016927,0.1796432206,-1.314257477,1.600314871,1.322879426,1.461616387,-0.1399301042,0.009004826919,-0.4643794148,0.0576078135,0,0.01369557324,0.07281860317,-0.01439925022,-0.01164992123,0.01637133302,-0.05153532947,-0.01504095914,-0.01120701778,0.09094536501,-0.01948575552,-0.04287202484,0.004444734324,0.008686692758,0.02337517205,0.008686692758,0,0.065,0.125,0.065,0
0.08,0.1645566561,-0.09585730463,0.02477582956,0.017913874,0,1,0.06495423883,0.9978882437,0,0,1.372819523,1.649336143,-1.427237997,1.433571786,-0.02288125474,0.1371851935,0.179806934,-1.31477283,1.600164462,1.322767356,1.46252584,-0.1401249618,0.008576106671,-0.4643349675,0.05764536533,0,0.01389307987,0.07259820291,-0.0148691918,-0.0112953425,0.0166896433,-0.05148645103,-0.01526941896,-0.01132547588,0.09110345958,-0.01975005824,-0.04313592728,0.00456842396,0.008687905465,0.02332411361,0.008687905465,0,0.065,0.125,0.065,0
0.09,0.1648072275,-0.09567810818,0.02534821632,0.01792561564,0,1,0.06495423883,0.9978882437,0,0,1.373395977,1.649336143,-1.427099066,1.434297768,-0.02302994666,0.1370722401,0.1799738304,-1.315287694,1.600011767,1.322654101,1.463436875,-0.1403224624,0.008144747398,-0.4642892832,0.05768597055,0,0.01413094883,0.07235943543,-0.0154061207,-0.01090644721,0.0170594557,-0.05143425563,-0.0155223779,-0.01145671994,0.09128431423,-0.02004247733,-0.04343201657,0.004705469377,0.008689119135,0.02327232036,0.008689119135,0,0.065,0.125,0.065,0
