# L_phi_L=0.2016534989,L_phi_R=1.734198646
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.605400812,-0.0537199276,0.4188868213,0.01943992847,-0.05497227503,0.9984878812,0.004999979167,0.9999875,0,0,1.35247203,1.546385617,-1.464348566,1.871036204,0.6119691979,-0.2576045286,-0.3199278011,-1.387241403,1.649336143,1.065485411,1.429899328,0.4413616093,0.4277493347,-0.8666234706,0.2002597776,0.1629630698,-0.1459235224,-0.01732567,-0.2399193677,0.1490465724,0.2059642908,-0.1538578061,0,0.211690274,0.1855688897,-0.3813899241,-0.3584215406,0.1896065821,0.005402492844,0.03674144452,0.005402492844,0.105,0.165,0,0,0
0.01,-0.6012118326,-0.05352552227,0.4189200994,0.0194417378,-0.05497227503,0.9984878812,0.004999979167,0.9999875,0,0.5,1.354474628,1.548015248,-1.465807802,1.870862947,0.6095700042,-0.2561140629,-0.3178681582,-1.388779981,1.649336143,1.067602314,1.431755017,0.4375477101,0.4241651193,-0.8647274048,0.1997112836,0.1633414955,-0.145223589,-0.01798263252,-0.2399185741,0.1497754098,0.2053224909,-0.1532045746,0,0.211109005,0.1857770479,-0.381011824,-0.3576098762,0.190441214,0.005934644259,0.03673925621,0.005934644259,0.105,0.16,0,0,0
0.02,-0.5970221926,-0.05333108102,0.4190185929,0.01944709288,-0.05497227503,0.9984878812,0.009999833334,0.9999500004,0,0,1.35647174,1.549648663,-1.467260038,1.870683121,0.6071708185,-0.2546163088,-0.3158149333,-1.390312027,1.649336143,1.069713404,1.433612787,0.4337375918,0.4205890206,-0.8628229927,0.1991937823,0.1637402759,-0.1445449089,-0.01863889653,-0.2399535055,0.1505213795,0.2047085269,-0.1525843366,0,0.2105810785,0.1860145412,-0.3807120188,-0.3568601847,0.1913208624,0.006468049642,0.03673752486,0.006468049642,0.1,0.16,0,0,0
0.03,-0.59283125,-0.05313656895,0.4191803041,0.01945588511,-0.05497227503,0.9984878812,0.009999833334,0.9999500004,0,0.5,1.358463678,1.551286066,-1.468705487,1.870496732,0.6047712835,-0.253111095,-0.313767848,-1.39183787,1.649336143,1.071819215,1.435472933,0.4299304716,0.4170204187,-0.860909784,0.1987059248,0.1641583497,-0.1438859249,-0.01929482438,-0.2400235258,0.1512838734,0.2041215893,-0.1519894648,0,0.210088372,0.1862805173,-0.3804790946,-0.3561636775,0.1922301136,0.007002772951,0.03673624616,0.007002772951,0.1,0.16,0.005,0,0
0.04,-0.5886383824,-0.05294195222,0.4194032539,0.01946800688,-0.05497227503,0.9984878812,0.01499943751,0.9998875021,0,0,1.360450737,1.552927649,-1.470144346,1.870303784,0.6023710482,-0.2515982562,-0.3117266321,-1.393357765,1.649336143,1.073920099,1.437335738,0.4261256807,0.413458782,-0.8589874829,0.1982464402,0.1645951862,-0.1432455857,-0.01995076073,-0.2401275008,0.1520626218,0.2035603626,-0.1514125791,0,0.2096131909,0.1865741268,-0.3803017487,-0.3555119639,0.1931537684,0.007538874684,0.03673541647,0.007538874684,0.1,0.16,0.005,0,0
0.05,-0.5844429873,-0.05274719807,0.4196854811,0.01948335156,-0.05497227503,0.9984878812,0.01499943751,0.9998875021,0,0.5,1.362433202,1.554573601,-1.471576802,1.870104276,0.5999697732,-0.25007763,-0.3096910285,-1.394871891,1.649336143,1.07601623,1.439201479,0.4223226632,0.4099036623,-0.8570559452,0.1978140788,0.1650502464,-0.1426228615,-0.02060703292,-0.2402643065,0.1528573369,0.2030235515,-0.1508599518,0,0.2091736548,0.1868945234,-0.3801887551,-0.3549102461,0.1941091499,0.008076413584,0.03673503268,0.008076413584,0.095,0.155,0.005,0,0
0.06,-0.5802444817,-0.0525522748,0.4200250431,0.01950181354,-0.05497227503,0.9984878812,0.01999866669,0.9998000067,0,0,1.364411343,1.556224104,-1.47300303,1.869898206,0.5975671301,-0.2485490567,-0.307660793,-1.39638049,1.649336143,1.078107967,1.441070424,0.4185207756,0.4063545599,-0.8551148537,0.1974076111,0.1655229839,-0.1420167434,-0.02126395129,-0.2404328299,0.1536677133,0.2025098809,-0.1503247662,0,0.2087534397,0.1872408642,-0.3801295995,-0.3543507436,0.195082203,0.008222176208,0.0367350916,0.008222176208,0.095,0.16,0.01,0,0
0.07,-0.5760423018,-0.05235715176,0.4204200156,0.01952328817,-0.05497227503,0.9984878812,0.01999866669,0.9998000067,0,0.5,1.366385419,1.557879333,-1.474423198,1.869685566,0.5951628018,-0.2470123795,-0.3056356942,-1.397883738,1.649336143,1.080195501,1.442942833,0.4147194797,0.4028110524,-0.8531640317,0.1970258287,0.1660128452,-0.1414262437,-0.02192180958,-0.2406319687,0.1544934294,0.202018096,-0.1498155235,0,0.2083766314,0.1876123099,-0.3801366012,-0.3538407578,0.1960957352,0.008229834562,0.0367355905,0.008229834562,0.095,0.155,0.01,0,0
0.08,-0.571835903,-0.05216179934,0.4208684925,0.01954767184,-0.05497227503,0.9984878812,0.02499739591,0.9996875163,0,0,1.368355677,1.559539462,-1.47583746,1.869466348,0.5927564821,-0.2454674452,-0.3036155132,-1.399381893,1.649336143,1.082279268,1.444818956,0.4109181136,0.3992726448,-0.8512030743,0.1966675431,0.1665192704,-0.1408503959,-0.02258088523,-0.2408606316,0.1553341473,0.2015469622,-0.1493160198,0,0.2080019141,0.1880080246,-0.3801850733,-0.3533634006,0.1971126998,0.008237661196,0.0367365266,0.008237661196,0.095,0.155,0.01,0,0
0.09,-0.5676247599,-0.05196618897,0.4213685859,0.01957486189,-0.05497227503,0.9984878812,0.02499739591,0.9996875163,0,0.5,1.370322352,1.561204655,-1.477245964,1.86924054,0.5903478758,-0.2439141038,-0.3016000436,-1.400875053,1.649336143,1.084359287,1.446699036,0.4071162629,0.3957390108,-0.8492319473,0.1963315868,0.167041694,-0.1402882542,-0.02324143967,-0.2411177377,0.1561895137,0.2010952647,-0.1488435007,0,0.2076765747,0.1884271762,-0.3803006328,-0.3529344562,0.1981771539,0.008245658303,0.03673789771,0.008245658303,0.09,0.155,0.015,0,0
