# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.2735424855,-0.1009492416,0.02147188789,0.03898110065,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.306047037,1.575919817,-1.463874922,1.573194243,0.3058906316,-0.08540975973,-0.03700496019,-1.289318639,1.6493361,1.221210028,1.306181092,0.2197735751,0.2584283318,-0.6769015453,0.1176974433,-0.003546091483,0.008298431252,0.1722231565,-0.01026123276,-0.0552664291,0.0001781009609,-0.1324331322,0,0.01555434001,0.1990647354,-0.07035520595,-0.08411448865,-0.0007827052409,0.008158311821,0.03780615301,0.008158311821,0.08724410087,0.1666230554,0.03275590576,0.002362204716,4.35100076e-08
0.01,-0.2733278027,-0.100559417,0.02146107836,0.03898516644,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.307224011,1.575884356,-1.463791937,1.574916475,0.3057880192,-0.08596242402,-0.03700317918,-1.29064297,1.6493361,1.221365571,1.30817174,0.2190700231,0.2575871869,-0.6769093723,0.1177282042,-0.003551438278,0.008298157358,0.1722691419,-0.01023913601,-0.05528717923,0.0001907066364,-0.1324492724,0,0.0155241328,0.1990895271,-0.0703038992,-0.08410844445,-0.0007729093856,0.008160542146,0.03780196458,0.008160542146,0.08724410087,0.1663202318,0.03275590576,0.002362204716,4.35100076e-08
0.02,-0.2731133347,-0.1001695117,0.0214290294,0.03899722099,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.308401293,1.575848842,-1.463708956,1.576639166,0.3056856279,-0.08651529582,-0.03700127211,-1.291967463,1.6493361,1.221520813,1.310162635,0.2183669841,0.2567461025,-0.6769171014,0.1176157084,-0.003534682055,0.008340877899,0.1716361813,-0.01012340601,-0.05479386596,0.0003309348663,-0.1321115609,0,0.01493342247,0.1980055499,-0.06986379543,-0.08330426606,-0.0006622559764,0.008162774044,0.03779786048,0.008162774044,0.08724410087,0.1659982286,0.03275590576,0.002362204716,4.35100076e-08
0.03,-0.2728992911,-0.0997794467,0.02137630708,0.03901705139,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.30957745,1.575813495,-1.463625547,1.578355528,0.3055843938,-0.08706323447,-0.03699796277,-1.293288579,1.6493361,1.221670147,1.312142691,0.2176683461,0.2559130598,-0.676923724,0.1175595527,-0.003523839036,0.008370158832,0.1712112147,-0.01000304561,-0.0544439233,0.0004182366643,-0.1318842929,2.220446049e-14,0.01446255866,0.1972166833,-0.06950276304,-0.08268472733,-0.0005918375851,0.008165005371,0.03779379352,0.008165005371,0.08724410087,0.1655371211,0.0323147991,0.002362204716,4.35100076e-08
0.04,-0.2726858756,-0.09938914543,0.02130347297,0.03904444643,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.310753046,1.575778257,-1.463541845,1.58006764,0.3054843634,-0.08760767371,-0.0369937804,-1.294607422,1.6493361,1.221814773,1.314114857,0.2169733185,0.2550862125,-0.6769296423,0.1176467793,-0.003531225233,0.008361287874,0.1713816375,-0.009917269051,-0.05452474212,0.000374200727,-0.1319697675,0,0.01440820525,0.1973357758,-0.06942446768,-0.08267922916,-0.0006226948109,0.008167237053,0.03778977088,0.008167237053,0.08724410087,0.1649944793,0.03153419643,0.002362204716,4.351000737e-08
0.05,-0.2724732868,-0.09899853326,0.02121108412,0.03907919657,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.311929514,1.575742945,-1.463458233,1.581781456,0.3053851907,-0.08815292113,-0.03699003839,-1.295927119,1.6493361,1.221958855,1.316088215,0.2162790738,0.2542594202,-0.6769358693,0.1177518126,-0.003539271574,0.008349664907,0.1715914499,-0.009811427359,-0.05462465344,0.000312290501,-0.1320770421,-2.220446049e-14,0.01434605404,0.1974845956,-0.06933747167,-0.08267392996,-0.0006662891226,0.00816947136,0.03778582518,0.00816947136,0.08724410087,0.1644706893,0.03075297195,0.002362204716,4.351000737e-08
0.06,-0.2722617173,-0.09860753768,0.02109969305,0.03912109401,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.313107032,1.575707552,-1.463374736,1.583497371,0.3052870764,-0.08869916766,-0.03698691549,-1.29724789,1.6493361,1.222102315,1.318063061,0.2155856991,0.2534326809,-0.6769425322,0.1178741274,-0.003547952186,0.008335363966,0.1718395252,-0.009686092879,-0.05474311387,0.000232965897,-0.1322055066,0,0.01427635988,0.197662307,-0.06924208658,-0.08266883386,-0.0007222935972,0.008171708626,0.03778195476,0.008171708626,0.08724410087,0.1639656005,0.02997098066,0.002362204716,4.35100076e-08
0.07,-0.2720513544,-0.09821608824,0.02096984779,0.0391699326,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.314285773,1.575672072,-1.463291382,1.585215766,0.3051902155,-0.0892465988,-0.03698458583,-1.298569945,1.6493361,1.222245079,1.320039684,0.2148932783,0.2526059926,-0.6769497551,0.1180132035,-0.003557241545,0.008318458566,0.1721247459,-0.009541833269,-0.05487958449,0.0001366840117,-0.132354556,0,0.01419937492,0.1978680811,-0.06913862025,-0.08266394475,-0.0007903832951,0.008173949176,0.03777815806,0.008173949176,0.08724410087,0.1634790362,0.02918808166,0.002362204716,4.35100076e-08
0.08,-0.27184238,-0.09782411657,0.02082209184,0.03922550793,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.315465905,1.5756365,-1.463208198,1.586937013,0.3050947971,-0.08979539465,-0.03698321899,-1.29989349,1.6493361,1.222387072,1.322018365,0.214201892,0.2517793531,-0.6769576589,0.1181210595,-0.003560260801,0.008313565672,0.1722264848,-0.009356983071,-0.05486889979,6.898544099e-05,-0.132412175,0,0.01395185245,0.197756573,-0.06891860985,-0.08241662749,-0.0008349644543,0.008176193325,0.03777443361,0.008176193325,0.08724410087,0.163010795,0.02840413819,0.002362204716,4.35100076e-08
0.09,-0.2716349705,-0.0974315563,0.0206569642,0.03928761726,-0.06271472123,0.9980314944,0.002637792114,0.999996521,0,0,1.316647116,1.575600897,-1.463125062,1.588659278,0.3050012273,-0.09034408364,-0.03698252913,-1.301217612,1.6493361,1.222526591,1.323995931,0.213512706,0.2509551869,-0.6769660086,0.118066863,-0.003538171374,0.008360655897,0.1715408937,-0.009071075693,-0.05425842936,0.0001539241793,-0.132072083,0,0.01308582896,0.1963814916,-0.0682844293,-0.08126096344,-0.0007591290762,0.008178440654,0.03777076564,0.008178440654,0.08724410087,0.1625780445,0.02775590494,0.002362204716,4.35100076e-08
