# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.711162557,-0.07077364547,0.4843739372,0.002069378321,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.276038691,1.559000576,-1.472957336,1.821575588,0.7154826047,-0.2376503097,-0.4078840082,-1.306325535,1.6493361,1.006409879,1.330058699,0.5665978996,0.5392362687,-0.9015036843,0.1630319094,-0.008098437127,-0.02153880037,-0.08506235352,-0.4602959422,0.02385223612,0.4248947577,-0.1332940517,2.220446049e-14,0.2666792706,0.1234799784,-0.4340028332,-0.4133988299,0.1988769071,0.008052879217,0.03712732344,0.008052879217,0.09007874504,0.1867191333,0.009921260178,0.002362204716,4.351000782e-08
0.01,-0.7063186477,-0.07075294983,0.4844248051,0.002069931361,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.27766901,1.558919591,-1.473172724,1.820724965,0.7108796453,-0.2374117874,-0.4036350606,-1.307658476,1.6493361,1.009076672,1.331293499,0.5622578712,0.5351022804,-0.8995149152,0.1630973256,-0.007997192654,-0.02164281176,-0.0850801823,-0.4603065449,0.02393335573,0.424934518,-0.1333163296,0,0.2667040064,0.1235017871,-0.4340189146,-0.4134753663,0.1989582645,0.008055874809,0.0371081582,0.008055874809,0.09007874504,0.1894530939,0.009921260178,0.002362204716,4.35100076e-08
0.02,-0.7014737283,-0.07073224322,0.4845754574,0.002071569265,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.279299984,1.558839619,-1.473389152,1.819874163,0.7062765799,-0.2371724538,-0.3993857154,-1.308991639,1.6493361,1.011743712,1.332528517,0.5579176821,0.5309675267,-0.8975253326,0.1624529997,-0.008991832902,-0.01918736515,-0.08605493903,-0.4619968432,0.02523098411,0.4264152126,-0.1324252141,0,0.2661398037,0.1240214164,-0.433808145,-0.412541418,0.2001026206,0.008058876484,0.03708957911,0.008058876484,0.09007874504,0.1921876112,0.009921260178,0.002362204716,4.35100076e-08
0.03,-0.6966268156,-0.07071151494,0.4848229858,0.002074260415,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.280924514,1.558749701,-1.473581026,1.819013614,0.7016566114,-0.236920144,-0.3951215633,-1.310315891,1.6493361,1.01440511,1.333768731,0.5535796006,0.5268421125,-0.8955243063,0.1609265364,-0.01138518572,-0.01354716365,-0.08819555864,-0.4657729412,0.02796907584,0.4296883743,-0.1304105895,0,0.2648426147,0.1251423824,-0.4332990044,-0.4103513014,0.2025351255,0.008061845923,0.03707166594,0.008061845923,0.09007874504,0.1940608213,0.009921260178,0.002362204716,4.35100076e-08
0.04,-0.6917769553,-0.07069075461,0.4851645077,0.002077973471,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.282533779,1.558635849,-1.473716497,1.818131658,0.696998882,-0.2366404532,-0.3908246796,-1.311619997,1.6493361,1.017053536,1.335020155,0.5492466106,0.5227385995,-0.8934989551,0.1610821451,-0.01138277956,-0.01357228837,-0.08825804896,-0.4661448747,0.02799585524,0.4300616767,-0.1305155888,0,0.2650244648,0.1252468836,-0.4335766871,-0.4106724419,0.2027339301,0.008064734813,0.03705451206,0.008064734813,0.09007874504,0.1940193007,0.009921260178,0.002362204716,4.35100076e-08
0.05,-0.6869232217,-0.07066995217,0.4855971657,0.002082677364,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.2841446,1.558522021,-1.47385222,1.817249078,0.6923374333,-0.2363604947,-0.3865240628,-1.312925153,1.6493361,1.019703781,1.336272624,0.5449108437,0.5186318751,-0.8914716158,0.1612691134,-0.01138252678,-0.01359987252,-0.08833432708,-0.4666027667,0.02802696231,0.4305140344,-0.1306466332,0,0.2652553705,0.1253771773,-0.4339354918,-0.4110703677,0.2029698966,0.008067629517,0.03703792637,0.008067629517,0.09007874504,0.1939776958,0.009921260178,0.002362204716,4.35100076e-08
0.06,-0.6820647176,-0.07064909786,0.4861181275,0.002088341305,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.285757292,1.558408196,-1.473988219,1.816365734,0.6876714056,-0.236080225,-0.3822189225,-1.314231619,1.6493361,1.022356335,1.337526396,0.5405714888,0.5145211714,-0.8894419168,0.1599643799,-0.01140985747,-0.01003078443,-0.09057628009,-0.4683189785,0.032824866,0.4318129085,-0.1286250303,0,0.2640323029,0.1265913745,-0.4337136982,-0.4089913637,0.2055790039,0.008070530601,0.03702190674,0.008070530601,0.09007874504,0.1939359873,0.009921260178,0.002362204716,4.35100076e-08
0.07,-0.6772005741,-0.07062818224,0.4867245865,0.002094934779,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.287356935,1.558294098,-1.474088527,1.815459971,0.6829882158,-0.2357519764,-0.3779007934,-1.31551787,1.6493361,1.024996658,1.338792309,0.5362343518,0.5104312578,-0.8873861268,0.1596006233,-0.01143363816,-0.008612863904,-0.09154054933,-0.4694202768,0.03476418754,0.4327329737,-0.1279339016,-4.440892099e-14,0.263756228,0.1271947993,-0.4339649298,-0.408514395,0.2068205422,0.008073408255,0.03700663302,0.008073408255,0.09007874504,0.1928977478,0.009921260178,0.002362204716,4.35100076e-08
0.08,-0.6723299502,-0.07060719617,0.4874137613,0.002102427547,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.288952942,1.558179761,-1.474174656,1.814544566,0.6782940131,-0.2354043345,-0.3735734636,-1.316797209,1.6493361,1.02763422,1.340064257,0.5318947025,0.5063461138,-0.8853179214,0.1598713705,-0.01145086367,-0.008628979875,-0.09166014586,-0.4701331158,0.03480951925,0.4334197341,-0.1281337375,4.440892099e-14,0.2641225987,0.127399854,-0.4345522214,-0.4091231129,0.2071649686,0.008076280935,0.03699198803,0.008076280935,0.09007874504,0.1914604466,0.009921260178,0.002362204716,4.351000804e-08
0.09,-0.6674520324,-0.07058613079,0.488182896,0.002110789643,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.290551655,1.558065253,-1.474260945,1.813627965,0.6735926819,-0.2350562393,-0.3692392663,-1.318078546,1.6493361,1.030275446,1.341338256,0.5275491803,0.5022548827,-0.8832462717,0.1598792713,-0.01139740801,-0.008036141713,-0.09219619334,-0.4710472338,0.0358272181,0.434224702,-0.1279432262,0,0.2642427909,0.1278227094,-0.435097412,-0.4093110323,0.2079800457,0.008079161206,0.03697789764,0.008079161206,0.09007874504,0.1900208973,0.009921260178,0.002362204716,4.35100076e-08
