# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.2426925634,-0.04756171111,0.3077429239,-0.003471405819,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.46228787,1.546163476,-1.426456655,1.791663579,0.2688327346,-0.1545043415,-0.001148831916,-1.463003303,1.6493361,1.230345817,1.553181001,0.1314624311,0.1616884242,-0.6721612319,0.06129225062,0.09874798369,-0.03139372779,-0.1179279005,-0.1918894626,0.173062389,0.1464452728,-0.01672321872,-4.440892099e-14,0.1254171811,0.07417243284,-0.2560525512,-0.1873614739,0.1879870837,0.005194341878,0.03719327154,0.005194341878,0.1195933197,0.1276377952,0.0003949905685,0.002362204716,4.351000715e-08
0.01,-0.2396150412,-0.04759642708,0.307770775,-0.003471980162,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.462900793,1.547150956,-1.426770592,1.7904843,0.26691384,-0.1527737177,0.0003156208119,-1.463170535,1.6493361,1.231599989,1.553922726,0.1289019056,0.1598148094,-0.6702813611,0.06128656922,0.09875551106,-0.03141161963,-0.1179471071,-0.1919246529,0.1730744149,0.1464571362,-0.0167291773,0,0.125449567,0.07418601149,-0.2561301767,-0.187398898,0.1880021927,0.005513793159,0.03720056729,0.005513793159,0.1186710889,0.1276377952,0.001276635848,0.002362204716,4.35100076e-08
0.02,-0.2365369652,-0.04763115448,0.3078534514,-0.003473685111,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.463513658,1.548138511,-1.427084708,1.789304829,0.2649945935,-0.1510429735,0.001780192174,-1.463337827,1.6493361,1.232854484,1.554664586,0.1263406038,0.1579408204,-0.6684013391,0.06129022027,0.0987805575,-0.03143520506,-0.1179890967,-0.1919937129,0.173117489,0.1464947498,-0.01673651504,0,0.1255041648,0.07421059184,-0.2562523814,-0.1874687331,0.1880504532,0.005833244209,0.03720799401,0.005833244209,0.1177241953,0.1276377952,0.002158439759,0.002362204716,4.35100076e-08
0.03,-0.2334577938,-0.04766590446,0.307989645,-0.003476493691,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.464126561,1.549126317,-1.42739906,1.788124938,0.2630746563,-0.1493117986,0.003245139672,-1.463505192,1.6493361,1.234109526,1.555406692,0.12377808,0.1560661331,-0.6665208346,0.06130296384,0.09882269099,-0.0314643593,-0.118053317,-0.1920958283,0.1731908443,0.1465574793,-0.01674520335,0,0.1255804501,0.07424591153,-0.2564181251,-0.1875702035,0.1881310486,0.006152751273,0.03721555311,0.006152751273,0.1167524407,0.1276377952,0.00304055749,0.002362204716,4.35100076e-08
0.04,-0.2303769982,-0.04770068794,0.3081780572,-0.00348037912,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.46473959,1.550114544,-1.427713704,1.786944405,0.2611536981,-0.1475798902,0.004710714465,-1.463672644,1.6493361,1.235365331,1.556149151,0.1212138988,0.1541904311,-0.6646395241,0.06132456205,0.09888148285,-0.03149895817,-0.1181392197,-0.1922301906,0.1732937198,0.1466446954,-0.01675521375,0,0.1256779015,0.07429171004,-0.2566263742,-0.1877025393,0.1882431685,0.006472369181,0.03722324609,0.006472369181,0.115755607,0.1276377952,0.003923140494,0.002362204716,4.35100076e-08
0.05,-0.2272940629,-0.04773551555,0.3084173986,-0.003485314807,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.465352836,1.551103358,-1.428028693,1.785763013,0.2592313961,-0.145846953,0.006177161419,-1.463840196,1.6493361,1.23662211,1.556892068,0.118647635,0.1523134057,-0.6627570924,0.06380201153,0.1292102339,-0.05922679931,-0.1192713886,-0.1634463421,0.1829726506,0.1101197728,-0.01516200215,0,0.1244761246,0.07461869087,-0.2575165485,-0.1854415891,0.1900096771,0.006792151359,0.03723107447,0.006792151359,0.1147334569,0.1276377952,0.004806336516,0.002362204716,4.35100076e-08
0.06,-0.2242084848,-0.04777039765,0.308706389,-0.003491274357,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.465990856,1.552395461,-1.428620961,1.784570299,0.2575969327,-0.1440172265,0.007278359148,-1.463991816,1.6493361,1.237866871,1.557638255,0.1160724695,0.1504589898,-0.6608569957,0.06420802996,0.1338526869,-0.06344454402,-0.1195534758,-0.1592819742,0.1845686802,0.1047428563,-0.01493286292,-2.220446049e-14,0.1244151337,0.07472537171,-0.2579023582,-0.1852681436,0.1904270056,0.007203769702,0.03723899457,0.007203769702,0.1130830641,0.1276377952,0.005773466407,0.002362204716,4.35100076e-08
0.07,-0.2211197738,-0.04780534436,0.3090437578,-0.003498231563,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.466632936,1.553733988,-1.429255407,1.783374764,0.256004113,-0.1421715397,0.008325787711,-1.464141145,1.6493361,1.239111022,1.558385509,0.113493446,0.1486063084,-0.6589527256,0.06425683261,0.1339943913,-0.0635347601,-0.1197026147,-0.1594685346,0.1847668056,0.1048574688,-0.01494445263,2.220446049e-14,0.1245707438,0.07480130778,-0.2582319564,-0.1854849916,0.1906311123,0.007622734217,0.03724704376,0.007622734217,0.1113622956,0.1276377952,0.006777139967,0.002362204716,4.351000782e-08
0.08,-0.2180274526,-0.04784036552,0.3094282437,-0.003506160414,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.467275505,1.555073932,-1.429890754,1.782177738,0.2544094276,-0.1403238716,0.009374362399,-1.464290589,1.6493361,1.24035673,1.559133522,0.1109111264,0.1467514584,-0.6570464145,0.06431397537,0.1341562822,-0.06363474166,-0.1198714613,-0.1596791477,0.1849931099,0.1049877936,-0.01495697343,0,0.12474524,0.07488674514,-0.2586001001,-0.1857292584,0.1908638457,0.008042162207,0.03725523026,0.008042162207,0.1096642642,0.1276377952,0.007806802309,0.002362204716,4.35100076e-08
0.09,-0.2149310561,-0.04787547072,0.3098585945,-0.00351503509,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.467918644,1.556415494,-1.430527102,1.780979023,0.2528126362,-0.1384739405,0.01042424034,-1.464440159,1.6493361,1.241604182,1.559882389,0.1083251254,0.1448941659,-0.655137776,0.06437921803,0.1343378024,-0.06374424152,-0.1200594827,-0.1599131677,0.1852468159,0.1051334015,-0.01497040482,0,0.1249381248,0.07498143109,-0.2590057862,-0.1860002123,0.1911244189,0.008435346386,0.03726355578,0.008435346386,0.10798884,0.1276377952,0.008862742375,0.002362204716,4.35100076e-08
