# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.1776094168,-0.01698681543,0.004121318449,-0.01546910621,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.563431503,1.548824587,-1.413120306,1.886954462,0.2270239302,-0.1516299517,0.04285010896,-1.562233766,1.6493361,1.245995575,1.689882512,0.04643994224,0.0932383345,-0.6348123396,-0.04382773491,0.005909204304,-0.005593950688,-0.05877835999,-0.006565788836,0.01568976413,-0.0004063293545,0.0471913513,2.220446049e-14,0.007642521813,-0.05561525165,0.0120380294,0.00950318407,0.003720039724,0.006073702575,0.03710457363,0.006073702575,0.1155214988,0.1235191211,0.0003239571625,0.002362204716,4.35100076e-08
0.01,-0.1775682293,-0.01714150794,0.004113630352,-0.01546954092,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.562993225,1.548883679,-1.413176246,1.886366678,0.2269582724,-0.1514730541,0.04284604566,-1.561761853,1.6493361,1.246072,1.689326359,0.04656032254,0.09333336634,-0.6347751392,-0.04383494372,0.005901808821,-0.005592627931,-0.0587756868,-0.006558272162,0.01567949464,-0.0004116841276,0.0471948591,-2.220446049e-14,0.007637294109,-0.0556228949,0.01204975478,0.009512644816,0.003709439824,0.006092246572,0.03710538297,0.006092246572,0.1152447412,0.1235073217,0.0003475558463,0.002362204716,4.351000737e-08
0.02,-0.1775271944,-0.01729620909,0.004090880491,-0.01547082729,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.562554876,1.548942697,-1.413232172,1.885778922,0.2268926896,-0.1513162591,0.04284192882,-1.561289904,1.6493361,1.246148373,1.68877013,0.04668082008,0.09342849279,-0.6347380448,-0.04384828858,0.005887983394,-0.005589116573,-0.05877083173,-0.006543469023,0.01566066488,-0.000422033025,0.04720192558,0,0.007626740962,-0.05563790418,0.01207437155,0.009531494207,0.00368927733,0.00611076424,0.03710619908,0.00611076424,0.114966593,0.1234955661,0.0003710671072,0.002362204716,4.35100076e-08
0.03,-0.1774864603,-0.01745092724,0.004053537246,-0.01547293882,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.562116393,1.549001577,-1.413288063,1.885191213,0.2268272549,-0.1511596525,0.04283770849,-1.560817885,1.6493361,1.24622464,1.688213751,0.0468015638,0.09352380773,-0.6347011521,-0.04383112288,0.005859538078,-0.005555765578,-0.05899187012,-0.006468197576,0.01588732903,-0.0003741536718,0.04720857716,0,0.007521085712,-0.05595305187,0.01207274766,0.009843740142,0.003704452515,0.006129234509,0.03710702149,0.006129234509,0.1146871324,0.1234838966,0.0003944059915,0.002362204716,4.35100076e-08
0.04,-0.1774461707,-0.01760567053,0.004002064638,-0.01547584929,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.561678082,1.549060172,-1.413343621,1.884601295,0.226762573,-0.1510007792,0.04283396695,-1.560345799,1.6493361,1.246299851,1.68765422,0.04692229128,0.09362224513,-0.6346641075,-0.04383921228,0.005829565789,-0.005535184617,-0.05908882875,-0.006414690841,0.01597015973,-0.0003647226779,0.04722062894,0,0.007458588823,-0.05611825172,0.01210395762,0.0100126064,0.00368677789,0.006147601359,0.03710783856,0.006147601359,0.1145825109,0.1234723545,0.0004527656466,0.002362204716,4.35100076e-08
0.05,-0.1774064646,-0.0177604468,0.003936922335,-0.01547953269,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.56123969,1.549118468,-1.413398973,1.884010406,0.2266984261,-0.1508410776,0.04283031973,-1.559873593,1.6493361,1.246374437,1.687093038,0.04704333085,0.0937223712,-0.6346272398,-0.04386977007,0.005797678824,-0.005525468216,-0.05907795245,-0.00637937953,0.01592742942,-0.000389098546,0.04723770273,0,0.007433022464,-0.05615407815,0.01216487161,0.01005798082,0.003639739814,0.006165864146,0.03710865587,0.006165864146,0.114559761,0.1234609795,0.0005259986885,0.002362204716,4.35100076e-08
0.06,-0.1773674763,-0.01791526367,0.003858565648,-0.01548396329,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.560800992,1.549176444,-1.413454228,1.883419627,0.2266346323,-0.1506818033,0.04282642874,-1.559401216,1.6493361,1.246448767,1.686531497,0.04716497957,0.093822951,-0.6345908424,-0.04390567609,0.00576017994,-0.005513807577,-0.05906519192,-0.006337681942,0.0158772569,-0.0004178385572,0.04725789802,0,0.007402777647,-0.05619637616,0.01223711765,0.01011160476,0.003584349568,0.006184020368,0.03710947821,0.006184020368,0.1145374224,0.1234498102,0.0005974593014,0.002362204716,4.35100076e-08
0.07,-0.1773293358,-0.01807012847,0.003767445533,-0.01548911558,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.560361935,1.549234046,-1.413509366,1.882828975,0.2265712554,-0.1505230307,0.04282225036,-1.558928637,1.6493361,1.246522795,1.685969533,0.04728735075,0.09392406705,-0.6345549989,-0.04394673923,0.005717268562,-0.005500263346,-0.05905061519,-0.006289818826,0.01581990943,-0.0004507903015,0.0472811081,0,0.007368014174,-0.05624492177,0.01232031509,0.01017319458,0.003520901293,0.006202051641,0.03711030516,0.006202051641,0.1145155695,0.1234388838,0.000667121568,0.002362204716,4.35100076e-08
0.08,-0.1772921684,-0.0182250483,0.003664008589,-0.01549496431,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.559922468,1.549291219,-1.413564368,1.882238469,0.2265083573,-0.1503648316,0.04281774245,-1.558455826,1.6493361,1.246596475,1.685407084,0.0474105539,0.094025799,-0.6345197898,-0.04399277037,0.005669142025,-0.005484895761,-0.05903428957,-0.006236008788,0.01575565143,-0.0004878028937,0.04730722725,0,0.007328890345,-0.05629949318,0.01241408667,0.01024246937,0.003449686122,0.006219940235,0.03711113635,0.006219940235,0.1144942741,0.1234282361,0.000734970806,0.002362204716,4.35100076e-08
0.09,-0.1772560952,-0.01838003,0.003548697061,-0.01550148448,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.55948254,1.54934791,-1.413619217,1.881648126,0.2264459972,-0.1502072751,0.04281286442,-1.557982753,1.6493361,1.246669764,1.684844089,0.04753469476,0.09412822369,-0.634485293,-0.04404358247,0.005615995575,-0.005467764648,-0.05901628161,-0.006176468288,0.01568474443,-0.0005287269718,0.04733615076,0,0.00728556296,-0.0563598708,0.01251805855,0.01031915091,0.003370992178,0.006237669066,0.0371119714,0.006237669066,0.1144736057,0.1234179019,0.0008010031704,0.002362204716,4.35100076e-08
0.1,-0.1772212326,-0.01853508015,0.003421948836,-0.01550865133,-0.02708330165,0.9996331801,0.002637792114,0.999996521,0,0,1.559042104,1.54940407,-1.413673895,1.881057963,0.2263842325,-0.1500504277,0.04280757715,-1.557509392,1.6493361,1.24674262,1.684280491,0.04765987535,0.0942314152,-0.6344515831,-0.04409899048,0.005558022377,-0.005448929425,-0.05899665712,-0.00611141164,0.01560744709,-0.0005734146969,0.04736777493,0,0.00723818732,-0.0564258372,0.01263186027,0.01040296371,0.003285104582,0.006255221693,0.03711280993,0.006255221693,0.1144536309,0.1234079145,0.0008652252615,0.002362204716,4.35100076e-08
