# L_phi_L=0.3190365854,L_phi_R=0.2048780488
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.7036030602,-0.01956565505,0.3408849603,-0.03783424241,-0.05497227503,0.9984878812,0.004999979167,0.9999875,0,0,1.405143198,1.547921198,-1.460469647,2.030079237,0.7280809062,-0.3084440603,-0.4474377005,-1.471695,1.649336143,1.013870021,1.541791438,0.4552595148,0.4680242455,-0.9336780013,0.05297745415,0.1562918245,-0.1496099253,-0.219315295,-0.2275273134,0.1889733305,0.2310378625,0.03250990877,0,0.1766074385,-0.06390156457,-0.1801850585,-0.2418281185,0.1896421709,0.00604901043,0.0367601991,0.00604901043,0.345000006,0.12,0,0,0
0.01,-0.7001941823,-0.0199440169,0.3408934274,-0.03784005509,-0.05497227503,0.9984878812,0.004999979167,0.9999875,0,0,1.405672973,1.549484116,-1.461965746,2.027886084,0.725805633,-0.306554327,-0.4451273219,-1.471369901,1.649336143,1.015636095,1.541152422,0.4534576642,0.4656059643,-0.9317815796,0.05203120218,0.1562204652,-0.1491221213,-0.2198012246,-0.227112721,0.1891019493,0.2301070655,0.0329863218,0,0.176420048,-0.06389367578,-0.1808354888,-0.2413472476,0.1896404829,0.006562237125,0.0367569197,0.006562237125,0.345000006,0.12,0,0,0
0.02,-0.6967851364,-0.02032249406,0.3409184598,-0.03785723985,-0.05497227503,0.9984878812,0.004999979167,0.9999875,0,0.5,1.406193285,1.551046321,-1.463456967,2.025688072,0.7235345058,-0.3046633075,-0.4428262512,-1.471040038,1.649336143,1.017400296,1.540513485,0.4516493093,0.4631924918,-0.9298851747,0.05106720604,0.1561562733,-0.1486479574,-0.2203336594,-0.2267150997,0.1892498474,0.2291979514,0.03346403973,0,0.1763046536,-0.06392493865,-0.1815039328,-0.2408944836,0.1897193385,0.007075192902,0.03675386876,0.007075192902,0.345000006,0.12,0.005,0,0
0.03,-0.6933757597,-0.02070119835,0.3409595083,-0.03788541963,-0.05497227503,0.9984878812,0.009999833334,0.9999500004,0,0,1.406703957,1.552607883,-1.464943447,2.023484735,0.7212673548,-0.302770809,-0.4405342717,-1.470705397,1.649336143,1.019163342,1.539874236,0.44983427,0.460783547,-0.9279879813,0.05008583509,0.1560991097,-0.1481872424,-0.220911152,-0.2263334679,0.1894164969,0.2283093353,0.03399568521,0,0.1761452931,-0.06399424429,-0.1821384364,-0.2404186392,0.1897608517,0.007587897604,0.03675104449,0.007587897604,0.345000006,0.125,0.005,0,0
0.04,-0.6899658947,-0.02108023786,0.341016029,-0.03792422107,-0.05497227503,0.9984878812,0.009999833334,0.9999500004,0,0,1.407204815,1.554168875,-1.466425319,2.021275624,0.7190040202,-0.300876644,-0.4382511784,-1.47036544,1.649336143,1.020924795,1.539234294,0.4480128856,0.4583793606,-0.9260903728,0.0490874365,0.156048537,-0.1477395546,-0.2215322664,-0.2259671167,0.1896011475,0.2274403326,0.03454421383,0,0.1760196344,-0.06410049033,-0.1827753194,-0.2399538162,0.1898436746,0.008100370612,0.03674845127,0.008100370612,0.345000006,0.125,0.005,0,0
0.05,-0.6865553894,-0.02145971694,0.3410874836,-0.0379732746,-0.05497227503,0.9984878812,0.009999833334,0.9999500004,0,0.5,1.40769569,1.55572936,-1.467902715,2.019060301,0.716744349,-0.2989806326,-0.435976775,-1.470019998,1.649336143,1.022684991,1.538593289,0.4461851324,0.4559798224,-0.9241919361,0.0480723686,0.1560041259,-0.1473044838,-0.2221955775,-0.2256153566,0.1898030609,0.2265900826,0.03512042309,0,0.1759019863,-0.0642425814,-0.1834036878,-0.2394886348,0.1899415752,0.008309197624,0.03674608934,0.008309197624,0.345000006,0.13,0.01,0,0
0.06,-0.683144097,-0.0218397363,0.341173339,-0.03803221433,-0.05497227503,0.9984878812,0.01499943751,0.9998875021,0,0,1.408176413,1.557289401,-1.46937576,2.016838345,0.7144881954,-0.297082602,-0.4337108742,-1.469668794,1.649336143,1.024444011,1.537950863,0.4443510955,0.4535849361,-0.9222925203,0.0470410004,0.1559654545,-0.1468816306,-0.2228996717,-0.2252775169,0.1900215111,0.225757748,0.03572881395,0,0.1757800605,-0.0644194292,-0.1840185782,-0.2390177385,0.1900419888,0.008313647257,0.03674396025,0.008313647257,0.345000006,0.135,0.01,0,0
0.07,-0.6797318763,-0.02222039298,0.3412730679,-0.03810067814,-0.05497227503,0.9984878812,0.01499943751,0.9998875021,0,0,1.408646823,1.558849056,-1.470844576,2.014609348,0.7122354203,-0.2951823868,-0.4314532967,-1.469311506,1.649336143,1.026201812,1.537306669,0.4425109097,0.4511947587,-0.9203921004,0.04599371115,0.1559321088,-0.146470606,-0.2236431464,-0.2249529453,0.1902557841,0.2249425139,0.03635005347,0,0.1756939486,-0.06462995256,-0.1846395665,-0.238558347,0.1901852638,0.008318214561,0.03674206609,0.008318214561,0.345000006,0.135,0.01,0,0
0.08,-0.6763185912,-0.02260178042,0.3413861481,-0.03817830766,-0.05497227503,0.9984878812,0.01499943751,0.9998875021,0,0.5,1.40910676,1.560408377,-1.472309282,2.012372917,0.7099858908,-0.293279829,-0.4292038716,-1.468948005,1.649336143,1.027958751,1.536660369,0.4406645141,0.4488091752,-0.9184902478,0.0449308898,0.1559036825,-0.1460710317,-0.2244246111,-0.2246410075,0.1905051777,0.2241435879,0.03701720944,0,0.1755684844,-0.06487307783,-0.185232046,-0.2380780977,0.1902953699,0.008322899181,0.03674040699,0.008322899181,0.09,0.135,0.015,0,0
0.09,-0.6729041106,-0.0229839885,0.341512063,-0.03826474822,-0.05497227503,0.9984878812,0.01999866669,0.9998000067,0,0,1.409556069,1.561967414,-1.473769992,2.010128671,0.7077394807,-0.2913747772,-0.4269624357,-1.468577833,1.649336143,1.029714436,1.536011638,0.4388121936,0.4464283942,-0.9165872941,0.04385293464,0.1558797772,-0.145682539,-0.2252426865,-0.2243410867,0.1907690019,0.2233601994,0.03768545142,0,0.1755002471,-0.06514773857,-0.1858423548,-0.2376183209,0.1904696029,0.008327700772,0.03673898658,0.008327700772,0.085,0.14,0.015,0,0
