# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.1136057268,-0.07809344645,0.2835203094,0.006575318224,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.418432802,1.597308219,-1.378988957,1.533612323,-0.01872611238,0.08247480618,0.2096877793,-1.373874505,1.615924761,1.325675964,1.528284604,-0.1235385174,0.006628544177,-0.4777244994,0.03006340079,0.004353245992,0.1014019501,-0.08397296108,-0.2452710256,0.1695642753,0.1796318103,0.01022176234,-0.11439003,-0.04949946053,0.1123092772,-0.1434010046,-0.1560431104,0.06649923708,0.00847119469,0.02815867708,0.00847119469,0.06208661571,0.08254804251,0.05291338637,0.04356925391,0.03341138209
0.01,0.1164410639,-0.07802768674,0.2835604226,0.006577272989,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.418733436,1.597351751,-1.377974937,1.532772594,-0.02117882263,0.08417044893,0.2114840974,-1.373772287,1.614780861,1.325180969,1.529407697,-0.1249725275,0.005068113073,-0.477059507,0.03009368041,0.004355796683,0.1014195214,-0.08398047011,-0.2452885513,0.1696199224,0.1797192051,0.01024216884,-0.114447628,-0.04948725093,0.1123440456,-0.1434315643,-0.1561055538,0.0665338936,0.00847202051,0.02779966767,0.00847202051,0.06208661571,0.08032022768,0.05291338637,0.04438151704,0.03455528239
0.02,0.1192771979,-0.07796188819,0.2836793353,0.006583067747,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.419034373,1.597395309,-1.376960742,1.531932789,-0.02363170815,0.08586664816,0.2132812895,-1.373669865,1.613636384,1.324686097,1.530531137,-0.1264068431,0.003507057536,-0.4763941681,0.03013831837,0.00435914901,0.1014654423,-0.08400234711,-0.2453724049,0.1697194962,0.1798564338,0.01025946605,-0.1145371055,-0.04948932071,0.1124183833,-0.1435023928,-0.1562137581,0.06658663228,0.008472847255,0.02744049017,0.008472847255,0.06208661571,0.07800621998,0.05291338637,0.04519400846,0.03569975867
0.03,0.1221149062,-0.07789601293,0.2838749201,0.006592598822,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.419335756,1.597438901,-1.375946088,1.531092766,-0.0260854322,0.08756384312,0.2150798538,-1.373567271,1.612491013,1.324191204,1.531655321,-0.1278418671,0.001944919954,-0.4757283017,0.02808459422,0.004416987217,0.1038582376,-0.08463035818,-0.2451366508,0.1726092917,0.1779455385,0.01159406475,-0.1148476417,-0.050401557,0.1123040921,-0.1432265878,-0.1564195855,0.06848439906,0.008473675262,0.02708104465,0.008473675262,0.06208661571,0.07560515909,0.05291338637,0.04600695087,0.03684512973
0.04,0.1249549448,-0.0778300241,0.2841450665,0.006605763377,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.419616602,1.597483071,-1.374907505,1.530246462,-0.0285367987,0.08928993603,0.2168593092,-1.37345133,1.611342537,1.323687188,1.532778362,-0.1292741329,0.0003807240996,-0.4750434577,0.02811013806,0.00442286565,0.1040090526,-0.08469229431,-0.2453371488,0.17285302,0.1781322723,0.011634694,-0.1150025903,-0.05045082438,0.1124497169,-0.1433665831,-0.1566173142,0.06861232974,0.008474463179,0.02672059529,0.008474463179,0.06208661571,0.07508606415,0.05291338637,0.04761750083,0.03799360614
0.05,0.1277980491,-0.07776388589,0.2844876814,0.006622459411,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.419897703,1.597527299,-1.373867415,1.529399539,-0.03099017019,0.09101846623,0.2186406319,-1.373334983,1.610192511,1.32318268,1.533902859,-0.1307077988,-0.001185449043,-0.4743573344,0.02819259686,0.004428376422,0.1041379289,-0.08475515266,-0.2456062449,0.1730803849,0.1784083009,0.01164530631,-0.1151830319,-0.050494561,0.1126363715,-0.1435515059,-0.1568560815,0.06871920127,0.00847525207,0.02635967257,0.00847525207,0.06208661571,0.0746917321,0.05291338637,0.04924647851,0.03914363204
0.06,0.1306449331,-0.07769756348,0.284900689,0.00664258576,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.420179629,1.597571583,-1.372826035,1.528551988,-0.03344623264,0.09274927008,0.2204247149,-1.37321853,1.609040681,1.322677734,1.535029223,-0.1321433138,-0.002754009857,-0.4736701424,0.02828744203,0.004434625743,0.1042925999,-0.08483092753,-0.2459340815,0.1733476953,0.1787285122,0.01165363001,-0.1153921313,-0.05055108673,0.1128582416,-0.1437721969,-0.1571358004,0.06884277085,0.008476043107,0.02599819755,0.008476043107,0.06208661571,0.07438303976,0.05291338637,0.05087762188,0.04029546236
0.07,0.1334962906,-0.07763102307,0.2853820304,0.006666042098,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.420462503,1.597615929,-1.371783109,1.527703678,-0.03590557346,0.09448274704,0.222212,-1.373101994,1.607886759,1.322172223,1.536157805,-0.1335810358,-0.004325367862,-0.4729817147,0.02839433385,0.004441594406,0.1044722826,-0.08491922384,-0.2463188323,0.1736537875,0.1790916624,0.01165977351,-0.1156290842,-0.05061997776,0.1131142772,-0.1440275812,-0.1574552882,0.06898257293,0.008476836586,0.02562375471,0.008476836586,0.06208661571,0.0741604517,0.05291338637,0.05251132835,0.04144938368
0.08,0.1363527947,-0.07756423187,0.2859296641,0.006692728937,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.420746447,1.597660345,-1.370738387,1.526854486,-0.03836876178,0.09621928491,0.2240029167,-1.372985396,1.606730469,1.321666023,1.537288948,-0.1350213116,-0.005899920743,-0.472291889,0.02851109289,0.004449357852,0.1046772972,-0.08502958108,-0.2467580298,0.1740054499,0.1794961137,0.01166583645,-0.1158927945,-0.05070206115,0.1133936377,-0.1443179139,-0.1578058407,0.06913730697,0.00847763279,0.02524806729,0.00847763279,0.06208661571,0.07402456543,0.05291338637,0.05414798358,0.04260567452
0.09,0.1392150981,-0.07749715806,0.2865415656,0.006722547625,0.06204673536,0.9980732451,0.07390892095,0.9972649956,0,0,1.421031558,1.597704839,-1.369691614,1.52600419,-0.04083634208,0.09795933941,0.2257978778,-1.372868738,1.605571541,1.321159003,1.538422884,-0.1364644908,-0.007477979151,-0.4716005159,0.0267223931,0.004508633095,0.10697208,-0.08586600157,-0.2469274111,0.1769631742,0.1780727036,0.01289472949,-0.1163424624,-0.05164188715,0.1132711895,-0.1443448253,-0.1580545971,0.07090695248,0.008478431963,0.02487155614,0.008478431963,0.06208661571,0.07397082522,0.05291338637,0.0557879616,0.04376460246
