# L_phi_L=0.9042205128,L_phi_R=0.2214769231
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.5033008554,-0.01407402893,0.2859753083,-0.03072934858,-0.05996400648,0.9982005399,0.004999979167,0.9999875,0,0,1.490154539,1.548510002,-1.461335617,2.002501941,0.5345132977,-0.2801857708,-0.255348931,-1.531700855,1.649336143,1.108251181,1.610639904,0.2973621421,0.3070847685,-0.8307038396,0.02295985534,0.1375776989,-0.097546972,-0.1966972439,-0.1764028704,0.1833300708,0.1539626276,0.04412204444,0,0.140094759,-0.03819551179,-0.1701794456,-0.1844841481,0.1668690854,0.006495310941,0.03636527175,0.006495310941,0.11,0.14,0,0,0
0.01,-0.500441011,-0.01438133049,0.2860026255,-0.03073176425,-0.05996400648,0.9982005399,0.004999979167,0.9999875,0,0,1.490384138,1.549885779,-1.462311086,2.000534968,0.532749269,-0.2783524701,-0.2538093047,-1.531259635,1.649336143,1.109652128,1.610257949,0.2956603476,0.305239927,-0.8290351487,0.02236915735,0.1374690088,-0.09725847221,-0.1969786937,-0.1762031695,0.1833026473,0.1534012631,0.04441359135,0,0.1399680439,-0.03819579673,-0.1706357311,-0.1841500343,0.1670185525,0.006939471689,0.03637167126,0.006939471689,0.105,0.135,0.005,0,0
0.02,-0.4975806241,-0.01468868002,0.2860835768,-0.0307389228,-0.05996400648,0.9982005399,0.004999979167,0.9999875,0,0,1.490607829,1.551260469,-1.463283671,1.998565182,0.5309872373,-0.2765194436,-0.252275292,-1.530815499,1.649336143,1.111051809,1.609875991,0.2939539903,0.3033984267,-0.8273649632,0.02178697662,0.1373853192,-0.09699022485,-0.1972924994,-0.1760370396,0.1833082574,0.1528692182,0.04470845176,0,0.139870644,-0.03820006435,-0.1711272942,-0.1838506565,0.1672043436,0.007383232764,0.0363782055,0.007383232764,0.105,0.135,0.005,0,0
0.03,-0.4947191657,-0.01499612431,0.2862166705,-0.03075069233,-0.05996400648,0.9982005399,0.004999979167,0.9999875,0,0.5,1.490825699,1.552634322,-1.464253573,1.996592257,0.5292268669,-0.2746863611,-0.2507465999,-1.530368414,1.649336143,1.112450515,1.60949399,0.2922427174,0.3015599201,-0.8256929197,0.02121264559,0.1373254493,-0.09674118549,-0.1976379256,-0.1759037492,0.1833457194,0.1523656759,0.04501645184,0,0.1397780477,-0.03820820547,-0.1716399646,-0.1835774954,0.1674003282,0.007826673369,0.03638487528,0.007826673369,0.105,0.135,0.005,0,0
0.04,-0.4918561218,-0.0153037088,0.2864004277,-0.03076694204,-0.05996400648,0.9982005399,0.009999833334,0.9999500004,0,0,1.491037825,1.554007577,-1.465220985,1.994615877,0.5274678295,-0.2728529039,-0.2492229431,-1.52991825,1.649336143,1.113848295,1.609111908,0.2905263177,0.2997241452,-0.8240189165,0.02064555991,0.1372886216,-0.09651064545,-0.1980142373,-0.1758022419,0.1834140923,0.1518894356,0.04532178841,0,0.1397278771,-0.03822011324,-0.1721950505,-0.1833411432,0.1676468895,0.008269868857,0.03639168087,0.008269868857,0.1,0.135,0.01,0,0
0.05,-0.4889909931,-0.01561147765,0.2866333815,-0.03078754224,-0.05996400648,0.9982005399,0.009999833334,0.9999500004,0,0,1.491244281,1.555380463,-1.466186092,1.992635735,0.525709807,-0.2710187629,-0.2477040487,-1.529465032,1.649336143,1.115245574,1.608729707,0.2888043672,0.2978907337,-0.8223424476,0.02008513444,0.1372740665,-0.09629791185,-0.1984207006,-0.1757314774,0.1835124442,0.1514393212,0.04563728292,0,0.1396883144,-0.0382356833,-0.1727741728,-0.1831308779,0.1679100726,0.008481859209,0.03639862359,0.008481859209,0.1,0.135,0.01,0,0
0.06,-0.486123295,-0.01591947372,0.2869140778,-0.03081236431,-0.05996400648,0.9982005399,0.009999833334,0.9999500004,0,0,1.491445132,1.556753203,-1.467149071,1.990651528,0.5239524923,-0.2691836385,-0.2461896555,-1.529008659,1.649336143,1.116642457,1.60834735,0.2870766255,0.296059425,-0.8206633468,0.01953080281,0.1372810226,-0.09610230728,-0.1988565827,-0.1756904304,0.1836398519,0.1510141804,0.04595900451,0,0.1396681647,-0.03825481355,-0.1733821535,-0.1829484697,0.1681994062,0.008485370664,0.03640570397,0.008485370664,0.1,0.135,0.01,0,0
0.07,-0.4832525572,-0.01622773859,0.2872410746,-0.03084128076,-0.05996400648,0.9982005399,0.009999833334,0.9999500004,0,0.5,1.49164044,1.558126014,-1.468110094,1.988662962,0.522195588,-0.26734724,-0.2446795137,-1.528549069,1.649336143,1.118039139,1.607964802,0.2853428039,0.2942299403,-0.8189813528,0.01898201699,0.1373087365,-0.09592316945,-0.1993211521,-0.1756780914,0.1837954008,0.1506128841,0.04628140027,0,0.1396803837,-0.03827740415,-0.1740263166,-0.1827968476,0.1685288233,0.008488978177,0.03641292287,0.008488978177,0.1,0.13,0.015,0,0
0.08,-0.480378324,-0.01653631256,0.2876129425,-0.03087416518,-0.05996400648,0.9982005399,0.01499943751,0.9998875021,0,0,1.491830261,1.559499101,-1.469069325,1.986669751,0.520438807,-0.265509286,-0.2431733849,-1.528086255,1.649336143,1.119435943,1.607582028,0.2836025408,0.2924019718,-0.8172960645,0.01843824682,0.1373564629,-0.09575985091,-0.1998136785,-0.1756934657,0.1839781852,0.1502343264,0.04661352624,0,0.1397020335,-0.03830335752,-0.1746931869,-0.1826681907,0.1688739009,0.008492682368,0.0364202816,0.008492682368,0.095,0.135,0.015,0,0
0.09,-0.4775001535,-0.0168452347,0.2880282645,-0.03091089225,-0.05996400648,0.9982005399,0.01499943751,0.9998875021,0,0,1.492014643,1.560872666,-1.470026924,1.984671614,0.5186818724,-0.2636695041,-0.2416710416,-1.52762012,1.649336143,1.120832963,1.607198994,0.2818556089,0.2905752899,-0.8156073255,0.01789897964,0.1374234645,-0.09561171867,-0.2003334333,-0.1757355737,0.1841873081,0.1498774237,0.04694311154,0,0.1397627022,-0.03833257822,-0.175399794,-0.1825703578,0.1692663153,0.008496483894,0.03642778085,0.008496483894,0.095,0.135,0.015,0,0
0.1,-0.4746176185,-0.0171545428,0.2884856359,-0.03095133776,-0.05996400648,0.9982005399,0.01499943751,0.9998875021,0,0.5,1.492193633,1.5622469,-1.470983041,1.982668279,0.5169245167,-0.261827631,-0.2401722674,-1.527150689,1.649336143,1.12223059,1.606815668,0.280101611,0.2887495863,-0.8139146624,0.01736371987,0.1375090118,-0.09547815398,-0.2008796896,-0.1758034503,0.1844218815,0.1495411146,0.04729481397,0,0.1398005735,-0.03836497301,-0.1761097973,-0.1824842089,0.1696401772,0.00850038344,0.0364354223,0.00850038344,0.095,0.13,0.015,0,0
0.11,-0.4717303053,-0.01746427344,0.2889836644,-0.03099537861,-0.05996400648,0.9982005399,0.01999866669,0.9998000067,0,0,1.49236727,1.56362199,-1.471937823,1.980659483,0.5151664821,-0.2599834122,-0.2386768562,-1.526677741,1.649336143,1.123628596,1.606432019,0.278340513,0.2869247442,-0.8122182606,0.01683198871,0.1376123837,-0.09535855203,-0.2014517223,-0.175896145,0.1846810259,0.1492243595,0.04763364053,0,0.1399017583,-0.03840045059,-0.1768733895,-0.1824341601,0.1700874409,0.008504381725,0.03644320571,0.008504381725,0.095,0.135,0.02,0,0
0.12,-0.4688378143,-0.01777446195,0.2895209702,-0.03104289276,-0.05996400648,0.9982005399,0.01999866669,0.9998000067,0,0,1.49253559,1.564998114,-1.472891408,1.978644965,0.5134075207,-0.258136602,-0.2371846126,-1.526201404,1.649336143,1.125027614,1.606048014,0.2765717791,0.2851004026,-0.8105173862,0.01630332372,0.1377328669,-0.09525232164,-0.2020488081,-0.1760127215,0.1849638706,0.1489261401,0.04798614848,0,0.1399996079,-0.03843892186,-0.1776513217,-0.1823997375,0.1705370703,0.008508479495,0.0364511337,0.008508479495,0.09,0.135,0.02,0,0
0.13,-0.4659397595,-0.01808514247,0.2900961859,-0.03109375929,-0.05996400648,0.9982005399,0.01999866669,0.9998000067,0,0,1.492698623,1.566375443,-1.473843931,1.976624477,0.5116473935,-0.2562869633,-0.2356953512,-1.525721543,1.649336143,1.12642761,1.605663625,0.2747952659,0.2832764052,-0.8088120155,0.01577727852,0.1378697563,-0.09515888508,-0.2026702258,-0.1761522577,0.1852695539,0.1486454594,0.04834194521,0,0.1401192489,-0.03848029966,-0.1784581165,-0.1823874107,0.1710159336,0.008512677522,0.03645920677,0.008512677522,0.09,0.13,0.02,0,0
0.14,-0.4630357687,-0.01839634791,0.2907079565,-0.03114785839,-0.05996400648,0.9982005399,0.01999866669,0.9998000067,0,0.5,1.492856396,1.56775414,-1.47479552,1.974597775,0.5098858709,-0.2544342677,-0.2342088967,-1.525238123,1.649336143,1.127828802,1.605278822,0.2730106847,0.2814525311,-0.8071018562,0.01525342249,0.1380223548,-0.09507767776,-0.2033152565,-0.1763138456,0.1855972225,0.1483813408,0.04871296974,0,0.1402299086,-0.03852449882,-0.179275278,-0.1823875045,0.1714913232,0.008516976602,0.0364674263,0.008516976602,0.09,0.13,0.025,0,0
0.15,-0.460125483,-0.01870811002,0.2913549393,-0.03120507132,-0.05996400648,0.9982005399,0.02499739591,0.9996875163,0,0,1.49300893,1.569134364,-1.475746297,1.972564622,0.5081227325,-0.2525782955,-0.2327250832,-1.524750994,1.649336143,1.129231101,1.604893577,0.2712179319,0.2796286561,-0.8053869429,0.01473134043,0.1381899732,-0.09500814803,-0.2039831833,-0.1764965906,0.1859460323,0.1481328285,0.04907676885,0,0.140387353,-0.03857143602,-0.1801356859,-0.1824151029,0.1720226845,0.008521377553,0.0364757926,0.008521377553,0.085,0.135,0.025,0,0
