# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.7432782849,-0.1161808019,-0.6243379168,0.002424312788,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.229936289,1.648040145,-1.09218439,1.078540903,-0.6441052446,0.6204155658,0.4350069137,-1.192105257,1.542544929,1.368858716,1.517447606,-0.6103491329,-0.1399635894,-0.1034455569,0.1914202302,-0.0007397466345,-0.5066038712,0.2959646079,0.7867674306,-0.5970400706,-0.1665529064,-0.1030266652,0.002244366701,-0.05591689969,-0.1237284753,0.5868849854,0.05829195033,-0.4834512278,0.008384012034,0.006377455235,0.006377455235,0.002637795173,0.003582676873,0.195295656,0.1314173238,0.001295997722
0.01,0.7370346263,-0.1161565661,-0.6244215566,0.002422130444,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.231850491,1.648032748,-1.097250429,1.081500549,-0.6362375703,0.6144451651,0.4333413846,-1.193135524,1.542567373,1.368299547,1.516210321,-0.604480283,-0.1393806698,-0.1082800692,0.1888822352,-0.0007352081548,-0.5026866934,0.2961217787,0.7820329881,-0.59472115,-0.1697877272,-0.1021251598,0.002377117511,-0.05755263686,-0.1245872667,0.5875246216,0.06115520874,-0.4836358614,0.008387803641,0.006370738834,0.006370738834,0.002637795173,0.003582676873,0.1935069767,0.1314173238,0.001303395188
0.02,0.7307893064,-0.1161323736,-0.624669395,0.002415663801,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.233739313,1.648025396,-1.102277295,1.084461767,-0.6284172405,0.6084979536,0.4316435074,-1.194156775,1.542591144,1.367724021,1.514964448,-0.5986050368,-0.1387691178,-0.1131164278,0.1844133814,-0.0007272332896,-0.4958718621,0.2964499276,0.7738644043,-0.5906582173,-0.1754667146,-0.1005113493,0.002615716551,-0.06046430498,-0.1261286378,0.5886885901,0.06626439652,-0.4839419514,0.008391547494,0.006364300332,0.006364300332,0.002637795173,0.003582676873,0.1917178234,0.1314173238,0.00131074727
0.03,0.7245407064,-0.1161082667,-0.6250768397,0.002405032685,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.235583447,1.648018124,-1.107236014,1.087426266,-0.6206785964,0.6025913714,0.4298888402,-1.195161889,1.542617301,1.367119378,1.513703162,-0.5927181509,-0.1381064738,-0.1179558473,0.1844577037,-0.0007275887975,-0.4960985069,0.2965511192,0.7741822383,-0.5910514156,-0.1757145518,-0.1005651093,0.002619615156,-0.06050779813,-0.1262933243,0.5891557777,0.06632704582,-0.4843927116,0.008395204852,0.006358337229,0.006358337229,0.002637795173,0.003582676873,0.1899277338,0.1314173238,0.001318019603
0.04,0.7182872528,-0.1160842864,-0.6256393364,0.002390355922,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.237428024,1.648010848,-1.112196999,1.090391778,-0.612936774,0.5966808572,0.4281316947,-1.19616754,1.542643497,1.3665143,1.512440229,-0.5868265932,-0.1374432033,-0.1227997744,0.1806133607,-0.0007246218236,-0.4904760593,0.2969027703,0.767757333,-0.5877797049,-0.1806745312,-0.09914279295,0.002854893748,-0.06310250844,-0.1277644025,0.5904270855,0.07096233781,-0.4848345355,0.008398865797,0.006352417011,0.006352417011,0.002637795173,0.003582676873,0.1881362538,0.1314173238,0.001325295491
0.05,0.7120274179,-0.1160604727,-0.6263523697,0.002371751337,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.239234158,1.648003601,-1.11710176,1.093360805,-0.6052592007,0.5908030602,0.4263249494,-1.197158968,1.542672046,1.365883274,1.511162585,-0.5809223223,-0.13673358,-0.1276481198,0.1777314458,-0.000722677793,-0.4863963509,0.2972528933,0.7631658524,-0.5855467133,-0.1845645429,-0.09808605875,0.003037606242,-0.06510594572,-0.1289881573,0.5916823458,0.07453824725,-0.4854258426,0.008402452182,0.006346998833,0.006346998833,0.002637795173,0.003582676873,0.1867753033,0.1314173238,0.001332541709
0.06,0.7057597186,-0.1160368641,-0.6272114621,0.002349335749,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.241011472,1.647996375,-1.121965723,1.096333334,-0.5976275422,0.584947593,0.424479304,-1.198139829,1.542702422,1.365232215,1.509872703,-0.5750054988,-0.1359881975,-0.1325023782,0.1778494782,-0.0007235080292,-0.4869585075,0.2974937255,0.7639997102,-0.5863262168,-0.1849570123,-0.09816914452,0.00304855701,-0.06519649348,-0.1293107469,0.5925744566,0.07468588658,-0.4862309492,0.008405983168,0.006341980598,0.006341980598,0.002637795173,0.003582676873,0.185714818,0.1314173238,0.001339768487
0.07,0.6994827165,-0.1160134983,-0.628212175,0.002323224976,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.242789967,1.64798914,-1.126835308,1.099308272,-0.5899875451,0.5790843309,0.4226297338,-1.19912152,1.542732908,1.36458025,1.508579596,-0.5690797543,-0.1352413386,-0.1373646877,0.1726643581,-0.0007190544761,-0.4796003554,0.2980041756,0.7559985353,-0.5820080371,-0.1915981948,-0.09617330723,0.003416419287,-0.06877456378,-0.131393376,0.5943696021,0.08121199571,-0.4867987525,0.008409518967,0.006337023068,0.006337023068,0.002637795173,0.003582676873,0.1846192833,0.1314173238,0.001347003567
0.08,0.6931950177,-0.1159904116,-0.629350108,0.002293533834,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.244516611,1.647981949,-1.131631312,1.102288313,-0.5824275597,0.5732642505,0.4207137519,-1.200083253,1.542767072,1.363892504,1.507265662,-0.5631360583,-0.1344292187,-0.1422326752,0.1713614258,-0.0007185669035,-0.4781623762,0.2983940009,0.7546788434,-0.5815890416,-0.1937864555,-0.09569876188,0.003529431489,-0.06985095427,-0.132284796,0.5957356644,0.08316247885,-0.4877256022,0.008412952851,0.006332888498,0.006332888498,0.002637795173,0.003582676873,0.1829286891,0.1314173238,0.001354194112
0.09,0.6868952715,-0.1159676392,-0.630620899,0.002260376135,0.002637792114,0.999996521,0.008582571391,0.9999631691,0,0,1.246230225,1.647974763,-1.136412936,1.105272253,-0.5748807713,0.5674483601,0.4187758873,-1.201040241,1.542802366,1.363193995,1.505942814,-0.5571787016,-0.1335975939,-0.1471099312,0.1714355701,-0.0007195104167,-0.4788666441,0.2987665257,0.755807571,-0.5826106729,-0.1944361517,-0.09576275559,0.003555051021,-0.07005758196,-0.13278747,0.5970281457,0.0835243574,-0.4888409221,0.008416362767,0.006329035228,0.006329035228,0.002637795173,0.003582676873,0.1810784026,0.1314173238,0.001361379781
