# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.7245439484,-0.07710135676,-0.05628567913,-0.00964299154,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.374882641,1.647700738,-1.13183426,1.284727827,-0.5317781774,0.5366628368,0.466520947,-1.305797671,1.545277972,1.375153661,1.693806639,-0.6248153271,-0.1940079358,-0.07121118562,-0.01911556867,1.070495192e-05,-0.03461190373,-0.02102598361,0.03764862617,-0.03760900778,-0.02861619365,0.01637738267,0.002795913393,-0.002712859783,-0.05452905139,0.05751318147,0.01945220983,-0.05479698536,0.008680129372,0.006638911165,0.006638911165,0.002637795173,0.001417322084,0.1469741647,0.1135826781,0.001635405516
0.01,0.7239811264,-0.07719778925,-0.05627525771,-0.009643763701,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.374691486,1.647700845,-1.132180379,1.284517567,-0.5314016911,0.5362867468,0.466234785,-1.305633897,1.545305931,1.375126532,1.693261348,-0.6242401952,-0.1938134137,-0.07175915548,-0.01911871975,1.076954657e-05,-0.03461977912,-0.02103397584,0.03767276733,-0.03759523606,-0.02858920031,0.01639102137,0.002797646013,-0.002710154501,-0.05453066365,0.05749155643,0.01945552276,-0.05475975118,0.008679727797,0.00664813563,0.00664813563,0.002637795173,0.001417322084,0.1470485427,0.1135826781,0.001635298466
0.02,0.7234185115,-0.07729423708,-0.05624437756,-0.009646051725,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.374500298,1.647700952,-1.132526577,1.284307227,-0.5310249634,0.5359107944,0.465948893,-1.305469987,1.545333907,1.375099431,1.692716042,-0.6236652797,-0.1936188585,-0.07230675299,-0.01913182329,1.086817834e-05,-0.03461375963,-0.02105710111,0.03767392718,-0.03756117594,-0.02855567044,0.01641216893,0.002799881693,-0.002705072996,-0.05453439651,0.05745135764,0.01945948376,-0.05470649173,0.008679326179,0.006657368168,0.006657368168,0.002637795173,0.001417322084,0.1471353813,0.1135826781,0.001635190771
0.03,0.7228563052,-0.0773907152,-0.05619361125,-0.009649813186,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.37430898,1.647701061,-1.132872714,1.284096656,-0.5306482242,0.5355351826,0.4656633363,-1.305305865,1.545361906,1.37507238,1.692170698,-0.6230907661,-0.1934242637,-0.07285381791,-0.01915460087,1.099987281e-05,-0.03459422886,-0.02109493479,0.03765273555,-0.03750739798,-0.02851579719,0.01644061066,0.00280260571,-0.002697682545,-0.05454019026,0.05739311117,0.0194640734,-0.05463766856,0.008678924311,0.006666611114,0.006666611114,0.002637795173,0.001417322084,0.1472346965,0.1135826781,0.001635082089
0.04,0.7222947036,-0.07748723812,-0.05612352657,-0.009655006017,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.374117434,1.647701171,-1.133218657,1.283885707,-0.5302716968,0.5351601087,0.4653781784,-1.305141459,1.545389932,1.375045403,1.691625296,-0.622516835,-0.1932296229,-0.07340019459,-0.01932647534,1.130446845e-05,-0.03430189931,-0.02157509086,0.03733838583,-0.03714664959,-0.02864042034,0.01652249714,0.00280754302,-0.002715886979,-0.054773644,0.05727043473,0.01961002217,-0.05465649564,0.008678521994,0.006675866739,0.006675866739,0.002637795173,0.001417322084,0.1473464988,0.1135826781,0.00163497209
0.05,0.7217338972,-0.07758381995,-0.05603468651,-0.009661588502,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.373924169,1.647701284,-1.133561676,1.283669956,-0.529898313,0.5347886422,0.4650917742,-1.304976234,1.545418007,1.375018244,1.69107756,-0.6219441306,-0.1930335227,-0.07394675955,-0.01938888957,1.149335569e-05,-0.03421771813,-0.0217062356,0.03723418005,-0.03701122364,-0.02861401699,0.01657198969,0.002811438839,-0.002708368207,-0.05481804555,0.05717049899,0.01963756674,-0.05457357159,0.0086781161,0.006685140249,0.006685140249,0.002637795173,0.001476379706,0.1474212683,0.1135826781,0.001634859045
0.06,0.7211740705,-0.07768047438,-0.05592764928,-0.009669519282,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.37373028,1.647701399,-1.133903853,1.283452893,-0.5295259712,0.5344185299,0.464805634,-1.304810514,1.545446122,1.374991161,1.690529379,-0.6213724257,-0.192837147,-0.07449249526,-0.0194388898,1.16891163e-05,-0.03416072102,-0.02178570721,0.03715086167,-0.03690155031,-0.02855584652,0.01662109182,0.002815513158,-0.002694506922,-0.05483001792,0.05706120285,0.01964428953,-0.05446081015,0.008677708927,0.006694431159,0.006694431159,0.002637795173,0.001532902528,0.1474777911,0.1135826781,0.001634744112
0.07,0.720615403,-0.07777721469,-0.05580296826,-0.009678757355,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.373535892,1.647701516,-1.13424546,1.283235036,-0.5291544625,0.5340495144,0.4645200755,-1.304644303,1.545474277,1.374964216,1.689981079,-0.6208018136,-0.1926407041,-0.07503710337,-0.01949749537,1.191421271e-05,-0.03409167456,-0.02187829033,0.03704761763,-0.03677434944,-0.02849211469,0.01667665502,0.002820018603,-0.002678604326,-0.05484385172,0.05693591157,0.01965158631,-0.05433430656,0.008677300735,0.006703741078,0.006703741078,0.002637795173,0.001577110627,0.1475219992,0.1135826781,0.001634627221
0.08,0.7200580682,-0.07787405375,-0.05566119207,-0.009689262072,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.373340917,1.647701635,-1.134586377,1.283016253,-0.5287839864,0.5336817709,0.4642351544,-1.304477537,1.545502477,1.37493743,1.68943264,-0.6202324545,-0.1924441883,-0.07558044643,-0.01956443873,1.21677225e-05,-0.03401094804,-0.02198357597,0.03692505413,-0.03663016923,-0.02842300505,0.01673847364,0.002824941122,-0.002660724712,-0.05485948859,0.0567951292,0.01965943785,-0.05419450164,0.008676891347,0.006713072015,0.006713072015,0.002637795173,0.001609040096,0.1475539286,0.1135826781,0.001634508079
0.09,0.7195022343,-0.07797100402,-0.05550286452,-0.00970099314,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.373145272,1.647701757,-1.134926486,1.282796418,-0.5284147358,0.5333154692,0.4639509243,-1.304310152,1.545530727,1.374910822,1.688884045,-0.6196645032,-0.1922475939,-0.07612239145,-0.0196394546,1.244873127e-05,-0.03391890769,-0.02210115861,0.0367837724,-0.03646955312,-0.02834869939,0.01680634388,0.002830266798,-0.002640931807,-0.05487687069,0.05663935536,0.0196678251,-0.05404183218,0.008676480589,0.006722425914,0.006722425914,0.002637795173,0.001628731058,0.1475736195,0.1135826781,0.001634386401
