# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.582359763,-0.07233528637,0.08752185815,-0.01785568601,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.419610364,1.647509562,-1.220801616,1.365069909,-0.3880821283,0.40725037,0.4101391634,-1.340894063,1.543886657,1.356113887,1.681559554,-0.4910379227,-0.1817617548,-0.1890801899,-0.07321379192,0.0002289903098,0.05103360856,-0.1150472375,-0.1049577263,0.09477764217,0.03062380635,0.06143288736,0.005373985624,0.01844554783,-0.05571783672,-0.07641490876,0.01036704159,0.06605775237,0.008773355284,0.005753678665,0.005753678665,0.002637795173,0.001417322084,0.1273622001,0.1185826734,0.001826580771
0.01,0.5832350376,-0.07251384476,0.08753863381,-0.0178561453,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.418878226,1.647511852,-1.22029128,1.363919437,-0.3891317056,0.4081981464,0.4104454014,-1.340279735,1.543940397,1.356298342,1.681002376,-0.4918020718,-0.1816580844,-0.1884196123,-0.07342946304,0.0002308913627,0.0513976971,-0.115813056,-0.1053419047,0.09533858274,0.03037053227,0.06150548717,0.00537569567,0.01839089499,-0.05616800133,-0.07653111602,0.0106771383,0.065851484,0.008771815783,0.005775988757,0.005775988757,0.002637795173,0.001417322084,0.1273737436,0.1185826734,0.001824290868
0.02,0.5841106458,-0.07269241229,0.08758842445,-0.0178575085,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.418143932,1.647514161,-1.219777303,1.362761306,-0.3901851246,0.4091515322,0.4107491067,-1.33966468,1.543994154,1.356482251,1.680440696,-0.492567383,-0.181551313,-0.1877610975,-0.07346190873,0.0002309747845,0.05147801421,-0.1158654811,-0.1055040523,0.09540850905,0.03035808686,0.06150521547,0.005371558641,0.01839902346,-0.05616076772,-0.07658972308,0.01066529677,0.06584893266,0.008770272066,0.00579830806,0.00579830806,0.002637795173,0.001417322084,0.1275419368,0.1185826734,0.001821981955
0.03,0.5849869135,-0.07287099787,0.08767042988,-0.0178597537,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.417409313,1.647516471,-1.219262523,1.361602651,-0.3912401651,0.4101056173,0.4110526876,-1.339049628,1.544047869,1.356666241,1.679879088,-0.4933332802,-0.18144466,-0.1871026082,-0.07350252739,0.0002310984437,0.05157685928,-0.1159350587,-0.1056969916,0.09550598068,0.03035948082,0.06151171437,0.005367562395,0.0184121818,-0.05614955211,-0.07667833418,0.01064866796,0.06587274704,0.008768727895,0.00582062498,0.00582062498,0.002637795173,0.001417322084,0.1277460106,0.1185826734,0.001819672207
0.04,0.5858641591,-0.07304961023,0.08778385573,-0.01786285914,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.416674287,1.647518782,-1.218746754,1.360443301,-0.3922971351,0.4110606771,0.4113562824,-1.33843451,1.544101545,1.356850363,1.679317592,-0.4941000635,-0.1813381734,-0.1864438807,-0.07355112897,0.0002312613395,0.05169380722,-0.1160213764,-0.1059200408,0.0956303234,0.03037433471,0.06152480321,0.005363699644,0.01843024291,-0.05613445441,-0.07679619989,0.01062736932,0.06592222239,0.008767183101,0.005842940964,0.005842940964,0.002637795173,0.001417322084,0.1279860411,0.1185826734,0.001817361222
0.05,0.5867426927,-0.07322825785,0.08792791344,-0.01786680324,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.415938776,1.647521095,-1.218229816,1.359283087,-0.3933563355,0.4120169804,0.4116600258,-1.337819262,1.544155182,1.357034666,1.678756248,-0.4948680255,-0.1812318997,-0.1857846585,-0.0736075245,0.0002314624782,0.05182843527,-0.1161240249,-0.106172521,0.09578086764,0.03040227271,0.06154430294,0.00535996324,0.01845308068,-0.0561155738,-0.07694257632,0.01060151747,0.06599666022,0.008765637519,0.005865257416,0.005865257416,0.002637795173,0.001417322084,0.1282621328,0.1185826734,0.001815048609
0.06,0.5876228169,-0.07340694902,0.08810182023,-0.01787156457,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.415202701,1.647523409,-1.217711532,1.358121847,-0.3944180607,0.412974789,0.4119640485,-1.337203819,1.544208782,1.357219196,1.678195092,-0.4956374513,-0.1811258845,-0.1851246919,-0.07367152613,0.0002317008735,0.051980323,-0.1162425971,-0.1064537566,0.09595694856,0.03044292249,0.06157003611,0.00535634617,0.01848056998,-0.05609300871,-0.07711672516,0.01057122821,0.06609536826,0.008764090987,0.005887575697,0.005887575697,0.002637795173,0.001417322084,0.1285744177,0.1185826734,0.001812733984
0.07,0.588504826,-0.0735856918,0.08830479915,-0.01787712185,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.414465986,1.647525726,-1.217191729,1.356959421,-0.3954825983,0.4139343585,0.4122684777,-1.336588119,1.544262345,1.357404002,1.677634162,-0.4964086185,-0.1810201722,-0.1844637382,-0.0737429471,0.0002319755466,0.05214905231,-0.1163766889,-0.106763075,0.09615790602,0.03049591531,0.06160182684,0.005352841555,0.01851258665,-0.05606685681,-0.07731791365,0.01053661652,0.06621766045,0.008762543347,0.005909897122,0.005909897122,0.002637795173,0.001417322084,0.1289230552,0.1185826734,0.001810416976
0.08,0.5893890072,-0.07376449404,0.08853607903,-0.01788345397,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.413728556,1.647528046,-1.216670238,1.355795654,-0.396550229,0.4148959376,0.4125734369,-1.335972101,1.544315873,1.357589128,1.677073493,-0.4971817977,-0.180914806,-0.1838015616,-0.07382160178,0.0002322855259,0.05233420751,-0.116525899,-0.107099807,0.0963830846,0.0305608859,0.06163950083,0.005349442649,0.0185490075,-0.05603721503,-0.07754541459,0.01049779653,0.06636285696,0.008760994446,0.005932222966,0.005932222966,0.002637795173,0.001417322084,0.1293082303,0.1185826734,0.00180809722
0.09,0.5902756394,-0.07394336339,0.08879489453,-0.01789053998,0.002637792114,0.999996521,0.0264142499,0.9996510828,0,0,1.41299034,1.647530369,-1.216146896,1.354630395,-0.3976212271,0.4158597684,0.4128790457,-1.335355706,1.544369368,1.357774618,1.676513121,-0.4979572518,-0.1808098281,-0.183137933,-0.07390730566,0.0002326298472,0.05253537525,-0.1166898286,-0.1074632868,0.09663183358,0.03063747253,0.06168288537,0.005346142839,0.01858971031,-0.05600417952,-0.07779850635,0.01045488157,0.06653028409,0.008759444135,0.00595455446,0.00595455446,0.002637795173,0.001417322084,0.1297301533,0.1185826734,0.001805774365
