# L_phi_L=0.19,L_phi_R=0.195
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.2947517119,-0.06642126823,0.2420980083,-0.02824733647,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.398893104,1.551127578,-1.441207634,1.731474934,0.3136449785,-0.1522113682,-0.04299883679,-1.398617094,1.6493361,1.211997945,1.459356036,0.1969483269,0.2183306941,-0.698695151,-0.03219410351,0.008982699312,0.03496218559,-0.1965997344,-0.2304740183,0.1373659315,0.2030980878,0.06224952839,-2.220446049e-14,0.1074745712,-0.05276171357,-0.1774934676,-0.1199754788,0.1459399763,0.00677646816,0.037457495,0.00677646816,0.1103203294,0.1376378005,0.004921261221,0.002362204716,4.35100076e-08
0.01,-0.2923306838,-0.06670376976,0.2421123841,-0.02825576237,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.398571163,1.551217405,-1.440858012,1.729508936,0.3113402383,-0.1508377089,-0.04096785591,-1.397994599,1.6493361,1.213072691,1.458828419,0.1951733922,0.2171309393,-0.6972357512,-0.03231671382,0.009008285934,0.03494006242,-0.1966629387,-0.2305109065,0.1373267369,0.2028939617,0.06226104733,0,0.1075837482,-0.05279476761,-0.1777491853,-0.1200070494,0.1458139218,0.006799675147,0.03746596071,0.006799675147,0.1104779588,0.1376378005,0.004921261221,0.002362204716,4.351000782e-08
0.02,-0.2899093705,-0.06698643841,0.2421548736,-0.0282806663,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.398247996,1.551307488,-1.440508612,1.727542307,0.3090351293,-0.1494644416,-0.0389389163,-1.397371989,1.6493361,1.214148528,1.458300471,0.1933959004,0.2159308688,-0.695777612,-0.03247967971,0.00903877945,0.03491819837,-0.196802965,-0.230575956,0.1373212183,0.2027140383,0.06232062945,2.220446049e-14,0.1077068749,-0.05288988691,-0.1780104646,-0.1200349031,0.1457076579,0.006822984353,0.03747450707,0.006822984353,0.1104787266,0.1376378005,0.004921261221,0.002362204716,4.351000782e-08
0.03,-0.2874874958,-0.06726943616,0.2422245277,-0.02832149184,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.397923199,1.551397875,-1.44015943,1.725574277,0.3067293697,-0.1480912294,-0.03691177591,-1.396748782,1.6493361,1.215225597,1.457771572,0.1916157957,0.2147305198,-0.6943205354,-0.03269561437,0.009076732677,0.03489596444,-0.1971533451,-0.2306403947,0.1374638403,0.202592746,0.06247250435,0,0.1077589065,-0.05324896526,-0.1782447367,-0.1199019567,0.1456503725,0.006846409718,0.03748313821,0.006846409718,0.1103223022,0.1376378005,0.004921261221,0.002362204716,4.35100076e-08
0.04,-0.2850647926,-0.06755291948,0.2423204065,-0.0283776882,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.397596243,1.551488643,-1.43981047,1.723602744,0.3044229657,-0.146716591,-0.03488584845,-1.396124057,1.6493361,1.216303186,1.457239083,0.1898333484,0.2135315002,-0.6928640317,-0.03299613897,0.009128606843,0.03487215032,-0.1980349486,-0.230637209,0.1380289435,0.2026119245,0.06282311891,0,0.1075413044,-0.05435214108,-0.1783775183,-0.119236323,0.1457103111,0.006869973473,0.03749186045,0.006869973473,0.1100787409,0.1376730451,0.004921261221,0.002362204716,4.35100076e-08
0.05,-0.2826410033,-0.06783703934,0.2424415799,-0.02844871019,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.397266282,1.551579929,-1.439461748,1.721622394,0.3021165937,-0.1453363015,-0.03285972921,-1.395495826,1.6493361,1.217378599,1.456695561,0.1880495732,0.212339137,-0.6914069286,-0.03327282114,0.009173407143,0.03485119627,-0.1983931866,-0.2307803766,0.1381211528,0.2024961116,0.06301633622,0,0.1077071169,-0.05462169019,-0.1786608218,-0.1192525514,0.1456550467,0.006893718721,0.03750068518,0.006893718721,0.1100787409,0.1377686591,0.004921261221,0.002362204716,4.35100076e-08
0.06,-0.2802158797,-0.0681219413,0.2425871273,-0.02853401824,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.396933553,1.551671663,-1.439113236,1.719638462,0.2998087899,-0.14395509,-0.03083476809,-1.394865663,1.6493361,1.21845567,1.456149344,0.186262965,0.2111466115,-0.6899503781,-0.03455639847,0.009491300305,0.03595108313,-0.1994374428,-0.2302675937,0.1402613656,0.2012527046,0.06412905177,0,0.107121642,-0.05477973207,-0.1791351714,-0.1179516385,0.1465265804,0.006917621017,0.03750960602,0.006917621017,0.1100787409,0.1377064384,0.004921261221,0.002362204716,4.35100076e-08
0.07,-0.2777891826,-0.06840776555,0.2427561377,-0.02863307841,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.396587989,1.551766576,-1.438753726,1.717644088,0.297506114,-0.1425524763,-0.02882224105,-1.394224372,1.6493361,1.219526887,1.455601547,0.1844716133,0.2099670951,-0.6884851123,-0.03554125751,0.009723375587,0.03666670685,-0.2003361216,-0.2300134016,0.1417410348,0.2004208423,0.06498185853,0,0.106805986,-0.05504648448,-0.1795470418,-0.1170938548,0.1471053106,0.006942345267,0.03751862184,0.006942345267,0.1100787409,0.1376378005,0.004921261221,0.002362204716,4.35100076e-08
0.08,-0.2753606818,-0.06869464695,0.2429477098,-0.02874536235,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.396232577,1.55186381,-1.438387059,1.715640727,0.2952059799,-0.141135066,-0.02681803262,-1.393574554,1.6493361,1.220594946,1.455051082,0.1826761428,0.2087961566,-0.6870140592,-0.03591946848,0.009783145717,0.0366444572,-0.2008894227,-0.2302301246,0.1419190979,0.2003619803,0.06529518489,0,0.1070037949,-0.05547215747,-0.1798420873,-0.1170968984,0.1471003704,0.006967687207,0.03752773662,0.006967687207,0.1100787409,0.1376378005,0.004921261221,0.002362204716,4.35100076e-08
0.09,-0.2729301561,-0.06898271513,0.2431609516,-0.02887034737,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.395873382,1.551961641,-1.438020614,1.713631833,0.2929036787,-0.139715875,-0.02481441282,-1.392921602,1.6493361,1.221664984,1.454496361,0.180877722,0.2076251876,-0.6855430555,-0.03632953031,0.009846927,0.03662235182,-0.2015020252,-0.2304684134,0.1421229686,0.2003196403,0.06564531567,-2.220446049e-14,0.1072128409,-0.05594567381,-0.1801435042,-0.1170968276,0.1471095519,0.006993230846,0.0375369568,0.006993230846,0.1100787409,0.1376378005,0.004921261221,0.002362204716,4.35100076e-08
0.1,-0.2704973934,-0.06927209451,0.2433949809,-0.02900751635,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.395510087,1.55206011,-1.43765439,1.711616812,0.2905989946,-0.1382946453,-0.02281121642,-1.392265149,1.6493361,1.222737113,1.453936904,0.1790762869,0.2064542193,-0.68407196,-0.03677023528,0.009914585098,0.03660035017,-0.2021714598,-0.2307273925,0.1423514803,0.2002928225,0.06603067438,4.440892099e-14,0.1074327922,-0.05646501102,-0.1804513716,-0.117093819,0.1471320671,0.007018987663,0.03754628588,0.007018987663,0.1100787409,0.1376378005,0.004921261221,0.002362204716,4.351000782e-08
0.11,-0.2680621901,-0.06956290436,0.2436489252,-0.02915635782,-0.04490615394,0.9989912098,0.002637792114,0.999996521,0,0,1.395142384,1.552159256,-1.437288387,1.709595098,0.2882917206,-0.1368711305,-0.02080828819,-1.391604842,1.6493361,1.223811441,1.453372254,0.1772717732,0.2052832811,-0.6826006393,-0.03724038578,0.009985986254,0.03657841317,-0.2028952847,-0.2310061959,0.1426034824,0.2002805475,0.0664497033,-2.220446049e-14,0.1076633166,-0.05702817,-0.1807657585,-0.1170880461,0.1471671423,0.007044968772,0.03755572725,0.007044968772,0.1100787409,0.1376378005,0.004921261221,0.002362204716,4.351000737e-08
