# L_phi_L=0.2709294872,L_phi_R=2.607297009
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,-0.07243853602,-0.01039890386,0.3645469408,-0.05736455923,0.02499739591,0.9996875163,0.05497227503,0.9984878812,0,0,1.599560906,1.551167312,-1.386780057,1.872362623,0.1406766089,-0.09862891404,0.1252236356,-1.587236026,1.649336143,1.281683808,1.744646906,-0.04601310625,0.02959842978,-0.5644479669,-0.09238670943,0.1754680598,-0.05957987349,-0.3456097887,-0.2015084506,0.2777737912,0.09100365084,0.1656982658,0,0.1518636348,-0.1003956795,-0.2512718061,-0.152900256,0.2522908676,0.006327054686,0.0374970658,0.006327054686,0.115,0.125,0,0,0
0.01,-0.06879277488,-0.01097257173,0.3646342524,-0.05737122662,0.02499739591,0.9996875163,0.05497227503,0.9984878812,0,0,1.598637039,1.552921993,-1.387375856,1.868906525,0.1386615244,-0.09585117613,0.1261336721,-1.585579043,1.649336143,1.283202444,1.743642949,-0.04852582431,0.02806942722,-0.5619250582,-0.09311518498,0.175324046,-0.05953378638,-0.3460844091,-0.2015373233,0.2777335619,0.09035235582,0.1661128574,0,0.1514992732,-0.100744332,-0.2521798309,-0.1519265102,0.2526669047,0.006892174742,0.03751409675,0.006892174742,0.115,0.125,0.005,0,0
0.02,-0.06514528,-0.011546372,0.3648928576,-0.05739097451,0.02499739591,0.9996875163,0.05497227503,0.9984878812,0,0.5,1.597705887,1.554675234,-1.387971194,1.865445681,0.1366461512,-0.09307384051,0.1270371956,-1.583917914,1.649336143,1.284717437,1.742635506,-0.05104762262,0.02655016211,-0.5593983891,-0.09384583763,0.1752579746,-0.0595150368,-0.3466716327,-0.2016578022,0.2778146381,0.08974433621,0.1665611339,0,0.1512023033,-0.1010918119,-0.2532191675,-0.1510270635,0.2531628456,0.00745661614,0.03753128443,0.00745661614,0.11,0.12,0.005,0.005,0
0.03,-0.06149436329,-0.01212043356,0.3653177938,-0.05742342395,0.02499739591,0.9996875163,0.05996400648,0.9982005399,0,0,1.596767429,1.556427813,-1.388566344,1.861978965,0.1346295732,-0.09029569413,0.127934639,-1.582252303,1.649336143,1.28622946,1.741624588,-0.0535798143,0.02503989148,-0.5568667607,-0.09457987237,0.175267298,-0.05952274664,-0.3473686876,-0.2018672286,0.2780131198,0.08917690894,0.1670418268,0,0.1509736021,-0.1014385146,-0.25439002,-0.1501976879,0.2537798295,0.008020627335,0.03754863596,0.008020627335,0.11,0.125,0.01,0,0
0.04,-0.05783838609,-0.01269488156,0.3659041413,-0.05746819927,0.02499739591,0.9996875163,0.05996400648,0.9982005399,0,0.5,1.59582163,1.558180486,-1.389161572,1.858505278,0.1326109009,-0.08751556293,0.1288264081,-1.580581885,1.649336143,1.287739196,1.740610203,-0.0561237145,0.0235379146,-0.5543289624,-0.09531845293,0.1753494376,-0.05955601263,-0.3481728169,-0.2021630342,0.2783251502,0.08864752386,0.1675508552,0,0.1508239269,-0.1017848305,-0.2557006468,-0.1494334834,0.2545305785,0.008584448262,0.03756615883,0.008584448262,0.105,0.12,0.01,0,0
0.05,-0.05417575869,-0.01326983739,0.3666470237,-0.05752492806,0.02499739591,0.9996875163,0.06495423883,0.9978882437,0,0,1.594868445,1.559933981,-1.389757132,1.85502355,0.1305892705,-0.08473231143,0.1297128833,-1.578906376,1.649336143,1.289247435,1.739592355,-0.05868072097,0.02204357977,-0.5517836566,-0.09606269265,0.1755018449,-0.0596139607,-0.3490812798,-0.2025426903,0.2787469244,0.08815369044,0.1681069461,0,0.1506843827,-0.1021311447,-0.2570941979,-0.1487351673,0.2553338763,0.008712509642,0.03758386198,0.008712509642,0.105,0.125,0.01,0,0
0.06,-0.05050493995,-0.01384541874,0.3675416073,-0.05759324124,0.02499739591,0.9996875163,0.06495423883,0.9978882437,0,0,1.593907818,1.561688999,-1.390353271,1.851532737,0.1285638436,-0.08194484219,0.1305944202,-1.577225307,1.649336143,1.290754279,1.738571043,-0.06125166294,0.02055622809,-0.5492303178,-0.09681365667,0.175722001,-0.05969574472,-0.3500913514,-0.2030037075,0.2792746889,0.08769297568,0.168690335,0,0.1506198789,-0.1024778371,-0.2586229038,-0.1480944418,0.2562663221,0.008714956807,0.03760174702,0.008714956807,0.105,0.125,0.015,0,0
0.07,-0.04682443685,-0.01442173961,0.3685831017,-0.05767277297,0.02499739591,0.9996875163,0.06495423883,0.9978882437,0,0,1.592939682,1.563446219,-1.390950229,1.848031823,0.1265338065,-0.0791520953,0.13147135,-1.575538403,1.649336143,1.292260478,1.737546265,-0.06383789198,0.01907528368,-0.5466676546,-0.09757236387,0.1760074165,-0.05980054534,-0.3512003237,-0.2035436349,0.2799047403,0.08726300227,0.1693034465,0,0.1506185812,-0.1028252824,-0.260276505,-0.1475080692,0.2573138425,0.008717568247,0.0376198229,0.008717568247,0.1,0.12,0.015,0,0
0.08,-0.04313280404,-0.01499891038,0.3697667593,-0.05776316073,0.02499739591,0.9996875163,0.06495423883,0.9978882437,0,0,1.591963958,1.565206293,-1.391548234,1.84451982,0.1244983702,-0.07635304789,0.13234398,-1.573845369,1.649336143,1.293766664,1.736518012,-0.06644065703,0.01760020298,-0.5440945162,-0.09833978866,0.1763556307,-0.05992756893,-0.3524055058,-0.2041600596,0.2806334252,0.08686144683,0.2082678942,-0.1347100258,0.0139310038,-0.1031662343,-0.1493201488,-0.157981264,0.09802181796,0.008720346258,0.03763809751,0.008720346258,0.1,0.12,0.02,0.005,0
0.09,-0.03942864347,-0.01557703782,0.3710878756,-0.05786404525,0.02499739591,0.9996875163,0.06495423883,0.9978882437,0,0,1.59098056,1.56696985,-1.39214751,1.840995765,0.1224567696,-0.07354671364,0.1332125945,-1.57176269,1.647989043,1.293905974,1.73548635,-0.06793385852,0.01602039034,-0.543114298,-0.09911686268,0.1767642115,-0.06007604654,-0.3537042243,-0.2048506063,0.2814571387,0.08648603837,0.2106579859,-0.141608274,0.006817379761,-0.1035238622,-0.1447159247,-0.1587180041,0.09123563478,0.008723293308,0.03721343748,0.008723293308,0.095,0.12,0.02,0.005,0.001347100258
