# L_phi_L=1.833596338,L_phi_R=0.4584219704
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.6201165854,-0.03023625619,-0.361794853,-0.04098433729,0,1,0.05497227503,0.9984878812,0,0,1.550017131,1.649336143,-1.198582113,1.52175559,-0.3645538805,0.3952428567,0.4425774563,-1.453212973,1.544099635,1.360472845,1.864117751,-0.5589657025,-0.2381146347,-0.125384859,-0.1292602661,-0.1518172322,-0.01699498803,-0.01038652678,0.1444725192,-0.2012491823,0.001592962967,0.01591305332,0.1734131294,0.1155838867,-0.2493550181,0.2112793015,0.2062204919,-0.1791730589,0.008998177201,0.005540016616,0.005540016616,0,0,0.115,0.11,0
0.01,0.6164984953,-0.03064611246,-0.3618372425,-0.04098819759,0,1,0.05497227503,0.9984878812,0,0,1.548724529,1.647817971,-1.198752063,1.521651725,-0.3631091553,0.3932303649,0.4425933859,-1.453053842,1.545833766,1.361628683,1.861624201,-0.5568529095,-0.2360524298,-0.1271765895,-0.1294875326,-0.1519003517,-0.01660359534,-0.01045258583,0.1442279863,-0.2013992917,0.001040929164,0.01663644581,0.1732716168,0.1153681655,-0.2496979119,0.2110722274,0.2063074524,-0.1784221347,0.008998853899,0.006108125966,0.006108125966,0,0,0.115,0.11,0.001518172322
0.02,0.6128795623,-0.03105604548,-0.3619630923,-0.04099965839,0,1,0.05497227503,0.9984878812,-1,0,1.547429653,1.646298967,-1.198918099,1.521547199,-0.3616668754,0.391216372,0.4426037952,-1.452887478,1.547566483,1.362782365,1.859127222,-0.5547421872,-0.2339893552,-0.1289608109,0.04693045505,0.3037175839,-0.5889293112,-0.01051601932,0.4459665419,-0.3986720391,-0.5673926627,0.01735695806,0.1731680705,0.1151813919,-0.2500907062,0.2109145862,0.2064391599,-0.1777131678,0.008999531844,0.006675887511,0.006675887511,0,0.005,0.11,0.11,0.003037175839
0.03,0.6092589618,-0.03146613037,-0.362170435,-0.04101854055,-0.009999833334,0.9999500004,0.05497227503,0.9984878812,0,0,1.547898958,1.649336143,-1.204807392,1.521442039,-0.35720721,0.3872296516,0.4369298686,-1.452713908,1.549298163,1.363934179,1.856626315,-0.5526330414,-0.2319249636,-0.1307379426,-0.071871784,0,-0.2068701323,-0.01057697162,0.2461967919,-0.2661026784,-0.189019225,0.01807536021,0.1731009791,0.1150223104,-0.2505324701,0.2108054712,0.2066143235,-0.1770449444,0.008999286129,0.007243421855,0.007243421855,0,0.005,0.12,0.105,0
0.04,0.6056358885,-0.03187644044,-0.3624573171,-0.04104466613,-0.009999833334,0.9999500004,0.05497227503,0.9984878812,0,0,1.54718024,1.649336143,-1.206876093,1.521336269,-0.3547452421,0.3845686248,0.4350396763,-1.452533155,1.551029173,1.365084402,1.85412099,-0.5505249867,-0.2298588204,-0.132508392,-0.07252714182,0,-0.2066064062,-0.01063559235,0.2469371069,-0.2656887271,-0.1894585633,0.01879230117,0.1730692991,0.1148901068,-0.2510222734,0.2107435568,0.2068319429,-0.1764158137,0.008999662434,0.007810844769,0.007810844769,0,0.005,0.12,0.105,0
0.05,0.6020095568,-0.03228704724,-0.3628217987,-0.0410778585,-0.009999833334,0.9999500004,0.05497227503,0.9984878812,-0.5,0,1.546454969,1.649336143,-1.208942157,1.521229913,-0.352275871,0.3819117375,0.4331450907,-1.452345232,1.552759866,1.366233303,1.851610767,-0.5484175511,-0.227790501,-0.1342725501,-0.07318835266,0,-0.2064001041,-0.01069203132,0.2477416927,-0.2653335286,-0.1899563861,0.01950840743,0.1730719948,0.1147839841,-0.2515591872,0.2107275362,0.2070910231,-0.1758241575,0.009000042188,0.008378268718,0.008378268718,0,0.01,0.115,0.1,0
0.06,0.5983792003,-0.03269802058,-0.3632619542,-0.04111794229,-0.01499943751,0.9998875021,0.05497227503,0.9984878812,0,0,1.545723085,1.649336143,-1.211006158,1.521122993,-0.3497984541,0.3792584022,0.4312455268,-1.452150148,1.554490586,1.367381143,1.849095176,-0.5463102757,-0.2257195907,-0.1360307917,-0.07385889454,0,-0.2062393784,-0.01074644126,0.2486041559,-0.2650314675,-0.1905016144,0.02022428372,0.1731080389,0.1147031624,-0.2521422839,0.210756122,0.2073905743,-0.1752683891,0.009000425421,0.008945802879,0.008945802879,0,0.01,0.12,0.1,0
0.07,0.5947440718,-0.03310942848,-0.3637758715,-0.04116474337,-0.01499943751,0.9998875021,0.05497227503,0.9984878812,-0.5,0,1.544984496,1.649336143,-1.213068552,1.521015529,-0.3473124125,0.3766080876,0.4293405107,-1.451947905,1.556221666,1.368528175,1.846573753,-0.5442027145,-0.223645685,-0.1377834756,-0.07454887789,0,-0.206089777,-0.01079897711,0.2495057395,-0.2647695808,-0.19106079,0.02094051365,0.173176412,0.114646878,-0.2527706375,0.2108280451,0.207729612,-0.1747469526,0.009000812184,0.009513553154,0.009000812184,0,0.01,0.115,0.1,0
0.08,0.5911034433,-0.03352133726,-0.3643616526,-0.04121808889,-0.01999866669,0.9998000067,0.05497227503,0.9984878812,0,0,1.544239007,1.649336143,-1.21512945,1.520907539,-0.3448173551,0.3739603918,0.4274299028,-1.4517385,1.557953431,1.369674643,1.844046046,-0.5420944341,-0.2215683889,-0.1395309451,-0.07523940573,0,-0.2060138279,-0.01084979579,0.2504799521,-0.2645671946,-0.1916965123,0.0216576603,0.1732761032,0.1146143836,-0.2534433239,0.210942055,0.2081071574,-0.1742583224,0.009001202577,0.01008162219,0.009001202577,0,0.015,0.12,0.095,0
0.09,0.5874566055,-0.0339338115,-0.3650174132,-0.04127780727,-0.01999866669,0.9998000067,0.05497227503,0.9984878812,0,0,1.543486613,1.649336143,-1.217189588,1.520799041,-0.3423125556,0.3713147198,0.4255129376,-1.451521923,1.559686192,1.370820787,1.841511613,-0.5399850135,-0.2194873173,-0.1412735284,-0.07595251403,0,-0.2059368399,-0.01089905639,0.2514862004,-0.2643981065,-0.1923354553,0.02237626677,0.1734061097,0.1146049473,-0.2541594208,0.2110969187,0.2085222373,-0.1738010024,0.009001596604,0.01065010941,0.009001596604,0,0.015,0.12,0.095,0
0.1,0.583802868,-0.03434691408,-0.3657412832,-0.04134372818,-0.01999866669,0.9998000067,0.05497227503,0.9984878812,-0.5,0,1.542727088,1.649336143,-1.219248957,1.52069005,-0.3397976936,0.3686707388,0.4235895831,-1.45129816,1.561420253,1.371966837,1.838970019,-0.5378740443,-0.2174020949,-0.1430115384,-0.07667306007,0,-0.2059089823,-0.01094691974,0.2525514234,-0.2642774537,-0.1930279344,0.02309685672,0.1735654371,0.1146178529,-0.2549180079,0.2112914214,0.2089738839,-0.1733735252,0.009001994384,0.01121911098,0.009001994384,0,0.015,0.115,0.095,0
0.11,0.580141559,-0.03476070618,-0.3665314061,-0.04141568257,-0.02499739591,0.9996875163,0.05497227503,0.9984878812,0,0,1.541960358,1.649336143,-1.221308047,1.520580581,-0.3372721794,0.3660279642,0.4216593038,-1.451067192,1.563155907,1.373113015,1.836420839,-0.5357611301,-0.2153123561,-0.1447452736,-0.07740325845,0,-0.2059222559,-0.01099354858,0.2536711567,-0.2642010663,-0.1937666363,0.02381993489,0.1737530991,0.1146523991,-0.2557181674,0.2115243654,0.2094611357,-0.1729744519,0.009002395955,0.01178871992,0.009002395955,0,0.02,0.12,0.09,0
0.12,0.5764720252,-0.03517524728,-0.3673859393,-0.04149350264,-0.02499739591,0.9996875163,0.05497227503,0.9984878812,0,0,1.541186325,1.649336143,-1.223367269,1.520470646,-0.3347354678,0.3633859536,0.4197216374,-1.450828992,1.564893438,1.374259539,1.833863657,-0.5336458865,-0.2132177447,-0.1464750182,-0.0781443707,0,-0.2059717307,-0.01103910736,0.254842543,-0.2641658477,-0.1945472818,0.02454598751,0.173968118,0.1147078993,-0.2565589836,0.2117945702,0.2099830367,-0.172602371,0.00900280137,0.01235902603,0.00900280137,0,0.02,0.115,0.09,0
0.13,0.5727936316,-0.03559059523,-0.3683030543,-0.04157702185,-0.02499739591,0.9996875163,0.05497227503,0.9984878812,-0.5,0,1.540404881,1.649336143,-1.225426986,1.520360255,-0.3321870424,0.3607442951,0.4177761646,-1.450583533,1.566633119,1.375406618,1.831298067,-0.5315279408,-0.2111179144,-0.1482010419,-0.07890812874,0,-0.2060159198,-0.01108376223,0.2560423605,-0.2641571824,-0.1953294585,0.02527548281,0.1742095246,0.1147836815,-0.2574395437,0.2121008722,0.210538637,-0.1722558986,0.009003210684,0.01293011596,0.009003210684,0.005,0.025,0.115,0.09,0
