# L_phi_L=0.2248873391,L_phi_R=0.4965128755
t,theta,s,theta_dot,s_dot,sin_phi_L,cos_phi_L,sin_phi_R,cos_phi_R,phi_dot_L,phi_dot_R,qL1,qL2,qL3,qL4,qL5,qL6,qL7,qR1,qR2,qR3,qR4,qR5,qR6,qR7,qdotL1,qdotL2,qdotL3,qdotL4,qdotL5,qdotL6,qdotL7,qdotR1,qdotR2,qdotR3,qdotR4,qdotR5,qdotR6,qdotR7,dL,dR,d_min,m_phi_minus_L,m_phi_minus_R,m_phi_plus_L,m_phi_plus_R,m_q
0,0.8504540202,-0.1090062658,-0.1490536845,0.03789890778,0,1,0.06495423883,0.9978882437,0,0,1.223777914,1.649336143,-1.013757096,1.071245351,-0.7572665092,0.7092956076,0.4685461464,-1.195226015,1.54660108,1.382400325,1.573997748,-0.7208505862,-0.1539078058,-0.006047774131,0.1300414542,-0.1114330862,0.05066166217,0.2749839227,0.1979179324,-0.1241279548,0.1707847674,-0.1406036793,0.04074829933,0.04663563136,0.1516690515,0.06288926912,-0.02241579426,-0.02693416738,0.00838108001,0.007811494179,0.007811494179,0,0.005,0.225,0.12,0
0.01,0.8489635244,-0.1086272582,-0.1490414148,0.03790447249,0,1,0.06495423883,0.9978882437,0,0,1.225078329,1.648221812,-1.013250479,1.07399519,-0.7552873299,0.7080543281,0.4702539941,-1.196632052,1.547008563,1.382866682,1.575514438,-0.7202216935,-0.1541319638,-0.006317115804,0.129779122,-0.1113738949,0.05030764746,0.2744017516,0.1972929265,-0.1242909406,0.1698301078,-0.1406008668,0.04088985882,0.04652417685,0.1514931785,0.06287001387,-0.02223780607,-0.02702843514,0.008375581854,0.007938939232,0.007938939232,0,0.01,0.225,0.12,0.001114330862
0.02,0.8474732721,-0.10824814,-0.149005076,0.03792095339,0,1,0.06495423883,0.9978882437,-1,0,1.22637612,1.647108073,-1.012747403,1.076739207,-0.7533144006,0.7068114187,0.4719522952,-1.198038061,1.547417462,1.383331923,1.57702937,-0.7195929933,-0.1543543418,-0.006587400156,0.3373275323,0.2228069811,-0.6576076649,0.2738734427,0.603343202,-0.4326405986,-0.2657022024,-0.1406216936,0.04101921131,0.04640112234,0.1513733281,0.06283468277,-0.02208486658,-0.02709924374,0.008370150771,0.008066926427,0.008066926427,0,0.01,0.22,0.12,0.002228069811
0.03,0.8459835007,-0.1078688038,-0.1489453686,0.0379480327,-0.009999833334,0.9999500004,0.06495423883,0.9978882437,0,0,1.229749395,1.649336143,-1.01932348,1.079477942,-0.7472809686,0.7024850127,0.4692952732,-1.199444278,1.547827654,1.383795934,1.578543104,-0.7189646465,-0.1545751905,-0.006858392593,0.1980350508,0,-0.1826350961,0.273396902,0.3285305647,-0.2257665942,0.0231627378,-0.1406654794,0.04113674183,0.04626682699,0.15130768,0.06278369806,-0.02195614476,-0.02714742543,0.008393064125,0.008195413331,0.008195413331,0,0.01,0.225,0.12,0
0.04,0.8444944404,-0.1074891451,-0.1488629873,0.03798539544,-0.009999833334,0.9999500004,0.06495423883,0.9978882437,-0.5,0,1.231729746,1.649336143,-1.021149831,1.082211911,-0.7439956629,0.7002273467,0.4695269005,-1.200850932,1.548239021,1.384258603,1.58005618,-0.7183368095,-0.1547947519,-0.007129866848,0.1975923555,0,-0.1812094615,0.2729700775,0.3264339178,-0.2251469523,0.02230586693,-0.1407315476,0.04124281539,0.04612162789,0.1512944359,0.06271749784,-0.02185083057,-0.02717381431,0.008397044925,0.008324358857,0.008324358857,0,0.01,0.22,0.12,0
0.05,0.8430063143,-0.1071090626,-0.1487586205,0.03803272935,-0.01499943751,0.9998875021,0.06495423883,0.9978882437,0,0,1.233705669,1.649336143,-1.022961925,1.084941612,-0.7407313238,0.6979758772,0.4697499592,-1.202258248,1.548651449,1.384719819,1.581569125,-0.7177096346,-0.1550132602,-0.007401604991,0.1971808369,0,-0.1797813467,0.2725909644,0.3243621969,-0.2245226924,0.02148764176,-0.1408192273,0.04133778952,0.04596585483,0.1513318187,0.06263652154,-0.02176812531,-0.02717923521,0.008401020003,0.008453723202,0.008401020003,0,0.01,0.225,0.12,0
0.06,0.841519339,-0.1067284583,-0.1486329505,0.03808972497,-0.01499943751,0.9998875021,0.06495423883,0.9978882437,-0.5,0,1.235677478,1.649336143,-1.024759739,1.087667521,-0.7374877018,0.6957306503,0.4699648356,-1.20366644,1.549064827,1.385179478,1.583082443,-0.7170832693,-0.1552309415,-0.007673397343,0.1968103146,0,-0.1783878375,0.2722576001,0.322335657,-0.2239099457,0.0206835837,-0.1409278544,0.04142201796,0.04579983461,0.1514180729,0.06254120556,-0.02170723865,-0.02716450048,0.00840498995,0.008583467815,0.00840498995,0,0.01,0.22,0.12,0
0.07,0.840033724,-0.1063472369,-0.1484866536,0.0381560756,-0.01999866669,0.9998000067,0.06495423883,0.9978882437,0,0,1.237645581,1.649336143,-1.026543617,1.090390097,-0.7342643452,0.6934915508,0.4701716715,-1.205075719,1.549479048,1.385637476,1.584596624,-0.7164578573,-0.1554480139,-0.007945042348,0.196467747,0,-0.176987721,0.2719680643,0.3203297114,-0.223290852,0.01991791645,-0.1410567709,0.04149585057,0.04562389101,0.1515514641,0.06243198329,-0.02166738862,-0.02713041006,0.008408955557,0.008713555388,0.008408955557,0,0.01,0.22,0.12,0
0.08,0.8385496724,-0.1059653066,-0.1483203999,0.0382314773,-0.01999866669,0.9998000067,0.06495423883,0.9978882437,-0.5,0,1.239610258,1.649336143,-1.028313494,1.093109778,-0.7310610481,0.6912586423,0.4703708506,-1.206486286,1.549894006,1.386093715,1.586112138,-0.7158335375,-0.1556646878,-0.008216346448,0.1961532901,0,-0.1755849301,0.2717204774,0.3183457331,-0.2226671568,0.01918699182,-0.1412053253,0.04155963341,0.04543834483,0.1517302789,0.06230928499,-0.02164780151,-0.02707775159,0.008412917356,0.008843949839,0.008412917356,0,0.01,0.215,0.115,0
0.09,0.8370673803,-0.1055825782,-0.1481348535,0.03831562891,-0.02499739591,0.9996875163,0.06495423883,0.9978882437,0,0,1.241571791,1.649336143,-1.030069344,1.095826983,-0.7278775908,0.6890319708,0.4705627205,-1.20789834,1.550309602,1.386548098,1.587629441,-0.7152104446,-0.1558811658,-0.008487123964,0.1958795235,0,-0.1742259005,0.2715130001,0.3164093292,-0.2220589915,0.01846029069,-0.1413728723,0.04161370865,0.04524351383,0.1519528245,0.06217353779,-0.02164771189,-0.02700730046,0.008416875881,0.0089746163,0.008416875881,0,0.01,0.22,0.115,0
