feedback_sim_time,monotonic_time,q0_target
15.989999999996577,29848.497634019001,1.4084686862497797
15.999999999996572,29848.507635675,1.4084686862497797
16.009999999996584,29848.518093350001,1.4084686862497797
16.019999999996596,29848.528646268998,1.4084686862497797
16.029999999996608,29848.539135670999,1.4084686862497797
16.039999999996621,29848.549612347,1.4084686862497797
16.049999999996633,29848.560328961001,1.4084686862497797
16.059999999996645,29848.570712338002,1.4084686862497797
16.069999999996657,29848.581233563,1.4084686862497797
16.079999999996669,29848.591750694999,1.4084686862497797
16.089999999996682,29848.602222630001,1.4084686862497797
16.099999999996694,29848.612792528998,1.4084686862497797
16.109999999996706,29848.623265390001,1.4084686862497797
16.119999999996718,29848.633807193,1.4084686862497797
16.129999999996731,29848.644350279999,1.4084686862497797
16.139999999996743,29848.654873426,1.4084686862497797
16.149999999996755,29848.665380711998,1.4084686862497797
16.159999999996767,29848.675962275,1.4084686862497797
16.169999999996779,29848.686443978,1.4084686862497797
16.179999999996792,29848.697020986001,1.4084686862497797
16.189999999996804,29848.707522433,1.4086100421482475
16.199999999996816,29848.718024955,1.4086100421482475
16.209999999996828,29848.728756658002,1.4086100421482475
16.219999999996841,29848.739293154998,1.4086100421482475
16.229999999996853,29848.749620580998,1.4086100421482475
16.239999999996865,29848.760159677,1.4086100421482475
16.249999999996877,29848.770840293,1.4086100421482475
16.259999999996889,29848.781247502,1.4086100421482475
16.269999999996902,29848.791806683999,1.4086100421482475
16.279999999996914,29848.802282702,1.4086100421482475
16.289999999996926,29848.813256752001,1.4086100421482475
16.299999999996938,29848.823850197001,1.4086100421482475
16.30999999999695,29848.834370248998,1.4086100421482475
16.319999999996963,29848.844903286001,1.4086100421482475
16.329999999996975,29848.855476207002,1.4086100421482475
16.339999999996987,29848.866101005999,1.4086100421482475
16.349999999996999,29848.876577808998,1.4086100421482475
16.359999999997012,29848.887248438001,1.4086100421482475
16.369999999997024,29848.897725007999,1.4086100421482475
16.379999999997036,29848.908413036999,1.4086100421482475
16.389999999997048,29848.918838648999,1.4086100421482475
16.39999999999706,29848.929377049,1.4086100421482475
16.409999999997073,29848.939916715,1.4086100421482475
16.419999999997085,29848.950476888,1.4086100421482475
16.429999999997097,29848.961009159,1.4086100421482475
16.439999999997109,29848.971499804,1.4086100421482475
16.449999999997122,29848.982030989999,1.4086100421482475
16.459999999997134,29848.992540735999,1.4086100421482475
16.469999999997146,29849.003073242999,1.4086100421482475
16.479999999997158,29849.013562093998,1.4086100421482475
16.48999999999717,29849.024065747999,1.4086100421482475
16.499999999997183,29849.034645423999,1.4086100421482475
16.509999999997195,29849.045254791999,1.4086100421482475
16.519999999997207,29849.055796984001,1.4086100421482475
16.529999999997219,29849.066274268,1.4086100421482475
16.539999999997232,29849.076819682999,1.4086100421482475
16.549999999997244,29849.087306164001,1.4086100421482475
16.559999999997256,29849.097855315002,1.4086100421482475
16.569999999997268,29849.108455995,1.4086100421482475
16.57999999999728,29849.118891634,1.4086100421482475
16.589999999997293,29849.129477490998,1.4086100421482475
16.599999999997305,29849.139961291999,1.4086100421482475
16.609999999997317,29849.150498480001,1.4086100421482475
16.619999999997329,29849.161028629002,1.4086100421482475
16.629999999997342,29849.171563200998,1.4086100421482475
16.639999999997354,29849.182144750001,1.4086100421482475
16.649999999997366,29849.192619141999,1.4086100421482475
16.659999999997378,29849.203271938,1.4086100421482475
16.66999999999739,29849.213755000001,1.4086100421482475
16.679999999997403,29849.224239581999,1.4086100421482475
16.689999999997415,29849.234794430999,1.4086100421482475
16.699999999997427,29849.245378317999,1.4086100421482475
16.709999999997439,29849.255901556,1.4086100421482475
16.719999999997452,29849.266439563999,1.4086100421482475
16.729999999997464,29849.276962423999,1.4086100421482475
16.739999999997476,29849.287563739999,1.4086100421482475
16.749999999997488,29849.298134379998,1.4086100421482475
16.7599999999975,29849.308548767,1.4086100421482475
16.769999999997513,29849.319278411,1.4086100421482475
16.779999999997525,29849.329725,1.4086100421482475
16.789999999997537,29849.340242761999,1.4086100421482475
