sim_time,monotonic_time,target,q_before,q_after,mode
16.151999999996757,29276.790525355002,1.4084627852240683,1.4084642334971176,1.4084642334589601,8
16.152999999996759,29276.791577536998,1.4084627852240683,1.4084642334589601,1.4084642334206399,8
16.15399999999676,29276.792629,1.4084627852240683,1.4084642334206399,1.4084642333823103,8
16.154999999996761,29276.793681957999,1.4084627852240683,1.4084642333823103,1.4084642333441153,8
16.155999999996762,29276.794733504001,1.4084627852240683,1.4084642333441153,1.408464233306189,8
16.156999999996764,29276.795785368002,1.4084627852240683,1.408464233306189,1.4084642332686559,8
16.157999999996765,29276.796838029,1.4084627852240683,1.4084642332686559,1.4084642332316311,8
16.158999999996766,29276.797890473001,1.4084627852240683,1.4084642332316311,1.4084642331952193,8
16.159999999996767,29276.798943082002,1.4084627852240683,1.4084642331952193,1.4084642331595163,8
16.160999999996768,29276.799995763002,1.4084627852240683,1.4084642331595163,1.408464233124608,8
16.16199999999677,29276.801003842,1.4084627852240683,1.408464233124608,1.408464233090571,8
16.162999999996771,29276.802056461998,1.4084627852240683,1.408464233090571,1.4084642330574735,8
16.163999999996772,29276.803109421999,1.4084627852240683,1.4084642330574735,1.4084642330253743,8
16.164999999996773,29276.804161782999,1.4084627852240683,1.4084642330253743,1.4084642329943242,8
16.165999999996775,29276.805213963999,1.4084627852240683,1.4084642329943242,1.4084642329643662,8
16.166999999996776,29276.806265441999,1.4084627852240683,1.4084642329643662,1.4084642329355355,8
16.167999999996777,29276.807318644998,1.4084627852240683,1.4084642329355355,1.40846423290786,8
16.168999999996778,29276.808371325998,1.4084627852240683,1.40846423290786,1.408464232881361,8
16.169999999996779,29276.809423965999,1.4084627852240683,1.408464232881361,1.4084642328560533,8
16.170999999996781,29276.810475089002,1.4084627852240683,1.4084642328560533,1.4084642328319457,8
16.171999999996782,29276.81152739,1.4084627852240683,1.4084642328319457,1.4084642328090415,8
16.172999999996783,29276.812579171001,1.4084627852240683,1.4084642328090415,1.4084642327873393,8
16.173999999996784,29276.813631077999,1.4084627852240683,1.4084642327873393,1.4084642327668326,8
16.174999999996786,29276.814683389999,1.4084627852240683,1.4084642327668326,1.4084642327475108,8
16.175999999996787,29276.815734934,1.4084627852240683,1.4084642327475108,1.4084642327293593,8
16.176999999996788,29276.816786665,1.4084627852240683,1.4084642327293593,1.40846423271236,8
16.177999999996789,29276.817839208001,1.4084627852240683,1.40846423271236,1.4084642326964918,8
16.17899999999679,29276.818891626001,1.4084627852240683,1.4084642326964918,1.4084642326817307,8
16.179999999996792,29276.819944015999,1.4084627852240683,1.4084642326817307,1.4084642326680503,8
