index,trajectory,theta,s,phi_L,phi_R,d_lookup_m,branch_exclusion,physical_dL,physical_dR,physical_d_min,physical_task_error,physical_joint_margin,physical_collision,valid_start
59,traj_0059,-0.480352288592288,-0.06643191478818199,-0.039999999105930335,0.0,0.0059226500238872505,0,0.0059222558850942,0.0365393533145174,0.0059222558850942,1.6749012600440448e-05,0.247550360029587,0,True
60,traj_0060,-0.7060352654574016,-0.08401464195984937,-0.033628268792334576,0.0,0.006074717315705961,0,0.0060819588258295,0.037162330189211,0.0060819588258295,1.7502591121149282e-05,0.1589363315307676,0,True
61,traj_0061,0.5769801461142141,-0.10209676140537868,0.0,0.014999999664723875,0.00618814273853516,0,0.0085716007669842,0.0061877408977667,0.0061877408977667,5.6611061881452245e-06,0.445951201004215,0,True
62,traj_0062,0.5118146989152883,-0.14384135517738864,0.0,0.0,0.008286676988582046,0,0.008286628810136,0.0088727116110029,0.008286628810136,2.366549597164608e-05,0.4457830980323773,0,True
63,traj_0063,-0.09571384763836255,-0.07453378681172029,0.0,0.0,0.008361700797683709,0,0.0083608568809988,0.0348767849870789,0.0083608568809988,1.4223168772157315e-05,0.4550583702681874,0,True
64,traj_0064,0.17457581259252142,-0.14405809657212085,0.0,0.0,0.008351375470772424,0,0.0083513140349017,0.0132794172904416,0.0083513140349017,4.982358517870974e-06,0.445949765899523,0,True
65,traj_0065,-0.2291300898921479,-0.042026828102329744,-0.04564090907370533,0.0,0.006288408774336854,0,0.0063113556890291,0.0367706091780785,0.0063113556890291,9.019650885049218e-06,0.3809675680372175,0,True
66,traj_0066,-0.4306369062783527,-0.061718256980437744,-0.039999999105930335,0.0,0.005299444745472851,0,0.0052990459473576,0.0366202545468979,0.0052990459473576,1.5069147465599808e-05,0.2710696890237686,0,True
67,traj_0067,0.278326021054105,-0.12730149716601552,0.0,0.0,0.008013571220214089,0,0.0084616952940452,0.008014402029771,0.008014402029771,7.973096128044054e-06,0.4459866984466269,0,True
68,traj_0068,-0.3232968156004593,-0.012836824109951323,-0.05706135393123758,0.0,0.005643069724624769,0,0.0056427205224941,0.03632628924177,0.0056427205224941,1.709569933960557e-05,0.3189500485594325,0,True
69,traj_0069,0.2964731871233779,-0.14322973552239876,0.0,0.0,0.00834641419540892,0,0.0083463589258057,0.0107642538792992,0.0083463589258057,5.5372784854171e-06,0.4458979290211153,0,True
70,traj_0070,0.5850167056331586,-0.004179307737741611,0.0,0.05499999970197677,0.005492800020545384,0,0.0089525487288771,0.0054919882599455,0.0054919882599455,1.5858865857218836e-05,0.4462404452564394,0,True
71,traj_0071,0.3594566029889814,-0.00027683227486208217,0.0,0.06499999761581421,0.005821937697488316,0,0.0089354006850979,0.0058208804078961,0.0058208804078961,1.656791195057811e-05,0.4462917356563918,0,True
72,traj_0072,0.059922782533923136,-0.03297990747052193,0.0,0.0,0.008960081844684225,0,0.0089662816710565,0.0091546718456626,0.0089662816710565,1.2200866888189112e-05,0.4620461913684528,0,True
73,traj_0073,-0.7046390108448438,-0.11273299061142927,-0.02784362709158681,0.0,0.005842450173345112,0,0.0058644415077854,0.0382680846854863,0.0058644415077854,1.7749006258542454e-05,0.191598550109361,0,True
74,traj_0074,-0.45396595127248723,-0.13176097209194426,-0.02500000037252903,0.0,0.005134802637179485,0,0.0051341405678155,0.038194924840395,0.0051341405678155,7.757830172360584e-06,0.3000196892412827,0,True
75,traj_0075,0.10953812632503424,-0.035857790924269994,0.0,0.012287076098699919,0.00608392188982658,0,0.0089948540856506,0.0060827439729598,0.0060827439729598,1.2976081586459294e-05,0.446329715776448,0,True
76,traj_0076,0.3354105888159533,-0.04778179503776635,0.0,0.03999999910593033,0.005849946059135699,0,0.0089995864672466,0.0058490419947392,0.0058490419947392,1.2201523289104396e-05,0.4462981906034735,0,True
77,traj_0077,0.40368562571031585,-0.026123330498554448,0.0,0.05000000074505806,0.005728103755608636,0,0.0089785724250401,0.0057277781056713,0.0057277781056713,7.595723662595546e-06,0.4462868384726652,0,True
78,traj_0078,0.21179773308174332,-0.046866626963740485,0.0,0.03999999910593033,0.0056104108395040354,0,0.0090079216666047,0.0056094486376179,0.0056094486376179,8.993038452648887e-06,0.4463150437279934,0,True
79,traj_0079,0.45206516736068925,-0.07321618499283035,0.0,0.02500000037252903,0.00537493689831402,0,0.0088099623528641,0.0053740045706522,0.0053740045706522,7.236478009212416e-06,0.4461501889704471,0,True
80,traj_0080,0.5585654103615989,-0.14154978339911675,0.0,0.0,0.008278412987155878,0,0.008285821963882,0.0082770184578085,0.0082770184578085,7.66787419677731e-06,0.4457685056919542,0,True
81,traj_0081,-0.16491993172073993,-0.127749611371941,0.0,0.0,0.007274110008727139,0,0.0078900844684599,0.0382866137387466,0.0078900844684599,1.765781416988406e-05,0.4342049890099329,0,True
82,traj_0082,-0.7945854732137685,-0.018512825315810055,-0.05000000074505805,0.0,0.006080852602297101,1,0.0060805852004063,0.0368657517189425,0.0060805852004063,1.5232361584434145e-05,0.0669456381578869,0,True
83,traj_0083,0.5985802801939719,-0.11232652739865517,0.0,0.009999999776482582,0.006225821798311861,0,0.0084890112304652,0.0062250603155497,0.0062250603155497,1.8078435792580643e-05,0.4458911376936265,0,True
84,traj_0084,-0.3658511188401907,-0.11622027801090373,-0.029999999329447746,0.0,0.005727826154940275,0,0.0057270782764536,0.037545888569771,0.0057270782764536,7.317910105139061e-06,0.32881152628745,0,True
85,traj_0085,-0.2412083266484002,-0.07003957972767419,-0.039101065180257716,0.0,0.005639264131992422,0,0.0056409371549445,0.0372548707179692,0.0056409371549445,1.1616341203894588e-05,0.378927137967609,0,True
86,traj_0086,0.0848184705151176,-0.02411604251271185,0.0,0.004298691416443778,0.005594469643232664,0,0.0089775320500579,0.0055951472711698,0.0055951472711698,6.2977566437210805e-06,0.4526689089402036,0,True
87,traj_0087,-0.4178565649569556,-0.15208767883568666,-0.02500000037252903,0.0,0.006080315473211512,0,0.006079678784559,0.0382217176046318,0.006079678784559,1.0056859459248951e-05,0.3298713158458912,0,True
88,traj_0088,-0.7603455554387223,-0.006146700085196299,-0.05270660001002475,0.0,0.005888103307241114,0,0.0058950750874378,0.0363823170463649,0.0058950750874378,1.6111180750567903e-05,0.0766829916078277,0,True
89,traj_0089,0.09697999068513585,-0.012092622892549754,0.0,0.016380171754012293,0.005277467633306568,0,0.0089575784148848,0.0052764710276069,0.0052764710276069,1.0405125048342632e-05,0.4492459106088788,0,True
90,traj_0090,-0.506783698800384,-0.11210680319286428,-0.029999999329447743,0.0,0.005723770780346276,0,0.0057292838170722,0.0374280271844867,0.0057292838170722,5.894156392591472e-06,0.2634020773502312,0,True
91,traj_0091,0.11292611127060292,-0.047866204495892906,0.0,0.004701867891560646,0.005304031774690751,0,0.0089923690157101,0.0053042671617663,0.0053042671617663,1.6707513484954712e-05,0.4463287216730615,0,True
92,traj_0092,0.44891578796945375,-0.05563009300261579,0.0,0.03500000014901161,0.005805935318250498,0,0.0089309206159678,0.0058047671838182,0.0058047671838182,1.4282940584644554e-05,0.4462284568672101,0,True
93,traj_0093,0.1460074421174664,-0.019197471651081904,0.0,0.03865606700364692,0.0055001102127698095,0,0.0089669639861875,0.0054992070717323,0.0054992070717323,1.4841116032302628e-05,0.446324727954606,0,True
94,traj_0094,0.1362594279366267,-0.1373050638054407,0.0,0.0,0.008398560997906902,0,0.0083984985258995,0.0163907325145189,0.0083984985258995,1.1660972660440106e-05,0.4460009123757067,0,True
95,traj_0095,-0.061297310367121494,-0.12176809770067275,0.0,0.0,0.008165085700124336,0,0.0081644320699471,0.0366252444930532,0.0081644320699471,1.3429777245898993e-05,0.4521391633470703,0,True
96,traj_0096,0.7032858427579745,-0.011710075548108323,0.0,0.05000000074505805,0.006313757918604894,0,0.0089758161857029,0.0063134180156029,0.0063134180156029,1.3759603058644754e-05,0.4462026922341022,0,True
97,traj_0097,0.4908874475945333,-0.08530405335625225,0.0,0.019999999552965168,0.005442226707838973,0,0.0087172500315292,0.0054418069948827,0.0054418069948827,8.872532152461713e-06,0.446075227672638,0,True
98,traj_0098,-0.3894143700881302,-0.06587786425765434,-0.03999999910593033,0.0,0.005493529708748195,0,0.0054931232123126,0.0367501231913446,0.0054931232123126,1.48846703596743e-05,0.2946205716956487,0,True
99,traj_0099,0.37113848353581735,-0.0396727247700132,0.0,0.045000001788139336,0.0062059614736262704,0,0.008999806333477,0.0062079092546197,0.0062079092546197,1.3572444567661814e-05,0.4462929041212637,0,True
100,traj_0100,-0.27100138046764805,-0.0660743395912043,-0.03999999910593033,0.0,0.00528595567359741,0,0.0052887759169037,0.0371257969887338,0.0052887759169037,1.6821809855696715e-05,0.3606895133381344,0,True
101,traj_0101,-0.34948488383206067,-0.034428477939831684,-0.05000000074505806,0.0,0.005613714241419804,0,0.0056134362221019,0.0364794304001882,0.0056134362221019,4.2565541765265765e-06,0.3074656345266986,0,True
102,traj_0102,-0.02686301415988568,-0.032903352925382434,0.0,0.0,0.008730005994986138,0,0.0087291291658169,0.0207609670083364,0.0087291291658169,1.2898310881364076e-05,0.4511787067173593,0,True
103,traj_0103,0.3832269830221091,-0.02600670352999848,0.0,0.05000000074505806,0.005606452076365392,0,0.0089777540381916,0.0056061597262081,0.0056061597262081,3.24862703633404e-06,0.4462903744865292,0,True
104,traj_0104,0.13225198589410936,-0.1154463404090837,0.0,0.0,0.008546654147620954,0,0.0085465756574951,0.0125811543331542,0.0085465756574951,1.7273115336768323e-05,0.4461114194797268,0,True
105,traj_0105,0.2166104560425801,-0.08709039979149795,0.0,0.015819200063417433,0.005293933684154195,0,0.0087391396449264,0.005293144971696,0.005293144971696,1.7130125576247826e-05,0.4462085762471801,0,True
106,traj_0106,-0.2015074996040247,-0.06854978607389253,-0.022727621597126147,0.0,0.00549513838395613,0,0.0055258168346911,0.0372875524027462,0.0055258168346911,1.6757374806526526e-05,0.402163800444277,0,True
107,traj_0107,-0.503733235987297,-0.06854915327452156,-0.03999999910593033,0.0,0.006230132687850679,0,0.006229749142701,0.0365246355949516,0.006229749142701,9.850181909136607e-06,0.2369688223705772,0,True
108,traj_0108,-0.6160785457271966,-0.04331540165873038,-0.042362867228986245,0.0,0.0057506817193034195,0,0.0057501851092112,0.0364119428579806,0.0057501851092112,1.413838980457889e-05,0.1681147246499823,0,True
109,traj_0109,-0.1944726856876301,-0.108984397513398,-0.010712296486003161,0.0,0.005861365432163823,0,0.0058710897314594,0.0379321095365467,0.0058710897314594,1.0360614086101394e-05,0.4142620865413758,0,True
110,traj_0110,0.49891605387764737,-0.00493823719634362,0.0,0.059999998658895486,0.0062509179555613826,0,0.0089481548025209,0.0062499834207379,0.0062499834207379,1.6632923457135893e-05,0.4462638628487347,0,True
111,traj_0111,0.13785679569443055,-0.14221480798763536,0.0,0.0,0.008364766706196831,0,0.0083647063681424,0.0171742951495115,0.0083647063681424,7.516308132018578e-06,0.4459752263871401,0,True
112,traj_0112,0.7027214573493048,-0.04980707622114776,0.0,0.03500000014901162,0.0063870456721522645,1,0.0088886143138605,0.0063858529291035,0.0063858529291035,1.4499310732864574e-05,0.4460997724978652,0,True
113,traj_0113,0.29446861838635374,-0.10404898408073894,0.0,0.006902031684249703,0.005332801899521559,0,0.0086212041917475,0.0053317941355312,0.0053317941355312,8.803655689534838e-06,0.4460911293904126,0,True
114,traj_0114,-0.5712057136273998,-0.07352334977002978,-0.03500000014901161,0.0,0.005441901954062296,0,0.0054412221786569,0.0365655179105348,0.0054412221786569,1.4193715502368531e-05,0.2077270488072375,0,True
115,traj_0115,-0.14517253960851073,-0.030768761617065432,-0.009999999776482582,0.0,0.006738560762442804,0,0.0067833948264311,0.0359553376085143,0.0067833948264311,1.0987168191131746e-05,0.4294773104425686,0,True
116,traj_0116,0.5315224308371209,-0.036172961544889914,0.0,0.04265407743990831,0.005802065818108951,0,0.0090014663923243,0.0058047977819608,0.0058047977819608,1.6832243961588043e-05,0.4462591708850103,0,True
117,traj_0117,0.15716588907432594,-0.017985293291212623,0.0,0.04504938445866317,0.005459813717205111,0,0.008964695642507,0.0054593109031862,0.0054593109031862,1.305752024461612e-06,0.446323145747987,0,True
118,traj_0118,-0.2800160374829651,-0.12907516928050652,-0.02500000037252903,0.0,0.00521301463096069,0,0.0052123722190021,0.0381029686006755,0.0052123722190021,7.4530842996642015e-06,0.3757927897076746,0,True
119,traj_0119,-0.03304076886523044,-0.05129458040435772,0.0,0.0,0.008612608712862442,0,0.0086119854421474,0.0239757575738455,0.0086119854421474,7.85681706228626e-06,0.4578303145256056,0,True
120,traj_0120,0.4544737688686059,-0.07984183656714619,0.0,0.025000000372529026,0.006213558756097911,0,0.0087638272673317,0.0062127731653115,0.0062127731653115,5.05971560136223e-06,0.4461195631490713,0,True
121,traj_0121,0.03320515105091104,-0.02995418698556447,0.0,0.0,0.008903445863237887,0,0.0089028354144707,0.0123069026583009,0.0089028354144707,7.951111282484145e-06,0.4619021410613073,0,True
122,traj_0122,-0.5784747567486377,-0.10371762559513657,-0.029999999329447746,0.0,0.005504019084023513,0,0.0055267067028402,0.0372976467227191,0.0055267067028402,1.2161145398799452e-05,0.2272614380322822,0,True
123,traj_0123,0.06404365549167756,-0.10225529294879171,0.0,0.0,0.008571249824769393,0,0.0085706495191416,0.0186153091426586,0.0085706495191416,1.1914137173461652e-05,0.4539967779826845,0,True
124,traj_0124,0.6704306657719608,-0.016648694177612805,0.0,0.0486387364284906,0.00614572502318235,0,0.0089805844781995,0.0061449420945585,0.0061449420945585,1.60746314315842e-05,0.4462169493572991,0,True
125,traj_0125,0.5651406792269652,-0.12110399143283135,0.0,0.002792017071930851,0.005724359051278654,0,0.0084376349298473,0.00572372174245,0.00572372174245,2.1922727718192432e-05,0.4458681626375546,0,True
126,traj_0126,-0.7781149602563846,-0.005969384599693678,-0.0530612309070482,0.0,0.005944603954358815,0,0.0059500214207666,0.0364653244841234,0.0059500214207666,1.6011362943399936e-05,0.067645037082864,0,True
127,traj_0127,0.20424424289908938,-0.15589772632523896,0.0,0.0,0.008265602900939948,0,0.0082655482697881,0.0147465242885662,0.0082655482697881,1.717584680528429e-05,0.4458746724697126,0,True
128,traj_0128,0.41030944121978496,-0.10008706357200017,0.0,0.014825872524615582,0.006130782570694911,0,0.0086324995594326,0.006130400990246,0.006130400990246,1.917184042822585e-05,0.4460512774835989,0,True
129,traj_0129,0.4212668241387092,-0.06413807451281273,0.0,0.029999999329447753,0.00548807722275428,0,0.0088779771822742,0.005486925794296,0.005486925794296,9.57322105945443e-06,0.4462070403723725,0,True
130,traj_0130,0.4981502999247511,-0.07032364154564952,0.0,0.029352716373182496,0.006336111279116635,0,0.0088191508575756,0.0063349478473987,0.0063349478473987,1.8279798506827905e-05,0.4461371153716942,0,True
131,traj_0131,-0.19810182454867276,-0.028806804482198994,-0.03350393521090293,0.0,0.005934033727114691,0,0.0059493532163908,0.0367213536211896,0.0059493532163908,1.4656636354302369e-05,0.3987395503125813,0,True
132,traj_0132,-0.038719758246535396,-0.03543564611519902,0.0,0.0,0.008688776833311656,0,0.0086880258902831,0.0226676919685275,0.0086880258902831,1.0232634120857026e-05,0.4500551284130521,0,True
133,traj_0133,0.7759063505366923,-0.01755293468220756,0.0,0.04500000178813934,0.005741347576171691,1,0.0089941094033107,0.0057407913651653,0.0057407913651653,1.7541917394367843e-05,0.4461735972053086,0,True
134,traj_0134,-0.2717323113792297,-0.1460088204228118,-0.021697284066562177,0.0,0.005482956328860799,0,0.0054863103148854,0.0382568087843141,0.0054863103148854,2.1131136469405175e-05,0.3865575164053947,0,True
