sim_time,monotonic_time,target,q_before,q_after,mode
16.15399999999676,29826.395979088,1.4084627852240683,1.4084639081032035,1.4084639081002734,8
16.154999999996761,29826.397016717001,1.4084627852240683,1.4084639081002734,1.4084639080986641,8
16.155999999996762,29826.398065096,1.4084627852240683,1.4084639080986641,1.408463908098267,8
16.156999999996764,29826.399116926001,1.4084627852240683,1.408463908098267,1.4084639080989523,8
16.157999999996765,29826.400168347998,1.4084627852240683,1.4084639080989523,1.4084639081005739,8
16.158999999996766,29826.401220203999,1.4084627852240683,1.4084639081005739,1.4084639081029762,8
16.159999999996767,29826.402271915998,1.4084627852240683,1.4084639081029762,1.4084639081059993,8
16.160999999996768,29826.403323559,1.4084627852240683,1.4084639081059993,1.4084639081094845,8
16.16199999999677,29826.404384392001,1.4084627852240683,1.4084639081094845,1.4084639081132784,8
16.162999999996771,29826.405442620999,1.4084627852240683,1.4084639081132784,1.4084639081172365,8
16.163999999996772,29826.406492179001,1.4084627852240683,1.4084639081172365,1.4084639081212267,8
16.164999999996773,29826.407544330999,1.4084627852240683,1.4084639081212267,1.4084639081251313,8
16.165999999996775,29826.408595690002,1.4084627852240683,1.4084639081251313,1.4084639081288488,8
16.166999999996776,29826.409647226999,1.4084627852240683,1.4084639081288488,1.4084639081322947,8
16.167999999996777,29826.410698943,1.4084627852240683,1.4084639081322947,1.4084639081354025,8
16.168999999996778,29826.411759932998,1.4084627852240683,1.4084639081354025,1.4084639081381229,8
16.169999999996779,29826.412808146,1.4084627852240683,1.4084639081381229,1.4084639081404235,8
16.170999999996781,29826.413859647,1.4084627852240683,1.4084639081404235,1.4084639081422874,8
16.171999999996782,29826.414921029002,1.4084627852240683,1.4084639081422874,1.4084639081437125,8
16.172999999996783,29826.41596961,1.4084627852240683,1.4084639081437125,1.4084639081447092,8
16.173999999996784,29826.417003178001,1.4084627852240683,1.4084639081447092,1.4084639081452992,8
16.174999999996786,29826.418064017002,1.4084627852240683,1.4084639081452992,1.408463908145513,8
16.175999999996787,29826.419113312,1.4084627852240683,1.408463908145513,1.4084639081453885,8
16.176999999996788,29826.420165539999,1.4084627852240683,1.4084639081453885,1.4084639081449686,8
16.177999999996789,29826.421217980002,1.4084627852240683,1.4084639081449686,1.4084639081442998,8
