feedback_sim_time,monotonic_time,q0_target
16.098999999996693,25316.093360322,1.408468873035452
16.108999999996705,25316.103161083,1.408468873035452
16.118999999996717,25316.113613524001,1.408468873035452
16.128999999996729,25316.124208439,1.408468873035452
16.138999999996742,25316.134784434002,1.408468873035452
16.148999999996754,25316.145197172002,1.408468873035452
16.158999999996766,25316.155679357002,1.408468873035452
16.168999999996778,25316.166188580999,1.408468873035452
16.17899999999679,25316.176784371,1.408468873035452
16.188999999996803,25316.187444298001,1.408468873035452
16.198999999996815,25316.198056362002,1.408468873035452
16.208999999996827,25316.208847765,1.408468873035452
16.218999999996839,25316.219352998,1.408468873035452
16.228999999996851,25316.229840728,1.408468873035452
16.238999999996864,25316.240403579999,1.408468873035452
16.248999999996876,25316.250720952001,1.408468873035452
16.258999999996888,25316.261248929,1.408468873035452
16.2689999999969,25316.271861419002,1.408468873035452
16.278999999996913,25316.282335773001,1.408468873035452
16.288999999996925,25316.292882246998,1.408468873035452
16.298999999996937,25316.303359385998,1.4087319925147428
16.308999999996949,25316.313948102001,1.4087319925147428
16.318999999996961,25316.324496712001,1.4087319925147428
16.328999999996974,25316.335058647001,1.4087319925147428
16.338999999996986,25316.345711113001,1.4087319925147428
16.348999999996998,25316.356246613999,1.4087319925147428
16.35899999999701,25316.366718270001,1.4087319925147428
16.368999999997023,25316.377344663,1.4087319925147428
16.378999999997035,25316.387764476,1.4087319925147428
16.388999999997047,25316.398292346999,1.4087319925147428
16.398999999997059,25316.409265005001,1.4087319925147428
16.408999999997071,25316.419647205999,1.4087319925147428
16.418999999997084,25316.430173373999,1.4087319925147428
16.428999999997096,25316.440713118998,1.4087319925147428
16.438999999997108,25316.451099131998,1.4087319925147428
16.44899999999712,25316.461682951998,1.4087319925147428
16.458999999997133,25316.472683698001,1.4087319925147428
16.468999999997145,25316.483069348,1.4087319925147428
16.478999999997157,25316.493673806999,1.4087319925147428
16.488999999997169,25316.504220466999,1.4087319925147428
16.498999999997181,25316.514644914001,1.4087319925147428
16.508999999997194,25316.525227065002,1.4087319925147428
16.518999999997206,25316.535800853999,1.4087319925147428
16.528999999997218,25316.546366752998,1.4087319925147428
16.53899999999723,25316.556937996,1.4087319925147428
16.548999999997243,25316.567460629001,1.4087319925147428
16.558999999997255,25316.578405067001,1.4087319925147428
16.568999999997267,25316.589035016001,1.4087319925147428
16.578999999997279,25316.599488265001,1.4087319925147428
16.588999999997291,25316.610068806,1.4087319925147428
16.598999999997304,25316.620491906,1.4087319925147428
16.608999999997316,25316.630977139001,1.4087319925147428
16.618999999997328,25316.641709504998,1.4087319925147428
16.62899999999734,25316.652261727999,1.4087319925147428
16.638999999997353,25316.662755099002,1.4087319925147428
16.648999999997365,25316.673269295999,1.4087319925147428
16.658999999997377,25316.683855513002,1.4087319925147428
16.668999999997389,25316.694317531001,1.4087319925147428
16.678999999997401,25316.705013595001,1.4087319925147428
16.688999999997414,25316.715462322001,1.4087319925147428
16.698999999997426,25316.725999351998,1.4087319925147428
16.708999999997438,25316.736536169999,1.4087319925147428
16.71899999999745,25316.747108353,1.4087319925147428
16.728999999997463,25316.757553765001,1.4087319925147428
16.738999999997475,25316.768117430001,1.4087319925147428
16.748999999997487,25316.778655981001,1.4087319925147428
16.758999999997499,25316.789223604999,1.4087319925147428
16.768999999997511,25316.799748322999,1.4087319925147428
16.778999999997524,25316.810269271999,1.4087319925147428
16.788999999997536,25316.820783538002,1.4087319925147428
16.798999999997548,25316.831243290999,1.4087319925147428
16.80899999999756,25316.841772899999,1.4087319925147428
16.818999999997573,25316.852256540002,1.4087319925147428
16.828999999997585,25316.862857954999,1.4087319925147428
16.838999999997597,25316.873425803002,1.4087319925147428
16.848999999997609,25316.883946307,1.4087319925147428
16.858999999997621,25316.894391898,1.4087319925147428
16.868999999997634,25316.905041996,1.4087319925147428
16.878999999997646,25316.915558441,1.4087319925147428
16.888999999997658,25316.926106437,1.4087319925147428
16.89899999999767,25316.936546691999,1.4087319925147428
