t,sim_time,theta_ref,s_ref,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
0.85,21.287,0.01018147533,-0.0784689569,0.00989080138,-0.07861558473,0.09183495684,0.001651747237,0.02926790651,0.00790801415,0.0003096565124,0.0002330619795,-0.2013476789,0.1462803781,-0.2013476789,0.1462803781,0,0.02624769133,0.01010221982,0.008443788066,0.324163912,0.14876,0.002052173709,5.10188827e-05,0.0001682842603,0.0009867716686,0.0007573207426,ok,4,1,1.410331664,1.591215141,-1.408441325,1.572074724,0.06903862802,0.02046918838,0.1462787637,-1.36792512,1.604830978,1.276708829,1.495258323,-0.01577094868,0.05829814191,-0.5628093677,1.411295673,1.594394085,-1.411682965,1.572355934,0.07106071691,0.0210453958,0.1436415454,-1.368755903,1.606180462,1.278442283,1.496184171,-0.01820171865,0.05761035577,-0.560488749
0.86,21.297,0.01028943769,-0.07845276255,0.009704789688,-0.07861072228,-0.009223660853,0.003036253457,0.02890859489,0.008137967323,0.0001161579576,0.0001722640406,0.3512704074,-0.04757291079,0.3512704074,-0.04757291079,0,0.034177651,0.007424373661,0.008413379277,0.542438626,0.335732,0.002640078187,7.269091607e-05,0.0001714169673,0.0002621018869,0.000516174117,ok,4,1,1.410454108,1.591759402,-1.409042886,1.572026621,0.069120423,0.02051957678,0.1461671728,-1.368019258,1.604910983,1.27692795,1.495462112,-0.01600461316,0.05825743789,-0.5625608422,1.410233977,1.587614447,-1.403786899,1.5723848,0.06427596603,0.02055484963,0.1515915591,-1.368158053,1.604027588,1.275743773,1.496287832,-0.01601437588,0.05748462896,-0.5630039399
0.87,21.307,0.01039699386,-0.07843662912,0.01037797244,-0.07854828986,0.0210695225,0.002416540386,0.02947233761,0.008049940664,0.0003737959287,0.0002647099354,0.5311133265,-0.05233398825,0.5311133265,-0.05233398825,0,0.03743903751,0.00726493084,0.008401649137,0.8352684324,0.201951,0.005068094673,0.0002844721744,6.963713748e-05,0.001190945349,0.0008088103112,ok,4,1,1.410487488,1.59148222,-1.40793854,1.572034336,0.06873561498,0.02051851169,0.1465234644,-1.367898001,1.604879906,1.276519212,1.495635129,-0.01614971754,0.05816556805,-0.5624367996,1.409822165,1.584853012,-1.400545776,1.5724135,0.06145748685,0.02039157603,0.1548761487,-1.368158338,1.603853648,1.27556116,1.496391095,-0.01594032588,0.05740027339,-0.5631403309
0.88,21.317,0.01050413961,-0.07842055726,0.01084730316,-0.07853082245,-0.03042896934,0.0003908820162,0.03035039272,0.007958631842,0.0004807545978,0.000363783351,-0.3028565943,0.1154614687,-0.3028565943,0.1154614687,0,0.02580754381,0.009690553872,0.008446552211,0.5086196494,0.084108,0.007347629137,0.0002735433162,7.527974551e-05,0.001456585436,0.00108611495,ok,4,1,1.410490664,1.590813998,-1.407070044,1.571999232,0.06796827125,0.02049270422,0.1475285196,-1.367870477,1.6047668,1.276396241,1.495751832,-0.01621739583,0.05803664184,-0.5625340255,1.411546709,1.594895963,-1.412156241,1.572442033,0.0712881648,0.02120618693,0.1432779729,-1.368774888,1.605710755,1.27796133,1.496493959,-0.0180357699,0.05735675231,-0.560834487
0.89,21.327,0.0106108707,-0.0784045476,0.008568502401,-0.078562665,-0.1130183567,0.000791234594,0.02993164421,0.008197597184,0.0006459753545,0.0004421653452,0.1001191139,0.09105423838,0.1001191139,0.09105423838,0,0.03143343092,0.00956341076,0.008424606977,0.2211341396,0.12944,0.004391943239,0.0004779802436,9.424454649e-05,0.00209693479,0.001230651448,ok,4,1,1.410397266,1.59093863,-1.408769797,1.572322644,0.06798739991,0.02065612538,0.1476699162,-1.368275665,1.604879834,1.276711029,1.495562505,-0.01621386453,0.05787449027,-0.5624538659,1.410820206,1.590095495,-1.406558455,1.572470558,0.06646230527,0.0208621851,0.1489254576,-1.36878327,1.605562455,1.277811265,1.496596418,-0.01798842351,0.05727300537,-0.5609403566
0.9,21.337,0.01071718291,-0.07838860076,0.009788694896,-0.07852496801,0.08032262621,0.003624441243,0.03011504149,0.008344750126,7.297077554e-05,6.519767838e-05,-0.6597936749,0.07547839731,-0.6597936749,0.07547839731,0,0.02021813637,0.009476926086,0.008470547122,0.9920586916,0.073821,0.00157134731,6.910548464e-05,6.721896268e-05,0.000212328359,0.0001727927516,ok,4,1,1.410473261,1.590735798,-1.40782976,1.572297563,0.06802679327,0.02066841904,0.1473541103,-1.368263687,1.604926506,1.276837897,1.495754302,-0.01645523436,0.05787356924,-0.562209157,1.412431685,1.599792382,-1.417750347,1.572498876,0.07593694382,0.0217007423,0.1377425738,-1.368801083,1.605446315,1.2777019,1.496698469,-0.01797496166,0.05719031529,-0.5610078762
0.91,21.347,0.01082307205,-0.07837271739,0.008579449208,-0.0785116448,0.00462449241,0.002636865865,0.02903315151,0.008498810297,0.0006259441642,0.0004584510962,0.01023427676,-0.3124310672,0.01023427676,-0.3124310672,0,0.02918666567,0.003812344288,0.008434035319,0.4827592858,0.110844,0.008837001444,0.0003567608584,2.9867406e-05,0.00185923963,0.001326273082,ok,4,1,1.410651666,1.591701634,-1.409483634,1.572464755,0.06872808465,0.02083910829,0.1465795752,-1.368382413,1.605129763,1.276846228,1.495733416,-0.01650402311,0.05774588288,-0.5620429633,1.411262548,1.592109161,-1.408821363,1.572527152,0.0682743988,0.02110018138,0.1467304372,-1.367480937,1.600949658,1.272018635,1.496800107,-0.01327889307,0.05702678936,-0.5663463992
0.92,21.357,0.01092853395,-0.07835689811,0.01001663758,-0.07844381516,0.09851539768,0.001070815571,0.02899333041,0.007969744844,0.000220373721,0.0001976666297,0.4607155323,0.1596248299,0.4607155323,0.1596248299,0,0.0359040634,0.01036411729,0.008408741115,0.745252809,0.103991,0.004017399312,0.000237211602,0.0002515358581,0.0008234839482,0.0005738627598,ok,4,1,1.410833332,1.591827931,-1.408504608,1.57243943,0.06906359239,0.0208578287,0.1460160618,-1.368054247,1.604724049,1.276036034,1.495939881,-0.01637043502,0.05765052966,-0.5623342969,1.410361321,1.586373558,-1.402134535,1.572555317,0.06252337448,0.02070288309,0.1534685899,-1.369086486,1.60604868,1.278542246,1.496901329,-0.01883739117,0.05704553442,-0.5601410913
0.93,21.367,0.01103356442,-0.07834114354,0.01274465531,-0.07847024278,0.007253660569,-1.76307454e-06,0.02966120837,0.008162909192,0.00110557413,0.0008300923336,0.03618699312,0.3380440474,0.03618699312,0.3380440474,0,0.03020401327,0.0132335699,0.008430623608,0.5030920168,0.170942,0.006785951808,0.0005268405696,0.0001520325929,0.003399640159,0.002571701536,ok,4,1,1.410965618,1.591583269,-1.407324914,1.571912421,0.06841429722,0.02068608997,0.1466826381,-1.368112579,1.6045624,1.276829361,1.496404719,-0.01673403755,0.05768536531,-0.5624456038,1.411243968,1.591313748,-1.40782963,1.572583316,0.06731562474,0.02111517556,0.1477970946,-1.369801747,1.608258952,1.281385285,1.49700213,-0.02130511273,0.05701881262,-0.5574146837
0.94,21.377,0.01113815934,-0.0783254543,0.01092497435,-0.07848397526,-0.1659607552,0.001879810382,0.02976352406,0.008736401448,0.0001908177219,0.0002650503443,-0.412373811,0.5218741894,-0.412373811,0.5218741894,0,0.02357791689,0.01656451429,0.00845770206,0.7721097043,0.17431,0.004557772573,9.533807915e-05,0.0002403796083,0.0004848523511,0.0008213297789,ok,4,1,1.410852953,1.59156545,-1.40833823,1.572064902,0.0678985573,0.02078247332,0.1474090456,-1.368524492,1.604887665,1.277382433,1.496443521,-0.01715800049,0.05760471733,-0.5619724562,1.4122254,1.59705776,-1.41444598,1.572611183,0.07289285654,0.02162117943,0.1411997446,-1.370616305,1.610836254,1.284687918,1.497102516,-0.02416055361,0.05701136372,-0.5542513592
0.95,21.387,0.01124231457,-0.07830983101,0.009536322065,-0.07848361306,-0.08025456554,0.003867607185,0.02913826531,0.009678478329,0.0005556385909,0.0003716603738,0.1291497797,0.06443426013,0.1291497797,0.06443426013,0,0.03107551201,0.01064499223,0.00842777353,0.2671757284,0.276287,0.006803440053,0.0004897456615,0.0002291537829,0.00182152089,0.0008438875354,ok,4,1,1.410845146,1.591837054,-1.409654906,1.572399916,0.06825370672,0.02096676938,0.146955466,-1.36894468,1.605672648,1.278242615,1.496306539,-0.01777059964,0.05751472776,-0.5610547993,1.411244922,1.590643099,-1.406983149,1.572639008,0.06648167623,0.02113955879,0.1487176587,-1.369265671,1.606127867,1.27875494,1.497202456,-0.019247844,0.05681160143,-0.5598334425
0.96,21.397,0.01134602599,-0.0782942743,0.01041984093,-0.0783888604,0.08024628173,0.00462389662,0.02935373102,0.009822674577,0.0001409415955,0.0001584163163,0.4620135128,0.08548424393,0.4620135128,0.08548424393,0,0.03628393371,0.01110493824,0.008408458323,0.738453007,0.184981,0.002154542357,0.0001477981659,0.0002204170393,0.0005058026369,0.0005357993308,ok,4,1,1.410995476,1.591729168,-1.408381533,1.572505902,0.0683991704,0.02101379131,0.1465631164,-1.368713052,1.605961769,1.277821267,1.496414748,-0.01815744729,0.05740681005,-0.5605495432,1.41055356,1.586205348,-1.401800898,1.572666683,0.06201395168,0.0208471337,0.1539476464,-1.369411616,1.606442977,1.279191883,1.497301972,-0.0196917944,0.05674119501,-0.5593846489
0.97,21.407,0.01144928952,-0.07827878477,0.01184990218,-0.07836711697,0.03220538794,1.427487405e-05,0.03006934806,0.009970809154,0.0005579289274,0.0004274761282,0.5717844963,0.1496049166,0.5717844963,0.1496049166,0,0.0386461155,0.0122148829,0.008400060018,0.9059345012,0.240889,0.006673961909,0.0004321898051,0.0001685360126,0.001794139088,0.001202715254,ok,4,1,1.411115379,1.591438805,-1.407214048,1.57231594,0.06779239535,0.02092505999,0.1472736845,-1.368661252,1.606057294,1.278100073,1.496626671,-0.01845238838,0.05731030277,-0.5605219805,1.410268864,1.58421499,-1.399456486,1.572694226,0.05996275939,0.02074193406,0.1563330296,-1.369710988,1.607269923,1.280278083,1.497401053,-0.02068139045,0.05668341339,-0.5583212711
0.98,21.417,0.01155210108,-0.07826336304,0.0119898357,-0.07837804821,-0.08187574087,-0.001011170436,0.03102874079,0.01022423496,0.000491361412,0.0003628924041,-0.4477968514,-0.1550005674,-0.4477968514,-0.1550005674,0,0.02431178802,0.007899226445,0.008455842084,0.7187183561,0.25771,0.007841690333,0.0002252401768,3.111651915e-05,0.001499425279,0.001095160116,ok,4,1,1.411035745,1.59060085,-1.406571062,1.572236669,0.06689680871,0.0208937753,0.1484913392,-1.368841247,1.605982493,1.278535068,1.496801988,-0.0188014826,0.05722221116,-0.5603824996,1.412370724,1.596582754,-1.413758246,1.572721595,0.0720816942,0.02173226661,0.1420312287,-1.368725266,1.60382777,1.275945362,1.497499693,-0.01711433485,0.05652686664,-0.5623880085
0.99,21.427,0.0116544566,-0.07824800971,0.008034705862,-0.07837314304,-0.07743114651,0.001377272684,0.03043429674,0.01003738629,0.001250628086,0.0009986230182,0.09919481725,0.1193817556,0.09919481725,0.1193817556,0,0.031922219,0.01182811263,0.008425577145,0.2511708576,0.172624,0.00645848413,0.0006430993934,0.0001533723644,0.003788318727,0.003071359515,ok,4,1,1.410873623,1.590796595,-1.40869485,1.57290561,0.0671071328,0.02115479464,0.1484897129,-1.369102429,1.605965902,1.277913589,1.496381701,-0.01839032511,0.05696420899,-0.5604313299,1.411369924,1.5900708,-1.406183142,1.572748941,0.06557735808,0.02124732556,0.1496619333,-1.36969347,1.606872941,1.279847503,1.497597889,-0.02047082115,0.05651993417,-0.5586592248
1,21.437,0.01175635206,-0.07823272539,0.0113145845,-0.07835848112,0.1815760091,0.002447734076,0.03057063022,0.0102040663,0.0002236001293,0.0002238940152,0.2316900045,-0.06417660415,0.2316900045,-0.06417660415,0,0.03404598029,0.009241417233,0.008417868932,0.3804102311,0.134012,0.001983236113,7.955469947e-05,0.000139141242,0.0007218360932,0.0007618733282,ok,4,1,1.411123612,1.590692232,-1.407407765,1.572615908,0.06717857253,0.02108912467,0.1480047096,-1.369045699,1.60607176,1.278607334,1.496718368,-0.01848758503,0.0570555283,-0.5604356769,1.411122992,1.588283861,-1.404076544,1.572776118,0.06372929117,0.02115280278,0.1518088119,-1.369118773,1.604790673,1.277242156,1.497695637,-0.01835495726,0.05639326761,-0.5610917205
1.01,21.447,0.01185778341,-0.07821751069,0.01186103737,-0.07832027631,0.01459836219,0.001219269767,0.03092455472,0.01007181572,0.0003632056441,0.0002930042413,0.1467162669,0.03203868493,0.1467162669,0.03203868493,0,0.03312529873,0.01055239599,0.008421565583,0.2574351052,0.101872,0.003470348159,0.0002753112447,4.952021716e-05,0.001184573684,0.0009324341236,ok,4,1,1.411235779,1.590784146,-1.406654633,1.572462866,0.06683896227,0.02106176489,0.1483384637,-1.3688998,1.605866056,1.278290638,1.49705838,-0.01862311285,0.05702054948,-0.5604182497,1.411317268,1.589113455,-1.405005382,1.572803167,0.06446494527,0.02125126509,0.1509128148,-1.369465083,1.605776863,1.27852954,1.497792934,-0.01951247598,0.05634086379,-0.5598382785
1.02,21.457,0.01195874667,-0.0782023662,0.01169835078,-0.07832406183,-0.03837600396,0.0005484618868,0.03115860071,0.01012390924,0.0001724402124,0.0001876890411,-0.4148326218,0.008028006181,-0.4148326218,0.008028006181,0,0.02493611139,0.01024432933,0.008454408115,0.6374287982,0.093319,0.002057762647,5.788043027e-05,2.539705892e-05,0.0004550855319,0.0006564979343,ok,4,1,1.411226378,1.590628794,-1.406804579,1.57248344,0.06648811854,0.02108075128,0.1488550521,-1.369011116,1.60583233,1.27836527,1.497130339,-0.01871460138,0.05691337567,-0.5604110288,1.412526623,1.596199205,-1.413178867,1.572830041,0.07136709579,0.02184864526,0.1427516757,-1.369428534,1.60548869,1.27820008,1.497889775,-0.01930985242,0.05625805779,-0.5601160942
1.03,21.467,0.01205923784,-0.07818729252,0.01012104015,-0.07832374026,-0.04824190786,0.001421706249,0.03052259508,0.01017305738,0.0005696312646,0.0003869324615,0.1800888181,-0.01762220822,0.1800888181,-0.01762220822,0,0.03322392736,0.009908724261,0.008421751479,0.3276886225,0.067008,0.005726255814,0.0004116493802,2.469837098e-05,0.001753453081,0.001067767593,ok,4,1,1.411226778,1.590920169,-1.40820541,1.572756832,0.06688169403,0.02125062975,0.1484779315,-1.369233668,1.605849257,1.278296265,1.49700946,-0.01867409109,0.05677151787,-0.5603492533,1.411422286,1.589104955,-1.404928524,1.572856885,0.06429063893,0.02132595735,0.1510594432,-1.369385279,1.605179014,1.277843222,1.497986157,-0.01908380427,0.05617505436,-0.5604200628
1.04,21.477,0.01215925297,-0.07817229026,0.01193887246,-0.07828427598,0.07611244438,0.002642018577,0.03080237627,0.01011963321,0.0003241380009,0.0002005241059,0.3515402675,0.05682444572,0.3515402675,0.05682444572,0,0.03607548029,0.01097199989,0.008411416191,0.5720994656,0.32964,0.002846974024,0.0001852175014,3.654545204e-05,0.001131551973,0.000609869862,ok,4,1,1.411342101,1.590785194,-1.406906803,1.572621066,0.06686081649,0.02122063333,0.1482124692,-1.369113002,1.605734488,1.278253687,1.497267981,-0.01882597061,0.056767789,-0.5603243237,1.411066116,1.586692207,-1.402096118,1.572883553,0.06182651924,0.02118776589,0.1539334638,-1.369672648,1.605971049,1.278883539,1.498082075,-0.02003261444,0.05611923475,-0.5594008255
1.05,21.487,0.01225878808,-0.07815735999,0.01284525378,-0.07826804522,-0.003593418719,0.001126941302,0.03131466205,0.01017799319,0.0005913009432,0.000443478445,-0.3541294634,0.1104275733,-0.3541294634,0.1104275733,0,0.0260027201,0.01183440679,0.008450797774,0.5956602927,0.217209,0.005133068253,0.0003273827682,2.416248729e-05,0.001857768611,0.001377140621,ok,4,1,1.411422631,1.590612387,-1.406190901,1.572436976,0.06635707798,0.02116446833,0.1488003956,-1.369088957,1.605654564,1.278367436,1.497526725,-0.01904624007,0.05672076131,-0.5602781996,1.41255932,1.595394003,-1.412147504,1.572910043,0.07032608367,0.02189079527,0.1438890556,-1.369912404,1.606605235,1.279723354,1.498177527,-0.0208124845,0.05606003179,-0.5585715433
1.06,21.497,0.01235783927,-0.07814250231,0.01056963947,-0.07828239521,-0.09867103237,0.0008530608631,0.03077574216,0.01040579631,0.0005329920599,0.0003684293279,0.2634939551,-0.09768680483,0.2634939551,-0.09768680483,0,0.03472815148,0.008940494238,0.008416967405,0.4468319132,0.268888,0.004954100408,0.0003528401615,6.894437869e-05,0.001706525107,0.001000090514,ok,4,1,1.411361221,1.590961039,-1.407928906,1.572745604,0.06648520038,0.02131782891,0.148843156,-1.369424773,1.605810336,1.278495548,1.497371924,-0.0191043279,0.05656438492,-0.560103796,1.411380099,1.587925176,-1.403460587,1.572936498,0.06288035089,0.02135187499,0.1526342621,-1.369263446,1.60428146,1.276811829,1.498272508,-0.01843629481,0.05592878231,-0.5612961105
1.07,21.507,0.01245640262,-0.07812771781,0.01187482036,-0.07822957425,0.06917105455,0.00246974649,0.03121879535,0.01023694779,0.0001853286674,8.22569681e-05,0.07168582827,-0.07026649266,0.07168582827,-0.07026649266,0,0.03229408277,0.009182950402,0.008426320891,0.147803451,0.221617,0.003876641246,0.0001240347727,9.644385808e-05,0.0007049107298,0.0002165432771,ok,4,1,1.411429884,1.590522708,-1.406632995,1.572750507,0.06637864919,0.02131864003,0.1487576209,-1.369258081,1.605670467,1.278144626,1.497535508,-0.01916576972,0.05651594228,-0.5600877468,1.411792735,1.590054404,-1.405897739,1.572962774,0.06490061468,0.02154374824,0.1502248492,-1.369356157,1.604427797,1.277032714,1.498367014,-0.01869473083,0.05585831019,-0.561053561
1.08,21.517,0.01255447424,-0.07811300706,0.01186424905,-0.07822261829,0.007109648999,0.0006213835008,0.03133978451,0.01011449793,7.234576465e-05,4.787896654e-05,0.07213382423,-0.1060184911,0.07213382423,-0.1060184911,0,0.03242179187,0.008524220568,0.008426098861,0.1703913918,0.167989,0.001242761093,7.505518159e-05,6.677209001e-05,0.0002553943094,0.0001100538267,ok,4,1,1.41151027,1.590590177,-1.406641412,1.572743604,0.06614337577,0.02133523888,0.1490553548,-1.369251962,1.605559509,1.278057568,1.497623832,-0.01909148846,0.05641205736,-0.5602584535,1.411832564,1.58998166,-1.405780815,1.572988918,0.06474811876,0.02157476926,0.150375931,-1.369235198,1.603864656,1.276353654,1.498461043,-0.01819572018,0.05577101969,-0.5616637739
1.09,21.527,0.01265205025,-0.07809837066,0.01184247156,-0.07821166024,0.004150380674,0.0006803742582,0.03146457819,0.00993446412,3.72217057e-05,3.932311123e-05,0.03789129108,-0.03993468359,0.03789129108,-0.03993468359,0,0.03203294756,0.009335443866,0.00842789666,0.09380468312,0.141067,0.001542834245,1.562850763e-05,2.424268825e-05,7.838329946e-05,0.0001074264514,ok,4,1,1.411537571,1.590469356,-1.40666251,1.572791971,0.06597195026,0.02136946841,0.1492633909,-1.36928354,1.605335566,1.277896488,1.497705381,-0.01898765234,0.05632907018,-0.5604409243,1.411945388,1.590353116,-1.406178696,1.573014926,0.06503390343,0.02163975496,0.1500105513,-1.369462415,1.604459375,1.277142826,1.498554589,-0.01893150441,0.05571211178,-0.560883134
1.1,21.537,0.01274912681,-0.07808380918,0.01197370429,-0.07820767645,0.0040148474,0.001360008466,0.03154088688,0.009856071203,4.295277992e-05,4.437664312e-05,-0.4318258464,-0.576965034,-0.4318258464,-0.576965034,0,0.02506349919,0.001201595693,0.008456163812,0.8883696084,0.149794,0.0008052303277,4.541501889e-05,4.074872952e-05,0.0001204687483,0.0001087793982,ok,4,1,1.411565812,1.590407675,-1.406638783,1.572802267,0.06583913376,0.02139302992,0.1493574713,-1.369334259,1.605178561,1.277876287,1.497813201,-0.01895784687,0.05626866662,-0.560532576,1.412977148,1.596389116,-1.413134727,1.57304076,0.07089971002,0.02215378672,0.1430668098,-1.367531253,1.598022759,1.268992591,1.49864765,-0.01215199525,0.0555215624,-0.5685659853
1.11,21.547,0.01284570007,-0.07806932319,0.009807613928,-0.07815550668,0.03374195781,0.000374448347,0.03088063295,0.008926659978,0.0009044924913,0.0008106404047,0.3452993035,-0.2034067661,0.3452993035,-0.2034067661,0,0.0360601225,0.005875558488,0.008413315888,0.5620441196,0.139544,0.007398008884,0.0003154126378,0.0002968780808,0.002507863303,0.002579075302,ok,4,1,1.411609578,1.59085289,-1.407804947,1.573235783,0.06638512662,0.02161452394,0.1488646511,-1.36917191,1.604627736,1.276388525,1.497607824,-0.01815665476,0.05604276856,-0.5611679764,1.411475191,1.586964706,-1.402184506,1.573066544,0.06153173212,0.02146510044,0.154082477,-1.368700764,1.601650367,1.273643936,1.498740222,-0.01613195962,0.05550926694,-0.5641313035
1.12,21.557,0.01294176624,-0.07805491326,0.01390046814,-0.07816277192,0.1591385338,0.0004084390484,0.03136276257,0.008488144487,0.0008335624654,0.0006080564268,0.08980476111,0.08191847056,0.08980476111,0.08191847056,0,0.03270983399,0.009716921546,0.008426089134,0.1937044234,0.05685,0.005263061568,0.0003546049593,0.0001220259614,0.002692046669,0.001855139577,ok,4,1,1.411845887,1.590577277,-1.406071335,1.572726918,0.06615636576,0.021459694,0.1488194155,-1.368934534,1.604070095,1.276632698,1.498091288,-0.01792840308,0.05611279532,-0.5618278923,1.412020018,1.589880479,-1.405534549,1.573092148,0.06432938113,0.02171214486,0.1507564597,-1.369656626,1.604628846,1.277461368,1.498832301,-0.01941294257,0.05549876089,-0.5604833539
1.13,21.567,0.01303732152,-0.07804057997,0.01368602777,-0.07818062121,-0.126125731,0.00133675918,0.03150338066,0.008560413093,0.0005107972694,0.0005194900818,-0.213639468,0.5257403851,-0.213639468,0.5257403851,0,0.02829878864,0.01644651887,0.008443808839,0.7790842522,0.063695,0.001407770904,0.0001464470414,0.0002554578219,0.001472163701,0.001731723164,ok,4,1,1.411854286,1.590784513,-1.406418417,1.572521891,0.06563783031,0.02145238015,0.1493742468,-1.369123432,1.603914166,1.276896939,1.498406717,-0.01803507263,0.05612821129,-0.5618911248,1.412699057,1.593712437,-1.409940786,1.573117585,0.06802598303,0.02204467196,0.1463696667,-1.371275247,1.60989118,1.2841603,1.49892389,-0.02512183478,0.05556777371,-0.5541002823
1.14,21.577,0.01313236213,-0.07802632388,0.01343866444,-0.07819277698,-0.03790345666,0.004836916221,0.03114902271,0.009439543074,0.0003465270576,0.0005707909942,-0.5064431429,-0.0207581073,-0.5064431429,-0.0207581073,0,0.02355237556,0.009128171465,0.008463647083,0.7730119892,0.138546,0.007094646579,0.0002623284232,0.0003911860061,0.0007962755104,0.001939256612,ok,4,1,1.411917937,1.591085988,-1.407469863,1.572606721,0.06556206273,0.02155099285,0.1493774627,-1.369500551,1.604648463,1.277992602,1.498486793,-0.01855193162,0.05615764201,-0.5611949288,1.41340914,1.597836445,-1.414680263,1.5731429,0.07200629558,0.02241494802,0.1416473429,-1.369585545,1.604078741,1.276832322,1.499014966,-0.01902395504,0.05534192712,-0.5610151609
1.15,21.587,0.01322688432,-0.07801214555,0.01095496182,-0.07811428102,-0.0248552966,0.002610285142,0.03036380425,0.009499987137,0.0007724715523,0.000443107851,0.2100765109,-0.242620185,0.2100765109,-0.242620185,0,0.03351495191,0.005860684361,0.008423859989,0.3766404917,0.169514,0.006913124741,0.0003703440897,0.0001844218251,0.0023380118,0.001228044068,ok,4,1,1.411961748,1.591650015,-1.40852837,1.573163366,0.06628238824,0.0218371548,0.1485604676,-1.369502447,1.604968764,1.277172642,1.498252024,-0.0186644194,0.05595860202,-0.5607170895,1.412071639,1.589296139,-1.404761965,1.573168129,0.06351838627,0.02177651195,0.151629579,-1.368833368,1.601465501,1.273546958,1.499105545,-0.01633053484,0.05521781778,-0.5640953164
1.16,21.597,0.01332088436,-0.07799804555,0.01311923913,-0.07805883673,0.1154798583,0.0007527005028,0.03065571411,0.009096307956,0.0003517665357,0.000348223846,0.2049319297,-0.1480502635,0.2049319297,-0.1480502635,0,0.03372969306,0.006875554003,0.00842331279,0.3625603009,0.18678,0.003388394753,0.000352711453,0.0003153719538,0.001287394911,0.0009253082138,ok,4,1,1.412156204,1.591494484,-1.406962402,1.573071274,0.06642652231,0.02180162991,0.1482411842,-1.36915441,1.604712509,1.27664977,1.49838507,-0.01862179664,0.05582351111,-0.5610168023,1.412096039,1.589147036,-1.404557783,1.573193176,0.0632940358,0.02180091845,0.1518667872,-1.369111874,1.602220957,1.274540926,1.499195616,-0.01723544397,0.05516145235,-0.5631223347
1.17,21.607,0.01341435854,-0.07798402442,0.01362340953,-0.07807233364,-0.03047027689,-0.001478206348,0.03095352965,0.008823436686,0.0003963285983,0.0003567115894,-0.09504316002,-0.148791045,-0.09504316002,-0.148791045,0,0.02952788225,0.006591571012,0.008439979773,0.2430598487,0.123325,0.003086112252,0.0002899347375,6.225842677e-05,0.001266474402,0.001076801185,ok,4,1,1.412208445,1.591419045,-1.406777462,1.572877526,0.06606926744,0.02173544074,0.148780675,-1.369190253,1.604230802,1.276667602,1.498568817,-0.01853834186,0.05572308257,-0.5614648755,1.412749282,1.592797156,-1.408755286,1.573218063,0.06681342971,0.02211287712,0.1476884744,-1.369076744,1.601955191,1.274237003,1.499285177,-0.01704856073,0.05508576672,-0.5633788195
1.18,21.617,0.01350730317,-0.07797008272,0.01244599931,-0.07808687866,-0.04095324973,0.0001190414106,0.03082335593,0.008570612862,0.0002015866064,0.0001392990097,0.3537834883,-0.000200606868,0.3537834883,-0.000200606868,0,0.03613010826,0.008567603759,0.008414827311,0.5470586835,0.074251,0.002190909021,0.0001682590532,5.871681284e-05,0.0006018202642,0.000390519349,ok,4,1,1.412142117,1.591343841,-1.407655188,1.573019233,0.06602534104,0.02180769097,0.1489782005,-1.369350563,1.603821221,1.276427912,1.498561467,-0.01832459259,0.05562072764,-0.5617067349,1.411856953,1.587154055,-1.402184601,1.573242845,0.06117554342,0.02172705234,0.1543112715,-1.369586986,1.603467285,1.27619174,1.499374223,-0.01876078397,0.05504507242,-0.561495888
1.19,21.627,0.01359971459,-0.07795622101,0.01359662363,-0.07807524682,0.01157296186,0.00212969628,0.03142767984,0.00852837838,0.0003342741881,0.0002356497719,0.6044355631,0.1888773441,0.6044355631,0.1888773441,0,0.04049421329,0.01136153854,0.008399238042,0.9419229519,0.055731,0.005034191362,0.0001465110554,0.0001207609553,0.001080887718,0.0007120997314,ok,4,1,1.412123313,1.590886821,-1.406519197,1.572911577,0.06557007255,0.02174455435,0.1492770802,-1.369337284,1.60363855,1.276473301,1.498780658,-0.01840596727,0.05562499198,-0.5617064862,1.411265611,1.583440156,-1.397843548,1.573267466,0.05743522188,0.02150486445,0.1586963097,-1.370282268,1.605627668,1.278962161,1.499462752,-0.02116068794,0.05503035829,-0.5588379219
