t,sim_time,theta_ref,s_ref,theta_dot_ref,s_dot_ref,wheel_knot,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
0.1,16.319,0.006283019942,-0.07937169801,0.06282689213,0.006282689213,5,0.002853852007,-0.07971668378,0.02993960449,0.004243004307,0.006138972611,0.00154126238,1.47066313e-05,1.620203125e-05,0.3662409484,0.1516423672,0.3662409484,0.1516423672,0,0.01163258684,0.003815897889,0.008494897361,0.661896982,0.20511,0.005218932836,7.45242597e-06,1.206438256e-05,1.723103359e-05,2.280396642e-05,ok,4,1,1.409054765,1.608895754,-1.431006939,1.569714364,0.09155046324,0.01996442391,0.1217886761,-1.36359272,1.602934448,1.271568027,1.488366734,-0.006812529586,0.06339966552,-0.5694740124,1.410159725,1.60575039,-1.425992673,1.569937064,0.08493149342,0.02131487443,0.1282223615,-1.364993812,1.602918764,1.273058469,1.491374053,-0.01086608148,0.06063425806,-0.5667286886
0.11,16.329,0.006911283737,-0.07930887163,0.06282585035,0.006282585035,5,0.00339165438,-0.07966827449,0.033297832,0.004658306753,0.006782394769,0.001810159421,3.267623439e-05,9.347292891e-06,0.3742788732,0.1408562213,0.3742788732,0.1408562213,0,0.01239657787,0.003923002741,0.008493186245,0.6805073773,0.089609,0.005853803316,4.118258555e-05,1.109410701e-05,0.0001306492047,4.197700656e-05,ok,4,1,1.409192466,1.608561388,-1.430351987,1.569721125,0.09078529674,0.02011614808,0.1225211146,-1.363749292,1.602916113,1.271747904,1.488736546,-0.007303507638,0.06307896236,-0.5691433662,1.410341059,1.605335762,-1.425305751,1.569969106,0.08398022297,0.02153849409,0.1291303438,-1.365151552,1.602727381,1.273043028,1.491839994,-0.01128956137,0.06019953156,-0.5665340196
0.12,16.339,0.007539536618,-0.07924604634,0.06282470936,0.006282470936,6,0.00389710865,-0.07961941035,0.03169779048,0.004787257786,0.0074400217,0.002060011847,2.459763776e-05,1.156615187e-05,0.3695429862,0.06303087622,0.3695429862,0.06303087622,0,0.01298316649,0.00300547499,0.008492278736,0.680225063,0.075339,0.006002509866,2.679908823e-05,1.537016835e-05,9.092820863e-05,5.356238079e-05,ok,4,1,1.409335669,1.608191129,-1.429779094,1.569742749,0.08998273283,0.02027960841,0.1233202742,-1.36390744,1.602894188,1.271897556,1.489104638,-0.0077780017,0.06273735496,-0.5688318682,1.410544811,1.605074308,-1.424795943,1.570001157,0.0831804822,0.02177763146,0.1298612347,-1.365064422,1.601734359,1.272003658,1.492305911,-0.01085416919,0.05975235949,-0.5673040353
0.13,16.349,0.008167777593,-0.07918322224,0.06282346916,0.006282346916,6,0.004229472167,-0.07956293827,0.03551193112,0.004756812129,0.008099088079,0.00218312224,5.155963121e-05,5.944421877e-05,0.3061739504,-0.02768019587,0.3061739504,-0.02768019587,0,0.01269169734,0.001767919301,0.00849543529,0.6056846795,0.285892,0.00600451776,8.72516467e-06,5.449924054e-05,0.000109450783,0.0001890896175,ok,4,1,1.409471929,1.607794393,-1.429226435,1.569805174,0.08918499996,0.0204681496,0.1241102542,-1.364041646,1.602796039,1.271859784,1.489457859,-0.008153076639,0.06236907699,-0.5686178078,1.410858837,1.605570727,-1.425162424,1.570033216,0.08312815317,0.02209123491,0.1297154481,-1.364895611,1.600492142,1.270643806,1.492771803,-0.01015018221,0.05930550303,-0.5683757521
0.14,16.359,0.008796005671,-0.07912039943,0.06282212975,0.006282212975,7,0.004479011975,-0.07950747145,0.04476571051,0.004502061354,0.008657007491,0.002153509027,0.0001571754574,0.000146739859,0.3668574393,0.01375400275,0.3668574393,0.01375400275,0,0.01415986908,0.002359819069,0.008490404867,0.6884920996,0.101324,0.005335929143,5.054963698e-05,8.220840093e-05,0.0004031486881,0.0004526378529,ok,4,1,1.40961352,1.607470928,-1.428807879,1.569886896,0.08846408231,0.02067672899,0.1248023955,-1.364159636,1.602585436,1.271681035,1.489799334,-0.008388907683,0.06198339245,-0.5685684077,1.410952231,1.604548407,-1.423772756,1.570065285,0.08157916132,0.02225676728,0.1313267907,-1.365172154,1.60067853,1.271113532,1.493237669,-0.01097956678,0.05887301231,-0.5677249166
0.15,16.369,0.009424219858,-0.07905757801,0.06282069114,0.006282069114,7,0.005330007209,-0.0794637885,0.05030194797,0.004617060217,0.009302967806,0.002175237401,2.452347745e-05,3.425133054e-05,0.343955338,0.0214152541,0.343955338,0.0214152541,0,0.01446229788,0.002496466212,0.008490781309,0.6644748378,0.101989,0.00608769378,1.52070807e-05,9.605172884e-06,7.503325397e-05,7.501672907e-05,ok,4,1,1.409777978,1.607138188,-1.428116161,1.569864451,0.0876668551,0.02084368423,0.1255136372,-1.36428813,1.602329232,1.271715409,1.490225027,-0.00868593844,0.06163108091,-0.5685284698,1.411191947,1.604532219,-1.423546401,1.570097362,0.08102210672,0.022520861,0.1317742322,-1.365337326,1.600509576,1.271127976,1.493703509,-0.01142737175,0.05843746894,-0.5675026299
0.16,16.379,0.01005241916,-0.07899475808,0.06281915333,0.006281915333,8,0.005917827027,-0.07941280328,0.04396648266,0.005297352209,0.009909410352,0.002207216992,1.229614672e-05,3.254076433e-05,0.3333837092,0.03682140633,0.3333837092,0.03682140633,0,0.01491016599,0.002759538087,0.008490567664,0.653047833,0.083075,0.005849914515,8.689940247e-06,2.069314855e-05,2.497824487e-05,5.856353968e-05,ok,4,1,1.409950687,1.606847169,-1.427595402,1.569865053,0.08687202123,0.02103070321,0.1262722598,-1.364413365,1.602071874,1.271671357,1.490657457,-0.009007580217,0.06126511851,-0.5684154986,1.411411503,1.604390893,-1.423174759,1.570129448,0.0803415429,0.02277504563,0.1323670558,-1.365532824,1.600439677,1.271268831,1.494169321,-0.01198128923,0.05800366273,-0.567161035
0.17,16.389,0.01068060259,-0.07893193974,0.06281751631,0.006281751631,8,0.00651069479,-0.07935762848,0.04128240107,0.005625616239,0.01050035118,0.002267236152,1.74433949e-05,2.632090571e-05,0.2807352543,0.01271924376,0.2807352543,0.01271924376,0,0.01471137999,0.002458024808,0.008493228138,0.5881198158,0.129988,0.005750249806,1.436582461e-05,1.86838353e-05,3.313691107e-05,3.320444192e-05,ok,4,1,1.41012579,1.606544931,-1.427098441,1.569887269,0.08609179271,0.02123338521,0.1270046442,-1.364541664,1.601867253,1.271620137,1.491079476,-0.009353999888,0.06088465535,-0.5682637453,1.411715165,1.604806979,-1.42344825,1.570161542,0.08021059455,0.02308022766,0.132314276,-1.365591178,1.599928101,1.270845254,1.494635105,-0.01206143875,0.05756404354,-0.5673516211
0.18,16.399,0.01130876916,-0.07886912308,0.0628157801,0.00628157801,9,0.006923996042,-0.07929764636,0.04254758993,0.005662486759,0.01100781336,0.002294241826,6.633795837e-05,5.911673233e-05,0.2885599732,0.0198831223,0.2885599732,0.0198831223,0,0.01533621296,0.00259248866,0.008492229755,0.6002981792,0.067433,0.00517239878,4.482130499e-05,1.337714561e-05,0.0001606591146,0.000162566383,ok,4,1,1.410303139,1.606305366,-1.426712311,1.569944977,0.08538299333,0.02146144214,0.1276559697,-1.364669927,1.601664249,1.271493874,1.491479141,-0.009668144261,0.06048374562,-0.5681364334,1.411911444,1.604513116,-1.422899796,1.570193645,0.07938001154,0.02332142228,0.1330840843,-1.365755749,1.599757442,1.270857702,1.49510086,-0.01250739348,0.0571285713,-0.5671311434
0.19,16.409,0.01193691787,-0.07880630821,0.0628139447,0.00628139447,9,0.007551624322,-0.07924063504,0.04706686426,0.005561705398,0.01152271247,0.002330981989,3.65281286e-05,3.768958541e-05,0.303792268,0.07278060168,0.303792268,0.07278060168,0,0.01607959649,0.003422691014,0.008490687267,0.6226876558,0.185204,0.005296019458,1.684697982e-05,5.279609843e-06,6.867882834e-05,8.873859517e-05,ok,4,1,1.41049043,1.606090097,-1.426223784,1.569973175,0.084676031,0.02167964462,0.1282741753,-1.364801024,1.601449459,1.271432416,1.491902936,-0.009997430458,0.06008787322,-0.568027708,1.412092386,1.60411703,-1.422232994,1.570225757,0.07844915444,0.02355385493,0.1339724253,-1.366086958,1.600132539,1.271565432,1.495566586,-0.01353774395,0.05670370056,-0.5662539408
