t,sim_time,theta_ref,s_ref,theta_dot_ref,s_dot_ref,wheel_knot,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
9.64,25.975,-0.02242707609,-0.08224270761,0.06123132929,0.006123132929,482,-0.02705129741,-0.08269856031,0.04798475354,0.006115133864,0.01051469945,-0.004795434666,4.692647603e-05,4.385517442e-05,0.07294090837,0.2131716609,0.07294090837,0.2131716609,0,0.01160881307,-0.001597859752,0.0084160257,0.5392347767,0.103096,0.004691132802,2.230912277e-05,3.493311747e-06,0.0001190091826,0.0001283574584,ok,4,1,1.395198139,1.593590907,-1.422862009,1.568031556,0.102122876,0.006030762025,0.1190346453,-1.355612732,1.611032403,1.271015688,1.466097518,0.01435453106,0.08420157722,-0.579472575,1.397368791,1.594650907,-1.422407479,1.568336277,0.09872545502,0.008227531638,0.1213625091,-1.357488556,1.611262603,1.273219385,1.469963433,0.008962183292,0.08060764563,-0.5758388623
9.65,25.985,-0.02181432414,-0.08218143241,0.0613186586,0.00613186586,482,-0.02641301367,-0.08263815521,0.04929016765,0.00625799283,0.01064488026,-0.004418932739,3.12750733e-05,3.331155303e-05,0.09219609201,0.2063701004,0.09219609201,0.2063701004,0,0.01202782164,-0.001323381233,0.008415910606,0.5312920158,0.166761,0.004757004795,9.847773124e-06,5.423770935e-06,7.115534927e-05,9.289480115e-05,ok,4,1,1.395455259,1.593716637,-1.422793124,1.568060999,0.1017201701,0.006287859965,0.1193011112,-1.355834996,1.611052124,1.271279656,1.466559156,0.01371918809,0.08378013029,-0.5790438882,1.397591474,1.594527151,-1.422070655,1.568372698,0.09806976975,0.00846457797,0.1219296033,-1.357689777,1.611206613,1.273375358,1.470421874,0.008406267929,0.08017894337,-0.5755037243
9.66,25.995,-0.02120071099,-0.0821200711,0.06140356715,0.006140356715,483,-0.02575300738,-0.08257571559,0.04915981296,0.0062185279,0.01080481317,-0.004053641509,1.108722306e-05,1.387167331e-05,0.1156592146,0.1971528083,0.1156592146,0.1971528083,0,0.01253970138,-0.001096349384,0.00841540909,0.5197380731,0.133998,0.00468017596,1.246784253e-05,4.812098595e-06,4.05629333e-05,4.702194897e-05,ok,4,1,1.395714717,1.593828552,-1.422680698,1.568090948,0.1012946819,0.00654324896,0.1195991894,-1.356046201,1.611072046,1.271519363,1.467021367,0.01308644389,0.08335524043,-0.5786197411,1.397802708,1.594323681,-1.421641034,1.568409176,0.09733359615,0.008693153957,0.1225895131,-1.357880023,1.611113868,1.27348377,1.470880921,0.007889063158,0.0797501597,-0.5752122699
9.67,26.005,-0.02058626087,-0.08205862609,0.0614860516,0.00614860516,483,-0.02510303504,-0.08251380229,0.04703931933,0.006099022402,0.01100416807,-0.003703715228,1.314780141e-05,5.246638333e-06,0.1244392321,0.1940256506,0.1244392321,0.1940256506,0,0.01287075655,-0.0007933304687,0.0084156367,0.51574078,0.21319,0.004576833741,2.318204351e-05,1.099500081e-05,6.255880869e-05,3.28322439e-05,ok,4,1,1.395969819,1.593903706,-1.422545767,1.568123517,0.1008331837,0.006796041859,0.1199488371,-1.356255678,1.611080158,1.271746677,1.467480284,0.0124658969,0.08292705598,-0.5782144617,1.398037637,1.594276315,-1.421392204,1.568445712,0.09675363407,0.008940158725,0.1230696648,-1.358088447,1.611079279,1.273668083,1.471340559,0.007308489099,0.07932035244,-0.5748500565
9.68,26.015,-0.01997099805,-0.08199709981,0.06156610868,0.006156610868,484,-0.02449032839,-0.08245367399,0.04434850854,0.006045759537,0.01122196821,-0.003358626306,1.080745e-05,4.990350502e-06,0.113378033,0.198884055,0.113378033,0.198884055,0,0.01292263871,-0.0003753654804,0.008417002955,0.5221434308,0.207965,0.004545209433,1.371699323e-05,7.770580567e-06,3.993184418e-05,2.440750501e-05,ok,4,1,1.39621724,1.593949523,-1.42242337,1.56816043,0.100351988,0.007048611251,0.1203257076,-1.356472507,1.611077836,1.271977912,1.467934687,0.01185369853,0.08249787752,-0.5778193294,1.398308829,1.594469787,-1.421422418,1.568482303,0.09641470377,0.009215032683,0.1232720956,-1.3583243,1.611132889,1.273967267,1.471800768,0.006632264224,0.07888933009,-0.5743808701
9.69,26.025,-0.0193549468,-0.08193549468,0.06164373524,0.006164373524,484,-0.02391424469,-0.08239430284,0.04335800408,0.006136193108,0.0114247582,-0.003005189308,1.434291379e-05,1.232781136e-05,0.09669653326,0.207988292,0.09669653326,0.207988292,0,0.0128752062,0.0001146350715,0.00841877811,0.5343322117,0.207682,0.004606902743,6.979988072e-06,1.691574182e-06,1.741537041e-05,3.30830515e-05,ok,4,1,1.396460621,1.593996782,-1.422331798,1.568200568,0.09988109618,0.00730485583,0.1206863946,-1.356698389,1.611078101,1.272220168,1.46838653,0.01123916697,0.08206904059,-0.577417178,1.39859315,1.594749108,-1.421551857,1.568518948,0.09616117874,0.009499994114,0.1233759156,-1.358577477,1.611241769,1.274338409,1.47226153,0.00589584485,0.07845750686,-0.573844436
9.7,26.035,-0.01873813146,-0.08187381315,0.06171892821,0.006171892821,485,-0.02333727611,-0.08233426256,0.04434403321,0.00627102412,0.01160043536,-0.002636203102,2.538018469e-05,2.385929759e-05,0.0883488059,0.2127040178,0.0883488059,0.2127040178,0,0.01292566745,0.0005543571642,0.00842015238,0.5412187265,0.310881,0.004716819249,1.789147871e-05,5.927221134e-06,5.486353994e-05,6.334973954e-05,ok,4,1,1.396706449,1.594069398,-1.422254436,1.568240567,0.09943434406,0.007564991457,0.1210095013,-1.35692839,1.611091663,1.272475462,1.468839694,0.0106126641,0.08164180523,-0.5769977427,1.398865293,1.594944337,-1.421583408,1.568555646,0.09582267953,0.009775787786,0.1235775359,-1.358819028,1.611311816,1.274659178,1.472722827,0.005200476834,0.07802576268,-0.5733542525
9.71,26.045,-0.01812057636,-0.08181205764,0.06179168462,0.006179168462,485,-0.02273810742,-0.08227275007,0.04642118993,0.006332752446,0.01176026489,-0.002258912274,2.568996303e-05,2.637647962e-05,0.09678243101,0.1986748874,0.09678243101,0.1986748874,0,0.01321200136,0.0007212110369,0.00842055154,0.5245168568,0.212519,0.004775266796,1.314605163e-05,4.326965336e-06,5.665347905e-05,7.346342621e-05,ok,4,1,1.396958058,1.594167891,-1.422169726,1.568278814,0.09900445757,0.007826622144,0.1213093695,-1.357154657,1.611116616,1.272731878,1.469296817,0.00997574363,0.08121473447,-0.5765659046,1.399107591,1.594936554,-1.421379189,1.568592395,0.09528019709,0.01002912641,0.1240144047,-1.358996141,1.611171579,1.274706952,1.47318464,0.004730575062,0.0775954521,-0.5731170973
9.72,26.055,-0.0175023059,-0.08175023059,0.06186200161,0.006186200161,486,-0.02212843863,-0.0822089896,0.048546415,0.006275168695,0.01193220648,-0.001904862172,2.268055702e-05,2.425982339e-05,0.1073206961,0.1791730523,0.1073206961,0.1791730523,0,0.01354201692,0.0007827336122,0.008420848755,0.5003453534,0.188587,0.004621591345,2.983699516e-06,9.456772533e-06,5.382121486e-05,8.366549558e-05,ok,4,1,1.397213257,1.59426623,-1.422057166,1.568318553,0.09856857199,0.008088217014,0.1216201187,-1.357368121,1.611131915,1.272951267,1.469755102,0.009352166408,0.08078484128,-0.5761493072,1.399341058,1.594891177,-1.421128884,1.568627513,0.09469909728,0.01027877475,0.1244905961,-1.359145907,1.61094959,1.274647877,1.473646836,0.004348712873,0.07716479201,-0.572973826
9.73,26.065,-0.01688334447,-0.08168833445,0.06192987638,0.006192987638,486,-0.02151533832,-0.08214596205,0.04920285524,0.006094414982,0.01212112154,-0.00158401101,2.320328793e-05,2.449637003e-05,0.11298877,0.1617227197,0.11298877,0.1617227197,0,0.01381595309,0.0008418297854,0.008421380291,0.4787108914,0.243691,0.004407012813,1.027102236e-05,1.917834903e-05,5.862819686e-05,8.887858749e-05,ok,4,1,1.397467716,1.59434841,-1.421938686,1.568358626,0.09811670628,0.008348340361,0.1219571099,-1.357574254,1.611122466,1.27314241,1.47021184,0.008755725687,0.08035239905,-0.5757690046,1.399581772,1.594894341,-1.420934389,1.568662534,0.09416614782,0.01053435357,0.1249108302,-1.359295001,1.610725396,1.27458618,1.474109503,0.003968616773,0.07673363865,-0.5728323225
9.74,26.075,-0.01626371652,-0.08162637165,0.06199530627,0.006199530627,487,-0.02090750509,-0.08208453863,0.04905307912,0.005989186881,0.01232059233,-0.001293405424,2.51628392e-05,2.653428343e-05,0.1097846478,0.1717572063,0.1097846478,0.1717572063,0,0.01396736204,0.001282952671,0.008422417971,0.4914394283,0.238778,0.004217274311,7.041972122e-06,1.915431331e-05,6.222268215e-05,9.089700439e-05,ok,4,1,1.397718656,1.594413011,-1.421824833,1.56839807,0.09765297691,0.0086073569,0.1223095622,-1.357778272,1.611081885,1.273314225,1.470667656,0.008185891084,0.07992033882,-0.5754218945,1.399838522,1.595003321,-1.420862296,1.568697601,0.0937386697,0.01080217825,0.1252092852,-1.359534996,1.6107954,1.27490651,1.474572633,0.003271496801,0.07630001842,-0.5723355056
9.75,26.085,-0.0156434465,-0.08156434465,0.0620582887,0.00620582887,487,-0.02027366733,-0.08202679981,0.04940134205,0.005992208361,0.01251361809,-0.0009935220508,1.479665958e-05,1.750913536e-05,0.1096802428,0.1942030042,0.1096802428,0.1942030042,0,0.01415882174,0.001919523013,0.008423285955,0.5204220098,0.231169,0.004344536853,2.505337692e-06,2.090240685e-06,3.424601211e-05,4.744600976e-05,ok,4,1,1.39796509,1.594474395,-1.421723885,1.568429025,0.09719267175,0.008860908536,0.1226538915,-1.357990077,1.611037823,1.273520192,1.471123159,0.007616033654,0.07949811833,-0.5750755187,1.400090489,1.595077994,-1.420750134,1.568732713,0.09327641186,0.01106657568,0.125547916,-1.359821716,1.611016022,1.275422261,1.475036206,0.002411813556,0.07586523024,-0.5716565411
9.76,26.095,-0.01502255891,-0.08150225589,0.06211882116,0.006211882116,488,-0.0196067453,-0.08196816808,0.04650195018,0.006278007316,0.01270803843,-0.0006524758014,1.228616299e-05,1.82526204e-05,0.1160251498,0.2109587789,0.1160251498,0.2109587789,0,0.01444841568,0.002511905882,0.008423739029,0.5416305629,0.137439,0.004592699071,3.630886603e-06,1.725335264e-05,2.339321941e-05,2.993816909e-05,ok,4,1,1.39821745,1.594543818,-1.421609134,1.568449467,0.0967254496,0.009116010789,0.1229942737,-1.358209197,1.611013194,1.27376698,1.471596125,0.007004512628,0.0790746817,-0.5746826767,1.400330247,1.595068282,-1.420539862,1.568767868,0.09272936254,0.01132202995,0.1259846017,-1.360098226,1.611202569,1.27589376,1.475500205,0.001588206999,0.07543059392,-0.5710181773
