t,theta,s,L1,L2,L3,L4,L5,L6,L7,R1,R2,R3,R4,R5,R6,R7,position_error_m,clearance_L_m,clearance_R_m,collision,rotation_L_rad,rotation_R_rad,margin_L_rad,margin_R_rad
16.805,-0.0158511775309,-0.120209014016,1.2823444966,1.61314824191,-1.44645500506,1.38907218892,0.0971577274161,0.0733438785452,0.109656601368,-1.22402247953,1.57790513446,1.21805348757,1.28793252984,0.0830602653726,0.146737541173,-0.614501480747,2.47086987187e-16,0.00827015669324,0.01596244721,0,7.17538333084e-16,1.88151534116e-16,0.0361879012232,0.0714310086763
16.81,-0.00300529239136,-0.119928941637,1.2846642004,1.61778488449,-1.44861593553,1.38543652312,0.0903617292836,0.0801398766778,0.112525238106,-1.22446913688,1.57402639999,1.21755936419,1.29340633186,0.0751928897841,0.138870165585,-0.611330866648,2.4591502649e-16,0.00830012224776,0.0147448094547,0,5.13724233117e-17,5.61997532142e-16,0.0315512586437,0.075309743141
16.815,0.0100602941231,-0.119612842192,1.28707413262,1.62254357987,-1.45081956361,1.38186270708,0.083490259057,0.0870113469044,0.115323818747,-1.22499221412,1.57010689572,1.21709541043,1.29912324903,0.0671379327971,0.130815208598,-0.607988605465,1.85282760285e-16,0.0083322300909,0.0135136482151,0,2.93605471545e-16,3.1059574702e-16,0.0267925632608,0.0778503852656
16.82,0.0233311081977,-0.119260975178,1.28957043995,1.62742174599,-1.45306410619,1.37835446252,0.0765517589459,0.0939498470155,0.118044154418,-1.22558736559,1.5661489907,1.21665757762,1.30507498494,0.0589071996759,0.122584475477,-0.604475302489,2.40995487272e-16,0.00836655717683,0.0122696955246,0,2.77860520697e-16,2.34424431749e-16,0.021914397143,0.0738924802467
16.825,0.0367924339856,-0.118873624087,1.29214941894,1.63241684486,-1.45534814382,1.37491564793,0.069554938542,0.100946667419,0.120678092439,-1.22625021885,1.56215495786,1.21624157173,1.31125299652,0.050512715571,0.114189991373,-0.600792141174,7.97218214574e-17,0.00840318042893,0.0110136573485,0,1.75104524918e-16,3.76810780052e-16,0.0169192982725,0.0698984474056
16.83,0.0504293329315,-0.118451096187,1.29480752528,1.63752638441,-1.45767062907,1.37155025391,0.0625087657548,0.107992840207,0.12321753829,-1.22697640307,1.55812698978,1.21584291165,1.3176485204,0.0419666799853,0.105643955787,-0.596940876027,2.12090785428e-16,0.00844217664757,0.00974621851786,0,9.68041371262e-18,2.95714388538e-16,0.0118097587243,0.0658704793251
16.835,0.0642266633447,-0.117993722281,1.29754138155,1.64274791897,-1.46003089046,1.36826239689,0.055422455812,0.115079150149,0.125654478634,-1.22776157739,1.55406721583,1.21545698873,1.32425259936,0.0332814216768,0.0969586974783,-0.592923821727,7.15244812269e-17,0.00848362241758,0.00846804806928,0,2.87343277222e-16,1.00852949976e-16,0.00658822416265,0.0618107053769
16.84,0.0781691001967,-0.117501856455,1.3001194471,1.64601379047,-1.45957210199,1.36505631113,0.0459772953223,0.122083576153,0.130385102026,-1.228601459,1.5499777203,1.21507912664,1.33105610894,0.0244693544917,0.0881466302932,-0.588743838957,2.00898654543e-16,0.00851213249398,0.00717980488838,0,6.0647133518e-17,2.79651198467e-16,0.00332235266723,0.0577212098403
16.845,0.0922411551195,-0.1169758758,1.30261143781,1.64797997525,-1.45718462485,1.36193633919,0.0349467587907,0.129090462471,0.136643614886,-1.22969629398,1.54641075601,1.21554238411,1.33804978377,0.0148333333911,0.0792099606674,-0.583727398568,2.15552916724e-16,0.00853153549254,0.00605531471946,0,3.97483599156e-16,3.29602025466e-16,0.00135616788924,0.0541542455589
16.85,0.106427196578,-0.116416180126,1.30500468943,1.64864630782,-1.45285598016,1.35890692073,0.0223599594005,0.13614375796,0.144427469581,-1.23187245021,1.54562891867,1.22024278275,1.34522424367,0.00147429825566,0.0701727477332,-0.575103914529,1.60196805552e-16,0.00854136015044,0.00580777520207,0,2.81501313345e-16,1.8141757685e-16,0.000689835310756,0.0533724082196
16.855,0.120711470194,-0.115823191652,1.30726435175,1.6478997109,-1.44641599789,1.35597257986,0.00812050632589,0.14329338174,0.153867207953,-1.23405535926,1.54476880559,1.22478380311,1.35257001928,-0.0118964484043,0.0611381808759,-0.566407955795,1.80444598485e-16,0.00854055022528,0.00553656589433,0,2.06803486014e-16,3.48346987297e-16,0.00143643223203,0.0525122951352
16.86,0.135078119191,-0.115197354685,1.3087270438,1.64114201697,-1.43140462733,1.35313791103,-0.01286332805,0.150658244935,0.170359682348,-1.23612741348,1.54350879494,1.22868184042,1.36007757714,-0.0248508542622,0.0521066801729,-0.558039656523,2.58979748848e-16,0.00849542506894,0.00513960991972,0,5.93166364506e-16,2.48955484018e-16,0.00819412616389,0.0512522844852
16.865,0.149511204945,-0.114539135275,1.31143531981,1.64347813559,-1.42898673329,1.35040756358,-0.0237330492652,0.15810788221,0.176173424349,-1.23927721301,1.54524383229,1.23693743026,1.36773734404,-0.0417205420385,0.0432363622655,-0.545868630402,2.76251649853e-16,0.00851736347944,0.00569448040978,0,6.18732360525e-16,4.39251715126e-16,0.00585800754023,0.0529873218302
16.87,0.163994727601,-0.113849020861,1.31419720033,1.64587608918,-1.42654662198,1.34778622507,-0.0345721681005,0.165599994557,0.181881183919,-1.24118467118,1.54337079988,1.23980163746,1.37553973065,-0.0540350326013,0.034256979059,-0.537952371933,4.27573268541e-16,0.00854018394561,0.00510466037628,0,2.39768656917e-16,2.20848762373e-16,0.00346005395257,0.0511142894229
16.875,0.178512646739,-0.1131275199,1.31710785362,1.64898980516,-1.42501468845,1.34527860356,-0.0446459863104,0.173089856501,0.186702932356,-1.24363731847,1.54302027258,1.24481744015,1.38347515413,-0.0683431858691,0.0254249453864,-0.528051587207,2.94969311121e-16,0.00856892708308,0.0050002,0,2.2900978101e-16,3.95105883346e-16,0.000346337972402,0.0507637621274
16.88,0.193048902068,-0.112375161476,1.31921721859,1.64657421767,-1.41555758526,1.34288940884,-0.0607936016134,0.180960187554,0.197998442367,-1.24620919667,1.54299210752,1.25020110944,1.39153405988,-0.0830912046912,0.0167090800134,-0.517640573392,3.15414518832e-16,0.00855562018576,0.00500020000085,0,1.47400465349e-16,4.35564158976e-16,0.0027619254655,0.0507355970689
16.885,0.207587434108,-0.111592494899,1.32214962811,1.64933614313,-1.41333217778,1.34062333301,-0.0712342531446,0.188553322417,0.203128419963,-1.24878516519,1.54295865577,1.25546885749,1.39970694216,-0.097844986222,0.00809898161888,-0.507127676047,3.07946399398e-16,0.00858194762503,0.00500020000028,0,5.73876311142e-16,5.82216203205e-16,0,0.0507021453193
16.89,0.22211220485,-0.110780089282,1.32467008968,1.64933614313,-1.40709412569,1.33848503026,-0.0846524059178,0.196413008767,0.211458951455,-1.25136327958,1.54292039449,1.26061582036,1.40798436355,-0.11258948256,-0.000394931244215,-0.49652310949,1.84258747736e-16,0.00858718240938,0.00500020000006,0,1.11509126099e-16,2.16777975457e-16,0,0.0506638840349
16.895,0.236607218352,-0.109938533114,1.32720487499,1.64933614313,-1.40076585902,1.33647909636,-0.0980033356275,0.204338861501,0.219720896412,-1.25394190577,1.54287781299,1.26563768158,1.41635697333,-0.127309758922,-0.0087628999749,-0.485837502208,2.29518506655e-16,0.00859245093171,0.0050002,0,7.47341745035e-17,2.1000903725e-16,0,0.0506213025375
16.9,0.251056541263,-0.10906843381,1.32975257778,1.64933614313,-1.39435636204,1.33461004778,-0.111270010667,0.21232038896,0.227906369001,-1.25651971381,1.54283140731,1.27053065559,1.42481552454,-0.141990989258,-0.0169958426856,-0.475081885445,5.72283355431e-15,0.00859775029946,0.0050002,0,1.4274793998e-14,3.39367957642e-16,0,0.0505748968555
16.905,0.265444323239,-0.108170417247,1.3323120885,1.64933614313,-1.38787503778,1.33288230075,-0.124435513478,0.220346644165,0.236007817952,-1.25909567052,1.5427816751,1.2752914703,1.43335088984,-0.15661845373,-0.025085368281,-0.464267678767,3.2129401647e-16,0.00860307822843,0.0050002,0,4.67333345369e-16,6.36603336896e-16,2.22044604925e-16,0.05052516464
16.91,0.279754817219,-0.107245127294,1.3346243729,1.64800061198,-1.37940974399,1.33130015044,-0.138904766378,0.228621697808,0.245608423471,-1.26166903115,1.54272911094,1.27991734909,1.441954076,-0.17117753826,-0.0330237877068,-0.453406672663,1.60196805552e-16,0.00859803342581,0.0050002,0,2.18987797868e-16,8.88611994742e-17,0.00133553115696,0.050472600484
16.915,0.293972399561,-0.106293225318,1.33746357545,1.64933614313,-1.37473644777,1.32986775044,-0.150396065606,0.236487461115,0.251930151969,-1.26423932997,1.54267420212,1.28440599232,1.45061623721,-0.185653736277,-0.0408041222324,-0.442511008248,4.44522679167e-16,0.00861381368113,0.0050002,0,4.38909036917e-16,3.4028890359e-16,0,0.0504176916635
16.92,0.308081589977,-0.105315389687,1.34005480381,1.64933614313,-1.3680998252,1.32858909268,-0.163158095669,0.24457814141,0.259737657942,-1.26680637005,1.54261742477,1.28875555844,1.45932868695,-0.200032652767,-0.0484201086459,-0.431593154222,3.48053147525e-16,0.00861921967338,0.0050002,0,3.35658906848e-16,3.00943276441e-16,0,0.0503609143111
16.925,0.322067071277,-0.104312315257,1.34265633424,1.64933614313,-1.36143259581,1.32746798813,-0.175752970662,0.252665858402,0.267434384139,-1.26937021208,1.54255924048,1.29296464477,1.46808290862,-0.214300010619,-0.0558662012559,-0.420665881219,2.88533067623e-16,0.00862465114726,0.0050002,0,3.41348446072e-16,3.621544273e-16,0,0.0503027300259
16.93,0.335913708876,-0.103284712843,1.34526849798,1.64933614313,-1.35474580248,1.32650804819,-0.188164755969,0.260737892724,0.275014508998,-1.27193116241,1.54250009337,1.29703226802,1.47687056483,-0.22844165927,-0.0631375706196,-0.409742233743,5.64785044985e-17,0.00863010880564,0.0050002,0,2.23449622529e-16,2.54384052431e-16,0,0.0502435829196
16.935,0.349606570046,-0.102233308682,1.3478918928,1.64933614313,-1.34805071062,1.32571266727,-0.200377798341,0.268781283442,0.282472552068,-1.27448976037,1.54244040755,1.30095784467,1.48568350543,-0.242443585543,-0.0702300989359,-0.398835499901,2.93757891078e-16,0.00863559391005,0.0050002,0,1.99304553643e-16,6.7192717404e-16,2.22044604925e-16,0.050183897093
16.94,0.36313094289,-0.101158843888,1.35052737148,1.64933614313,-1.34135876907,1.32508500642,-0.212376755032,0.276782868672,0.289803367317,-1.27704888869,1.54238837537,1.3047511538,1.49451377422,-0.256301427454,-0.0771380200486,-0.387950177278,1.63027093554e-16,0.00864110825873,0.00500275345025,0,3.36017325431e-16,3.28481696803e-16,0,0.0501318649161
16.945,0.376472355015,-0.100062073889,1.35317602879,1.64933614313,-1.33468156975,1.32462797834,-0.224146623302,0.284729327026,0.297002134463,-1.27960314039,1.54232100386,1.30838240345,1.50335361445,-0.269972984682,-0.0838656682356,-0.377126948559,2.43949247348e-16,0.00864665416106,0.0050002,0,3.60355139412e-16,3.18358388178e-16,2.22044604925e-16,0.0500644934092
16.95,0.389616591879,-0.0989437678588,1.35583918672,1.64933614313,-1.32803080621,1.32434423379,-0.235672770247,0.292607219679,0.304064348489,-1.28216004236,1.54226201723,1.31188203792,1.51219547312,-0.283473243858,-0.0904039432702,-0.366352627098,1.55158384578e-16,0.00865223440842,0.0050002,0,8.58293774723e-17,8.80446933447e-17,0,0.050005506778
16.955,0.402549714787,-0.0978047081361,1.35851837831,1.64933614313,-1.32141823157,1.32423614967,-0.246940962898,0.300403032863,0.310985807462,-1.28518082594,1.54397970208,1.3174557959,1.52103200405,-0.298916454089,-0.0961351593699,-0.35362544112,3.44717097877e-16,0.0086578522418,0.00558515822039,0,2.8177377798e-16,1.41526221675e-16,2.22044604925e-16,0.0517231916234
16.96,0.415258078526,-0.0966456896371,1.36121532999,1.64933614313,-1.31485561579,1.3243058186,-0.257937398479,0.308103220573,0.317762598858,-1.28728091167,1.54214710876,1.31846007522,1.52985606993,-0.309878319541,-0.102914530641,-0.345033479054,2.17027703767e-16,0.00866351131627,0.0050002,0,2.78335287042e-16,2.76164490472e-16,0,0.0498905983057
16.965,0.427728348597,-0.0954675192559,1.36393194272,1.64933614313,-1.30835470291,1.32455504036,-0.268648734734,0.315694247315,0.324391084537,-1.28984800723,1.54209176068,1.32154098709,1.53866074315,-0.322757180916,-0.108885965413,-0.334516669302,2.07703709053e-16,0.00866921566256,0.0050002,0,1.92796389818e-16,8.44152876808e-17,0,0.0498352502213
16.97,0.43994751804,-0.0942710152582,1.36667027184,1.64933614313,-1.30192716823,1.32498531503,-0.279062120155,0.32316263071,0.330867884592,-1.29242185369,1.54203815435,1.32448527841,1.54743930576,-0.335403374256,-0.114668572553,-0.324113726547,3.42756074501e-16,0.00867496964602,0.0050002,0,4.30211422042e-16,8.77708367144e-17,2.22044604925e-16,0.0497816438991
16.975,0.451902923826,-0.0930570066664,1.36943250598,1.64933614313,-1.29558457588,1.325597838,-0.289165223959,0.330494983781,0.337189860246,-1.29500432798,1.54198650972,1.32729483996,1.5561852484,-0.347804583319,-0.12026336483,-0.313838621631,1.98729969864e-16,0.00868077792314,0.00500020000045,0,2.34284022962e-16,3.92768365001e-16,0,0.0497299992655
16.98,0.463582262792,-0.0918263326369,1.37222094501,1.64933614313,-1.28933833697,1.32639349673,-0.298946265624,0.337678056779,0.343354096008,-1.29759740255,1.54193702064,1.32997178025,1.56489226832,-0.359948794803,-0.12567187984,-0.303705242404,1.50111226593e-16,0.00868664539607,0.0050002,0,1.39470041365e-16,3.77771635885e-16,0,0.0496805101856
16.985,0.474973607102,-0.0905798418311,1.37503797723,1.64933614313,-1.28319966866,1.3273728694,-0.308394043768,0.344698778374,0.349357881316,-1.30020312882,1.54188985569,1.33251840509,1.57355426657,-0.371824319644,-0.130896145245,-0.293727356734,2.20739728171e-16,0.00869257716522,0.0050002,0,1.59443642915e-16,3.28408399536e-16,0,0.0496333452342
16.99,0.48606541922,-0.0893183917782,1.3778860559,1.64933614313,-1.27717955434,1.32853622533,-0.317497964153,0.351544296086,0.355198691869,-1.30282362044,1.54184515908,1.33493719721,1.58216534455,-0.383419813882,-0.135938641984,-0.283918576418,2.49800180541e-16,0.0086985784804,0.0050002,0,4.31105833449e-16,2.90108839179e-16,2.22044604925e-16,0.0495886486272
16.995,0.496846566365,-0.0880428482341,1.38076767539,1.64933614313,-1.27128870516,1.32988352704,-0.326248066569,0.358202015818,0.360874170873,-1.30546103673,1.54180305179,1.33723079596,1.5907197997,-0.394724298899,-0.140802265666,-0.274292322157,1.03851854526e-16,0.00870465469078,0.0050002,0,3.81576078647e-16,2.18547620945e-16,2.22044604925e-16,0.0495465413343
17,0.507306334442,-0.0867540845321,1.38368534691,1.64933614313,-1.26553752329,1.33141443411,-0.334635050349,0.364659640356,0.366382110432,-1.30811756616,1.54176363277,1.33940197706,1.59921212071,-0.405727180795,-0.145490286461,-0.264861789819,2.83392446408e-16,0.00871081119388,0.0050002,0,2.30555126738e-16,4.27291655346e-16,0,0.0495071223184
17.005,0.517434441424,-0.0854529809308,1.3866415741,1.64933614313,-1.25993606684,1.33312830846,-0.342650298265,0.370905206728,0.371720433298,-1.31079540989,1.54172698034,1.34145363261,1.60763698217,-0.416418268711,-0.150006307779,-0.255639918144,1.37383090135e-16,0.00871705338411,0.0050002,0,3.87833893125e-16,2.37143742013e-16,0,0.0494704698833
17.01,0.527221050175,-0.0841404239558,1.38963882865,1.64933614313,-1.25449401692,1.33502422124,-0.350285898549,0.376927122295,0.376887175198,-1.31349676562,1.54169315356,1.3433887512,1.61598923876,-0.426787791955,-0.154354224017,-0.246639358029,2.57394619382e-16,0.0087233866009,0.0050002,0,3.62951247685e-16,4.18179912179e-16,0,0.049436643106
