t,feedback_sim_time,callback_monotonic_time,q0_meas,q0_command,theta,s
0,16.060999999996646,28557.753673933999,1.4084687531581062,1.4084687531581062,3.1998049154265838e-09,-0.080001570233371511
0.010000000000012221,16.070999999996658,28557.763601409999,1.4084655541996165,1.4084687531581062,4.7286364794792146e-07,-0.080002669294838194
0.020000000000024443,16.080999999996671,28557.774114999,1.4084652425305315,1.4084687531581062,2.4204199654386348e-06,-0.080002289599315352
0.030000000000036664,16.090999999996683,28557.784616429999,1.4084652318759565,1.4084687531581062,2.7342690689672932e-06,-0.080002352374850871
0.040000000000048885,16.100999999996695,28557.795098620001,1.4084649250311934,1.4084687531581062,2.464328047045498e-06,-0.080002522654705241
0.050000000000061107,16.110999999996707,28557.805672635001,1.4084647640143884,1.4084687531581062,2.2620650915566942e-06,-0.080002576420349455
0.060000000000073328,16.12099999999672,28557.816148546,1.4084647270228179,1.4084687531581062,2.1961112724219573e-06,-0.080002587205834405
0.070000000000085549,16.130999999996732,28557.826668191999,1.4084647278257816,1.4084687531581062,2.1927530908244018e-06,-0.080002591866544848
0.080000000000097771,16.140999999996744,28557.837149348001,1.4084647340296272,1.4084687531581062,2.1986641234973013e-06,-0.080002593730109095
0.090000000000109992,16.150999999996756,28557.847679848001,1.4084647370602053,1.4084687531581062,2.2002771164340505e-06,-0.080002593981922596
0.10000000000012221,16.160999999996768,28557.858168349001,1.4084647374136858,1.4084687531581062,2.1996207814238417e-06,-0.080002593806381292
0.11000000000013443,16.170999999996781,28557.868682847999,1.4084647371663188,1.4084687531581062,2.1990014031139731e-06,-0.080002593643676206
0.12000000000014666,16.180999999996793,28557.879195595,1.4084647370612098,1.4084687531581062,2.1987931764166456e-06,-0.080002593575996303
0.13000000000015888,16.190999999996805,28557.889738466001,1.4084647370600663,1.4084687531581062,2.1987707222667662e-06,-0.08000259356755586
0.1400000000001711,16.200999999996817,28557.900249122002,1.4084647370717376,1.4084687531581062,2.1987831310432257e-06,-0.080002593573094374
0.15000000000018332,16.21099999999683,28557.910775741999,1.4084647370765051,1.4084687531581062,2.1987904025827156e-06,-0.080002593575907374
0.16000000000019554,16.220999999996842,28557.921251610001,1.4084647370772116,1.4084687531581062,2.1987915032691894e-06,-0.080002593576153053
0.17000000000020776,16.230999999996854,28557.931776817,1.4084647370768499,1.4084687531581062,2.1987906995168538e-06,-0.080002593575944386
0.18000000000021998,16.240999999996866,28557.942318670001,1.4084647370765422,1.4084687531581062,2.1987900832043363e-06,-0.080002593575858025
0.19000000000023221,16.250999999996878,28557.952821375002,1.4084647370764447,1.4084687531581062,2.1987899055459239e-06,-0.080002593575845521
0.20000000000024443,16.260999999996891,28557.963304683999,1.4084647370764414,1.408609231258027,2.1987899066829339e-06,-0.080002593575846492
0.21000000000025665,16.270999999996903,28557.973830816001,1.4087749986912435,1.408609231258027,0.0019897248234399516,-0.07999160343592647
0.22000000000026887,16.280999999996915,28557.984307611001,1.4084768786759583,1.408609231258027,3.0423735262284884e-05,-0.080028284914534384
0.23000000000028109,16.290999999996927,28557.994827049999,1.4084066971265188,1.408609231258027,0.00028655589848972454,-0.08000745257110603
0.24000000000029331,16.300999999996939,28558.005302336998,1.4085030887959384,1.408609231258027,0.00076115356577402722,-0.079990673635059142
0.25000000000030553,16.310999999996952,28558.01581895,1.4085875075036445,1.408609231258027,0.0010005063724436534,-0.079998160525327891
0.26000000000031775,16.320999999996964,28558.026361053999,1.4086178529829037,1.408609231258027,0.0010787202900401039,-0.080006104428588409
0.27000000000032998,16.330999999996976,28558.036902451,1.4086173682266587,1.408609231258027,0.0010923067994404996,-0.080006685474797876
0.2800000000003422,16.340999999996988,28558.047430695999,1.4086113291717579,1.408609231258027,0.001089784945633551,-0.080005118952444984
0.29000000000035442,16.350999999997001,28558.057954737,1.4086083848499302,1.408609231258027,0.0010889201944336074,-0.080004260207035632
0.30000000000036664,16.360999999997013,28558.068479330999,1.4086079719843614,1.408609231258027,0.0010899107223923392,-0.080004123676457706
0.31000000000037886,16.370999999997025,28558.079221669999,1.4086082292498678,1.408609231258027,0.0010907744604463582,-0.0800041998526385
0.32000000000039108,16.380999999997037,28558.089703679001,1.4086083993520229,1.408609231258027,0.0010911165276528485,-0.08000425365858567
0.3300000000004033,16.390999999997049,28558.100275972,1.408608435970627,1.408609231258027,0.0010911823616648168,-0.080004264973962277
0.34000000000041553,16.400999999997062,28558.110829207999,1.4086084277152544,1.408609231258027,0.0010911716211860253,-0.080004262425044062
0.35000000000042775,16.410999999997074,28558.121398310999,1.4086084189690944,1.408609231258027,0.0010911584131052395,-0.080004260141511796
0.36000000000043997,16.420999999997086,28558.131946706999,1.4086084164391248,1.408609231258027,0.0010911544631915227,-0.080004259570332095
0.37000000000045219,16.430999999997098,28558.142521714999,1.4086084166147639,1.408609231258027,0.0010911548767883253,-0.080004259580088638
0.38000000000046441,16.440999999997111,28558.153090340998,1.4086084170232445,1.408609231258027,0.0010911556594485092,-0.080004259637816433
0.39000000000047663,16.450999999997123,28558.163596992999,1.4086084171580493,1.408609231258027,0.0010911559147525462,-0.080004259662605548
0.40000000000048885,16.460999999997135,28558.174256607999,1.4086084171602455,1.408609231258027,0.0010911559088683479,-0.080004259668736658
0.41000000000050107,16.470999999997147,28558.184591412999,1.408608417146322,1.408609231258027,0.001091155875896593,-0.080004259668924008
0.4200000000005133,16.480999999997159,28558.195129215001,1.4086084171409186,1.408609231258027,0.0010911558653785638,-0.080004259668184835
0.43000000000052552,16.490999999997172,28558.205673577999,1.4086084171401199,1.408609231258027,0.0010911558655396559,-0.080004259667755706
0.44000000000053774,16.500999999997184,28558.216148283998,1.4086084171402617,1.408609231258027,0.0010911558667998163,-0.080004259667624589
